county,precinct,office,district,party,candidate,votes,election_day,early_voting,absentee
Pike,Glenwood North,Secretary of State,,REP,John Thurston Commissioner of State Lands,241,94,7,140
Pike,Glenwood South,Secretary of State,,REP,John Thurston Commissioner of State Lands,347,123,10,214
Pike,Kirby,Secretary of State,,REP,John Thurston Commissioner of State Lands,318,200,8,110
Pike,Langley/Lodi,Secretary of State,,REP,John Thurston Commissioner of State Lands,157,81,13,63
Pike,Murfreesboro East,Secretary of State,,REP,John Thurston Commissioner of State Lands,348,99,10,239
Pike,Murfreesboro West,Secretary of State,,REP,John Thurston Commissioner of State Lands,428,115,22,291
Pike,Newhope,Secretary of State,,REP,John Thurston Commissioner of State Lands,134,80,10,44
Pike,Pisgah,Secretary of State,,REP,John Thurston Commissioner of State Lands,122,74,0,48
Pike,Antoine,Secretary of State,,LIB,Christopher Olson,2,2,0,0
Pike,Daisy,Secretary of State,,LIB,Christopher Olson,4,1,0,3
Pike,Delight,Secretary of State,,LIB,Christopher Olson,10,7,0,3
Pike,Glenwood North,Secretary of State,,LIB,Christopher Olson,3,3,0,0
Pike,Glenwood South,Secretary of State,,LIB,Christopher Olson,8,3,0,5
Pike,Kirby,Secretary of State,,LIB,Christopher Olson,4,2,0,2
Pike,Langley/Lodi,Secretary of State,,LIB,Christopher Olson,8,5,0,3
Pike,Murfreesboro East,Secretary of State,,LIB,Christopher Olson,5,2,0,3
Pike,Murfreesboro West,Secretary of State,,LIB,Christopher Olson,12,3,2,7
Pike,Newhope,Secretary of State,,LIB,Christopher Olson,1,0,0,1
Pike,Pisgah,Secretary of State,,LIB,Christopher Olson,3,2,0,1
Pike,Antoine,Secretary of State,,DEM,Susan Inman,68,47,4,17
Pike,Daisy,Secretary of State,,DEM,Susan Inman,27,8,3,16
Pike,Delight,Secretary of State,,DEM,Susan Inman,68,33,0,35
Pike,Glenwood North,Secretary of State,,DEM,Susan Inman,63,25,6,32
Pike,Glenwood South,Secretary of State,,DEM,Susan Inman,88,44,1,43
Pike,Kirby,Secretary of State,,DEM,Susan Inman,69,43,2,24
Pike,Langley/Lodi,Secretary of State,,DEM,Susan Inman,14,7,3,4
Pike,Murfreesboro East,Secretary of State,,DEM,Susan Inman,118,23,3,92
Pike,Murfreesboro West,Secretary of State,,DEM,Susan Inman,134,37,5,92
Pike,Newhope,Secretary of State,,DEM,Susan Inman,13,6,2,5
Pike,Pisgah,Secretary of State,,DEM,Susan Inman,31,12,0,19
Pike,Antoine,State Treasurer,,REP,Treasurer of State Dennis Milligan,51,36,3,12
Pike,Daisy,State Treasurer,,REP,Treasurer of State Dennis Milligan,190,88,11,91
Pike,Delight,State Treasurer,,REP,Treasurer of State Dennis Milligan,289,155,5,129
Pike,Glenwood North,State Treasurer,,REP,Treasurer of State Dennis Milligan,260,100,10,150
Pike,Glenwood South,State Treasurer,,REP,Treasurer of State Dennis Milligan,376,140,10,226
Pike,Kirby,State Treasurer,,REP,Treasurer of State Dennis Milligan,343,215,10,118
Pike,Langley/Lodi,State Treasurer,,REP,Treasurer of State Dennis Milligan,165,83,16,66
Pike,Murfreesboro East,State Treasurer,,REP,Treasurer of State Dennis Milligan,393,107,12,274
Pike,Murfreesboro West,State Treasurer,,REP,Treasurer of State Dennis Milligan,482,134,20,328
Pike,Newhope,State Treasurer,,REP,Treasurer of State Dennis Milligan,141,82,12,47
Pike,Pisgah,State Treasurer,,REP,Treasurer of State Dennis Milligan,135,78,0,57
Pike,Antoine,State Treasurer,,LIB,Ashley Ewald,44,32,2,10
Pike,Daisy,State Treasurer,,LIB,Ashley Ewald,18,5,2,11
Pike,Delight,State Treasurer,,LIB,Ashley Ewald,51,25,0,26
Pike,Glenwood North,State Treasurer,,LIB,Ashley Ewald,44,22,3,19
Pike,Glenwood South,State Treasurer,,LIB,Ashley Ewald,63,28,1,34
Pike,Kirby,State Treasurer,,LIB,Ashley Ewald,46,30,1,15
Pike,Langley/Lodi,State Treasurer,,LIB,Ashley Ewald,13,9,0,4
Pike,Murfreesboro East,State Treasurer,,LIB,Ashley Ewald,73,17,1,55
Pike,Murfreesboro West,State Treasurer,,LIB,Ashley Ewald,86,21,8,57
Pike,Newhope,State Treasurer,,LIB,Ashley Ewald,9,5,0,4
Pike,Pisgah,State Treasurer,,LIB,Ashley Ewald,22,11,0,11
Pike,Antoine,Auditor of State,,LIB,David E. Dinwiddie,40,29,1,10
Pike,Daisy,Auditor of State,,LIB,David E. Dinwiddie,20,5,3,12
Pike,Delight,Auditor of State,,LIB,David E. Dinwiddie,46,24,0,22
Pike,Glenwood North,Auditor of State,,LIB,David E. Dinwiddie,46,20,5,21
Pike,Glenwood South,Auditor of State,,LIB,David E. Dinwiddie,56,23,0,33
Pike,Kirby,Auditor of State,,LIB,David E. Dinwiddie,31,17,1,13
Pike,Langley/Lodi,Auditor of State,,LIB,David E. Dinwiddie,17,12,0,5
Pike,Murfreesboro East,Auditor of State,,LIB,David E. Dinwiddie,78,18,1,59
Pike,Murfreesboro West,Auditor of State,,LIB,David E. Dinwiddie,84,26,7,51
Pike,Newhope,Auditor of State,,LIB,David E. Dinwiddie,10,5,1,4
Pike,Pisgah,Auditor of State,,LIB,David E. Dinwiddie,21,10,0,11
Pike,Antoine,Auditor of State,,REP,Auditor Andrea Lea,55,39,4,12
Pike,Daisy,Auditor of State,,REP,Auditor Andrea Lea,186,87,10,89
Pike,Delight,Auditor of State,,REP,Auditor Andrea Lea,292,155,5,132
Pike,Glenwood North,Auditor of State,,REP,Auditor Andrea Lea,261,103,8,150
Pike,Glenwood South,Auditor of State,,REP,Auditor Andrea Lea,381,143,11,227
Pike,Kirby,Auditor of State,,REP,Auditor Andrea Lea,358,228,10,120
Pike,Langley/Lodi,Auditor of State,,REP,Auditor Andrea Lea,159,79,15,65
Pike,Murfreesboro East,Auditor of State,,REP,Auditor Andrea Lea,387,106,12,269
Pike,Murfreesboro West,Auditor of State,,REP,Auditor Andrea Lea,484,129,21,334
Pike,Newhope,Auditor of State,,REP,Auditor Andrea Lea,136,79,10,47
Pike,Pisgah,Auditor of State,,REP,Auditor Andrea Lea,134,77,0,57
Pike,Antoine,Commissioner of State Lands,,DEM,Larry Williams,70,49,5,16
Pike,Daisy,Commissioner of State Lands,,DEM,Larry Williams,25,6,3,16
Pike,Delight,Commissioner of State Lands,,DEM,Larry Williams,69,32,0,37
Pike,Glenwood North,Commissioner of State Lands,,DEM,Larry Williams,72,30,5,37
Pike,Glenwood South,Commissioner of State Lands,,DEM,Larry Williams,99,43,3,53
Pike,Kirby,Commissioner of State Lands,,DEM,Larry Williams,77,46,5,26
Pike,Langley/Lodi,Commissioner of State Lands,,DEM,Larry Williams,17,8,2,7
Pike,Murfreesboro East,Commissioner of State Lands,,DEM,Larry Williams,124,21,5,98
Pike,Murfreesboro West,Commissioner of State Lands,,DEM,Larry Williams,168,42,10,116
Pike,Newhope,Commissioner of State Lands,,DEM,Larry Williams,13,7,1,5
Pike,Pisgah,Commissioner of State Lands,,DEM,Larry Williams,34,16,0,18
Pike,Antoine,Commissioner of State Lands,,REP,Tommy Land,36,28,0,8
Pike,Daisy,Commissioner of State Lands,,REP,Tommy Land,174,84,9,81
Pike,Delight,Commissioner of State Lands,,REP,Tommy Land,260,138,5,117
Pike,Glenwood North,Commissioner of State Lands,,REP,Tommy Land,230,88,8,134
Pike,Glenwood South,Commissioner of State Lands,,REP,Tommy Land,328,121,8,199
Pike,Kirby,Commissioner of State Lands,,REP,Tommy Land,312,197,6,109
Pike,Langley/Lodi,Commissioner of State Lands,,REP,Tommy Land,150,77,13,60
Pike,Murfreesboro East,Commissioner of State Lands,,REP,Tommy Land,332,97,7,228
Pike,Murfreesboro West,Commissioner of State Lands,,REP,Tommy Land,386,109,15,262
Pike,Newhope,Commissioner of State Lands,,REP,Tommy Land,134,76,11,47
Pike,Pisgah,Commissioner of State Lands,,REP,Tommy Land,117,71,0,46
Pike,Antoine,Commissioner of State Lands,,LIB,T.J. Campbell,0,0,0,0
Pike,Daisy,Commissioner of State Lands,,LIB,T.J. Campbell,10,4,1,5
Pike,Delight,Commissioner of State Lands,,LIB,T.J. Campbell,18,12,0,6
Pike,Glenwood North,Commissioner of State Lands,,LIB,T.J. Campbell,7,5,0,2
Pike,Glenwood South,Commissioner of State Lands,,LIB,T.J. Campbell,16,6,0,10
Pike,Kirby,Commissioner of State Lands,,LIB,T.J. Campbell,4,3,0,1
Pike,Langley/Lodi,Commissioner of State Lands,,LIB,T.J. Campbell,10,7,0,3
Pike,Murfreesboro East,Commissioner of State Lands,,LIB,T.J. Campbell,16,6,1,9
Pike,Murfreesboro West,Commissioner of State Lands,,LIB,T.J. Campbell,23,4,4,15
Pike,Newhope,Commissioner of State Lands,,LIB,T.J. Campbell,5,3,0,2
Pike,Pisgah,Commissioner of State Lands,,LIB,T.J. Campbell,6,2,0,4
Pike,Antoine,State Senate,10,LIB,Bobbi Hicks,18,16,0,2
Pike,Daisy,State Senate,10,LIB,Bobbi Hicks,92,44,7,41
Pike,Delight,State Senate,10,LIB,Bobbi Hicks,129,76,0,53
Pike,Glenwood North,State Senate,10,LIB,Bobbi Hicks,120,49,2,69
Pike,Glenwood South,State Senate,10,LIB,Bobbi Hicks,167,64,3,100
Pike,Kirby,State Senate,10,LIB,Bobbi Hicks,152,102,0,50
Pike,Langley/Lodi,State Senate,10,LIB,Bobbi Hicks,75,40,3,32
Pike,Murfreesboro East,State Senate,10,LIB,Bobbi Hicks,126,37,3,86
Pike,Murfreesboro West,State Senate,10,LIB,Bobbi Hicks,149,43,6,100
Pike,Newhope,State Senate,10,LIB,Bobbi Hicks,60,34,4,22
Pike,Pisgah,State Senate,10,LIB,Bobbi Hicks,47,23,0,24
Pike,Antoine,State Senate,10,DEM,Senator Larry Teague,86,60,4,22
Pike,Daisy,State Senate,10,DEM,Senator Larry Teague,107,45,5,57
Pike,Delight,State Senate,10,DEM,Senator Larry Teague,201,98,3,100
Pike,Glenwood North,State Senate,10,DEM,Senator Larry Teague,167,66,9,92
Pike,Glenwood South,State Senate,10,DEM,Senator Larry Teague,250,101,6,143
Pike,Kirby,State Senate,10,DEM,Senator Larry Teague,212,131,11,70
Pike,Langley/Lodi,State Senate,10,DEM,Senator Larry Teague,85,47,11,27
Pike,Murfreesboro East,State Senate,10,DEM,Senator Larry Teague,322,80,10,232
Pike,Murfreesboro West,State Senate,10,DEM,Senator Larry Teague,407,108,21,278
Pike,Newhope,State Senate,10,DEM,Senator Larry Teague,75,44,5,26
Pike,Pisgah,State Senate,10,DEM,Senator Larry Teague,101,60,0,41
Pike,Antoine,State Representative,19,DEM,Jeremy Ross,67,45,4,18
Pike,Daisy,State Representative,19,DEM,Jeremy Ross,42,15,4,23
Pike,Delight,State Representative,19,DEM,Jeremy Ross,74,36,0,38
Pike,Glenwood North,State Representative,19,DEM,Jeremy Ross,119,47,7,65
Pike,Glenwood South,State Representative,19,DEM,Jeremy Ross,148,63,4,81
Pike,Kirby,State Representative,19,DEM,Jeremy Ross,130,82,9,39
Pike,Langley/Lodi,State Representative,19,DEM,Jeremy Ross,32,18,5,9
Pike,Murfreesboro East,State Representative,19,DEM,Jeremy Ross,173,37,6,130
Pike,Murfreesboro West,State Representative,19,DEM,Jeremy Ross,215,52,14,149
Pike,Newhope,State Representative,19,DEM,Jeremy Ross,19,10,1,8
Pike,Pisgah,State Representative,19,DEM,Jeremy Ross,33,14,0,19
Pike,Antoine,State Representative,19,REP,Representative Justin Gonzales,39,32,1,6
Pike,Daisy,State Representative,19,REP,Representative Justin Gonzales,166,79,10,77
Pike,Delight,State Representative,19,REP,Representative Justin Gonzales,277,149,5,123
Pike,Glenwood North,State Representative,19,REP,Representative Justin Gonzales,187,74,4,109
Pike,Glenwood South,State Representative,19,REP,Representative Justin Gonzales,293,107,7,179
Pike,Kirby,State Representative,19,REP,Representative Justin Gonzales,264,167,2,95
Pike,Langley/Lodi,State Representative,19,REP,Representative Justin Gonzales,146,76,9,61
Pike,Murfreesboro East,State Representative,19,REP,Representative Justin Gonzales,299,87,7,205
Pike,Murfreesboro West,State Representative,19,REP,Representative Justin Gonzales,366,104,15,247
Pike,Newhope,State Representative,19,REP,Representative Justin Gonzales,132,77,10,45
Pike,Pisgah,State Representative,19,REP,Representative Justin Gonzales,126,75,0,51
Pike,Antoine,State Supreme Court Associate Justice Position 3,,NON,David Sterling,39,27,0,12
Pike,Daisy,State Supreme Court Associate Justice Position 3,,NON,David Sterling,92,49,7,36
Pike,Delight,State Supreme Court Associate Justice Position 3,,NON,David Sterling,155,82,4,69
Pike,Glenwood North,State Supreme Court Associate Justice Position 3,,NON,David Sterling,134,52,5,77
Pike,Glenwood South,State Supreme Court Associate Justice Position 3,,NON,David Sterling,194,73,5,116
Pike,Kirby,State Supreme Court Associate Justice Position 3,,NON,David Sterling,168,107,2,59
Pike,Langley/Lodi,State Supreme Court Associate Justice Position 3,,NON,David Sterling,67,40,4,23
Pike,Murfreesboro East,State Supreme Court Associate Justice Position 3,,NON,David Sterling,209,61,1,147
Pike,Murfreesboro West,State Supreme Court Associate Justice Position 3,,NON,David Sterling,231,62,10,159
Pike,Newhope,State Supreme Court Associate Justice Position 3,,NON,David Sterling,65,40,3,22
Pike,Pisgah,State Supreme Court Associate Justice Position 3,,NON,David Sterling,77,42,0,35
Pike,Antoine,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,51,38,3,10
Pike,Daisy,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,107,42,6,59
Pike,Delight,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,168,87,0,81
Pike,Glenwood North,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,152,63,7,82
Pike,Glenwood South,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,228,91,6,131
Pike,Kirby,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,192,123,8,61
Pike,Langley/Lodi,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,93,46,9,38
Pike,Murfreesboro East,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,240,61,11,168
Pike,Murfreesboro West,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,317,86,14,217
Pike,Newhope,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,75,44,5,26
Pike,Pisgah,State Supreme Court Associate Justice Position 3,,NON,State Supreme Court Justice Courtney Goodson,71,42,0,29
Pike,Antoine,Pike County Judge,,DEM,Dewight Mack,84,62,3,19
Pike,Daisy,Pike County Judge,,DEM,Dewight Mack,134,54,10,70
Pike,Delight,Pike County Judge,,DEM,Dewight Mack,189,104,1,84
Pike,Glenwood North,Pike County Judge,,DEM,Dewight Mack,221,93,13,115
Pike,Glenwood South,Pike County Judge,,DEM,Dewight Mack,306,124,8,174
Pike,Kirby,Pike County Judge,,DEM,Dewight Mack,297,187,10,100
Pike,Langley/Lodi,Pike County Judge,,DEM,Dewight Mack,114,54,12,48
Pike,Murfreesboro East,Pike County Judge,,DEM,Dewight Mack,236,62,8,166
Pike,Murfreesboro West,Pike County Judge,,DEM,Dewight Mack,234,61,8,165
Pike,Newhope,Pike County Judge,,DEM,Dewight Mack,78,46,2,30
Pike,Pisgah,Pike County Judge,,DEM,Dewight Mack,85,45,0,40
Pike,Antoine,Pike County Judge,,IND,Keith Couch,24,17,2,5
Pike,Daisy,Pike County Judge,,IND,Keith Couch,74,41,3,30
Pike,Delight,Pike County Judge,,IND,Keith Couch,152,76,3,73
Pike,Glenwood North,Pike County Judge,,IND,Keith Couch,89,30,0,59
Pike,Glenwood South,Pike County Judge,,IND,Keith Couch,131,48,3,80
Pike,Kirby,Pike County Judge,,IND,Keith Couch,99,63,1,35
Pike,Langley/Lodi,Pike County Judge,,IND,Keith Couch,61,39,3,19
Pike,Murfreesboro East,Pike County Judge,,IND,Keith Couch,231,60,5,166
Pike,Murfreesboro West,Pike County Judge,,IND,Keith Couch,339,95,19,225
Pike,Newhope,Pike County Judge,,IND,Keith Couch,72,40,8,24
