county,precinct,office,district,party,candidate,votes,election_day,election_day_paper,early_vote,absentee,provisional
Pulaski,113,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,166,0,97,66,2,1
Pulaski,114,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,288,0,135,145,7,1
Pulaski,115,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,103,0,53,50,0,0
Pulaski,116,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,46,0,33,13,0,0
Pulaski,117,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,74,0,37,37,0,0
Pulaski,118,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,130,0,56,70,4,0
Pulaski,119,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,91,0,45,45,1,0
Pulaski,120,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,90,0,40,50,0,0
Pulaski,121,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,133,0,92,37,4,0
Pulaski,122,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,44,0,18,26,0,0
Pulaski,123,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,94,0,46,47,1,0
Pulaski,124,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,164,0,75,88,1,0
Pulaski,125,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,252,0,114,130,8,0
Pulaski,126,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,383,0,292,79,12,0
Pulaski,127,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,662,0,535,123,4,0
Pulaski,128,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,108,0,46,58,2,2
Pulaski,129,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,137,0,113,23,1,0
Pulaski,130,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,15,0,13,2,0,0
Pulaski,131,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,81,0,55,24,2,0
Pulaski,132,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,137,0,100,37,0,0
Pulaski,133,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,61,0,47,13,1,0
Pulaski,134,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,41,0,16,25,0,0
Pulaski,135,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,30,0,21,9,0,0
Pulaski,136,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,801,0,257,539,5,0
Pulaski,137,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,820,0,290,517,13,0
Pulaski,1,Lieutenant Governor,,LIB,Frank Gilbert,39,0,21,17,1,0
Pulaski,2,Lieutenant Governor,,LIB,Frank Gilbert,38,0,17,21,0,0
Pulaski,3,Lieutenant Governor,,LIB,Frank Gilbert,20,0,10,10,0,0
Pulaski,4,Lieutenant Governor,,LIB,Frank Gilbert,55,0,25,30,0,0
Pulaski,5,Lieutenant Governor,,LIB,Frank Gilbert,36,0,16,18,2,0
Pulaski,6,Lieutenant Governor,,LIB,Frank Gilbert,12,0,8,4,0,0
Pulaski,7,Lieutenant Governor,,LIB,Frank Gilbert,12,0,6,6,0,0
Pulaski,8,Lieutenant Governor,,LIB,Frank Gilbert,39,0,15,23,1,0
Pulaski,9,Lieutenant Governor,,LIB,Frank Gilbert,36,0,13,22,1,0
Pulaski,10,Lieutenant Governor,,LIB,Frank Gilbert,38,0,27,11,0,0
Pulaski,11,Lieutenant Governor,,LIB,Frank Gilbert,9,0,7,2,0,0
Pulaski,12,Lieutenant Governor,,LIB,Frank Gilbert,17,0,14,3,0,0
Pulaski,13,Lieutenant Governor,,LIB,Frank Gilbert,18,0,12,6,0,0
Pulaski,14,Lieutenant Governor,,LIB,Frank Gilbert,37,0,21,16,0,0
Pulaski,15,Lieutenant Governor,,LIB,Frank Gilbert,39,0,23,16,0,0
Pulaski,16,Lieutenant Governor,,LIB,Frank Gilbert,21,0,13,8,0,0
Pulaski,17,Lieutenant Governor,,LIB,Frank Gilbert,36,0,25,11,0,0
Pulaski,18,Lieutenant Governor,,LIB,Frank Gilbert,67,0,43,23,1,0
Pulaski,19,Lieutenant Governor,,LIB,Frank Gilbert,45,0,29,15,1,0
Pulaski,20,Lieutenant Governor,,LIB,Frank Gilbert,44,0,21,23,0,0
Pulaski,21,Lieutenant Governor,,LIB,Frank Gilbert,29,0,21,8,0,0
Pulaski,22,Lieutenant Governor,,LIB,Frank Gilbert,50,0,35,15,0,0
Pulaski,23,Lieutenant Governor,,LIB,Frank Gilbert,50,0,27,22,1,0
Pulaski,24,Lieutenant Governor,,LIB,Frank Gilbert,28,0,12,16,0,0
Pulaski,25,Lieutenant Governor,,LIB,Frank Gilbert,19,0,13,6,0,0
Pulaski,26,Lieutenant Governor,,LIB,Frank Gilbert,27,0,21,6,0,0
Pulaski,27,Lieutenant Governor,,LIB,Frank Gilbert,46,0,24,22,0,0
Pulaski,28,Lieutenant Governor,,LIB,Frank Gilbert,57,0,36,21,0,0
Pulaski,29,Lieutenant Governor,,LIB,Frank Gilbert,5,0,1,4,0,0
Pulaski,30,Lieutenant Governor,,LIB,Frank Gilbert,2,0,0,1,1,0
Pulaski,31,Lieutenant Governor,,LIB,Frank Gilbert,35,0,24,11,0,0
Pulaski,32,Lieutenant Governor,,LIB,Frank Gilbert,42,0,28,14,0,0
Pulaski,33,Lieutenant Governor,,LIB,Frank Gilbert,28,0,14,13,1,0
Pulaski,34,Lieutenant Governor,,LIB,Frank Gilbert,15,0,6,9,0,0
Pulaski,35,Lieutenant Governor,,LIB,Frank Gilbert,13,0,9,3,1,0
Pulaski,36,Lieutenant Governor,,LIB,Frank Gilbert,22,0,14,8,0,0
Pulaski,37,Lieutenant Governor,,LIB,Frank Gilbert,28,0,17,10,1,0
Pulaski,38,Lieutenant Governor,,LIB,Frank Gilbert,20,0,12,8,0,0
Pulaski,39,Lieutenant Governor,,LIB,Frank Gilbert,43,0,21,20,2,0
Pulaski,40,Lieutenant Governor,,LIB,Frank Gilbert,29,0,20,9,0,0
Pulaski,41,Lieutenant Governor,,LIB,Frank Gilbert,47,0,19,27,1,0
Pulaski,42,Lieutenant Governor,,LIB,Frank Gilbert,33,0,25,7,1,0
Pulaski,43,Lieutenant Governor,,LIB,Frank Gilbert,48,0,22,26,0,0
Pulaski,44,Lieutenant Governor,,LIB,Frank Gilbert,35,0,20,15,0,0
Pulaski,45,Lieutenant Governor,,LIB,Frank Gilbert,24,0,10,14,0,0
Pulaski,46,Lieutenant Governor,,LIB,Frank Gilbert,16,0,8,8,0,0
Pulaski,47,Lieutenant Governor,,LIB,Frank Gilbert,3,0,3,0,0,0
Pulaski,48,Lieutenant Governor,,LIB,Frank Gilbert,24,0,18,6,0,0
Pulaski,49,Lieutenant Governor,,LIB,Frank Gilbert,45,4,19,22,0,0
Pulaski,50,Lieutenant Governor,,LIB,Frank Gilbert,26,0,15,10,1,0
Pulaski,51,Lieutenant Governor,,LIB,Frank Gilbert,18,0,8,10,0,0
Pulaski,52,Lieutenant Governor,,LIB,Frank Gilbert,19,0,9,10,0,0
Pulaski,53,Lieutenant Governor,,LIB,Frank Gilbert,17,0,8,9,0,0
Pulaski,54,Lieutenant Governor,,LIB,Frank Gilbert,33,0,21,11,0,1
Pulaski,55,Lieutenant Governor,,LIB,Frank Gilbert,46,0,27,17,2,0
Pulaski,56,Lieutenant Governor,,LIB,Frank Gilbert,11,0,4,7,0,0
Pulaski,57,Lieutenant Governor,,LIB,Frank Gilbert,11,0,8,3,0,0
Pulaski,58,Lieutenant Governor,,LIB,Frank Gilbert,50,0,25,23,1,1
Pulaski,59,Lieutenant Governor,,LIB,Frank Gilbert,26,0,20,6,0,0
Pulaski,60,Lieutenant Governor,,LIB,Frank Gilbert,51,0,29,22,0,0
Pulaski,61,Lieutenant Governor,,LIB,Frank Gilbert,33,0,25,8,0,0
Pulaski,62,Lieutenant Governor,,LIB,Frank Gilbert,18,0,14,3,1,0
Pulaski,63,Lieutenant Governor,,LIB,Frank Gilbert,21,0,20,1,0,0
Pulaski,64,Lieutenant Governor,,LIB,Frank Gilbert,40,0,17,22,0,1
Pulaski,65,Lieutenant Governor,,LIB,Frank Gilbert,19,0,11,6,2,0
Pulaski,66,Lieutenant Governor,,LIB,Frank Gilbert,40,0,21,17,2,0
Pulaski,67,Lieutenant Governor,,LIB,Frank Gilbert,43,0,28,15,0,0
Pulaski,68,Lieutenant Governor,,LIB,Frank Gilbert,42,0,19,21,2,0
Pulaski,69,Lieutenant Governor,,LIB,Frank Gilbert,26,0,19,7,0,0
Pulaski,70,Lieutenant Governor,,LIB,Frank Gilbert,29,0,19,10,0,0
Pulaski,71,Lieutenant Governor,,LIB,Frank Gilbert,55,0,30,22,3,0
Pulaski,72,Lieutenant Governor,,LIB,Frank Gilbert,25,0,16,9,0,0
Pulaski,73,Lieutenant Governor,,LIB,Frank Gilbert,30,0,12,18,0,0
Pulaski,74,Lieutenant Governor,,LIB,Frank Gilbert,28,0,19,7,2,0
Pulaski,75,Lieutenant Governor,,LIB,Frank Gilbert,39,0,22,16,1,0
Pulaski,76,Lieutenant Governor,,LIB,Frank Gilbert,38,0,24,14,0,0
Pulaski,77,Lieutenant Governor,,LIB,Frank Gilbert,45,0,26,19,0,0
Pulaski,78,Lieutenant Governor,,LIB,Frank Gilbert,52,0,25,26,1,0
Pulaski,79,Lieutenant Governor,,LIB,Frank Gilbert,36,0,23,13,0,0
Pulaski,80,Lieutenant Governor,,LIB,Frank Gilbert,38,0,19,19,0,0
Pulaski,81,Lieutenant Governor,,LIB,Frank Gilbert,34,0,24,10,0,0
Pulaski,82,Lieutenant Governor,,LIB,Frank Gilbert,31,0,16,15,0,0
Pulaski,83,Lieutenant Governor,,LIB,Frank Gilbert,57,0,20,35,2,0
Pulaski,84,Lieutenant Governor,,LIB,Frank Gilbert,46,0,15,31,0,0
Pulaski,85,Lieutenant Governor,,LIB,Frank Gilbert,30,0,11,18,1,0
Pulaski,86,Lieutenant Governor,,LIB,Frank Gilbert,25,0,10,13,0,2
Pulaski,87,Lieutenant Governor,,LIB,Frank Gilbert,42,0,25,16,1,0
Pulaski,88,Lieutenant Governor,,LIB,Frank Gilbert,48,0,30,18,0,0
Pulaski,89,Lieutenant Governor,,LIB,Frank Gilbert,40,0,29,11,0,0
Pulaski,90,Lieutenant Governor,,LIB,Frank Gilbert,31,0,24,7,0,0
Pulaski,91,Lieutenant Governor,,LIB,Frank Gilbert,44,0,30,13,1,0
Pulaski,92,Lieutenant Governor,,LIB,Frank Gilbert,30,0,20,9,1,0
Pulaski,93,Lieutenant Governor,,LIB,Frank Gilbert,38,0,18,19,1,0
Pulaski,94,Lieutenant Governor,,LIB,Frank Gilbert,22,0,15,7,0,0
Pulaski,95,Lieutenant Governor,,LIB,Frank Gilbert,50,0,35,12,3,0
Pulaski,96,Lieutenant Governor,,LIB,Frank Gilbert,24,0,14,10,0,0
Pulaski,97,Lieutenant Governor,,LIB,Frank Gilbert,37,0,22,15,0,0
Pulaski,98,Lieutenant Governor,,LIB,Frank Gilbert,26,0,14,11,1,0
Pulaski,99,Lieutenant Governor,,LIB,Frank Gilbert,42,0,26,16,0,0
Pulaski,100,Lieutenant Governor,,LIB,Frank Gilbert,17,0,8,9,0,0
Pulaski,101,Lieutenant Governor,,LIB,Frank Gilbert,29,0,17,12,0,0
Pulaski,102,Lieutenant Governor,,LIB,Frank Gilbert,21,0,10,11,0,0
Pulaski,103,Lieutenant Governor,,LIB,Frank Gilbert,23,0,9,14,0,0
Pulaski,104,Lieutenant Governor,,LIB,Frank Gilbert,32,0,17,15,0,0
Pulaski,105,Lieutenant Governor,,LIB,Frank Gilbert,25,0,12,13,0,0
Pulaski,106,Lieutenant Governor,,LIB,Frank Gilbert,29,0,16,13,0,0
Pulaski,107,Lieutenant Governor,,LIB,Frank Gilbert,24,0,19,5,0,0
Pulaski,108,Lieutenant Governor,,LIB,Frank Gilbert,39,0,23,15,1,0
Pulaski,109,Lieutenant Governor,,LIB,Frank Gilbert,77,0,48,28,0,1
Pulaski,110,Lieutenant Governor,,LIB,Frank Gilbert,17,0,11,6,0,0
Pulaski,111,Lieutenant Governor,,LIB,Frank Gilbert,64,0,39,25,0,0
Pulaski,112,Lieutenant Governor,,LIB,Frank Gilbert,34,0,25,9,0,0
Pulaski,113,Lieutenant Governor,,LIB,Frank Gilbert,61,0,29,32,0,0
Pulaski,114,Lieutenant Governor,,LIB,Frank Gilbert,45,0,25,16,4,0
Pulaski,115,Lieutenant Governor,,LIB,Frank Gilbert,37,0,18,19,0,0
Pulaski,116,Lieutenant Governor,,LIB,Frank Gilbert,22,0,12,10,0,0
Pulaski,117,Lieutenant Governor,,LIB,Frank Gilbert,31,0,14,17,0,0
Pulaski,118,Lieutenant Governor,,LIB,Frank Gilbert,39,0,12,27,0,0
Pulaski,119,Lieutenant Governor,,LIB,Frank Gilbert,33,0,17,16,0,0
Pulaski,120,Lieutenant Governor,,LIB,Frank Gilbert,21,0,12,9,0,0
Pulaski,121,Lieutenant Governor,,LIB,Frank Gilbert,26,0,18,7,0,1
Pulaski,122,Lieutenant Governor,,LIB,Frank Gilbert,13,0,8,5,0,0
Pulaski,123,Lieutenant Governor,,LIB,Frank Gilbert,21,0,11,10,0,0
Pulaski,124,Lieutenant Governor,,LIB,Frank Gilbert,18,0,6,12,0,0
Pulaski,125,Lieutenant Governor,,LIB,Frank Gilbert,21,0,14,7,0,0
Pulaski,126,Lieutenant Governor,,LIB,Frank Gilbert,8,0,7,1,0,0
Pulaski,127,Lieutenant Governor,,LIB,Frank Gilbert,38,0,31,4,2,1
Pulaski,128,Lieutenant Governor,,LIB,Frank Gilbert,39,0,18,21,0,0
Pulaski,129,Lieutenant Governor,,LIB,Frank Gilbert,14,0,12,2,0,0
Pulaski,130,Lieutenant Governor,,LIB,Frank Gilbert,5,0,4,1,0,0
Pulaski,131,Lieutenant Governor,,LIB,Frank Gilbert,15,0,9,6,0,0
Pulaski,132,Lieutenant Governor,,LIB,Frank Gilbert,12,0,8,4,0,0
Pulaski,133,Lieutenant Governor,,LIB,Frank Gilbert,7,0,7,0,0,0
Pulaski,134,Lieutenant Governor,,LIB,Frank Gilbert,11,0,6,5,0,0
Pulaski,135,Lieutenant Governor,,LIB,Frank Gilbert,12,0,7,5,0,0
Pulaski,136,Lieutenant Governor,,LIB,Frank Gilbert,31,0,12,18,1,0
Pulaski,137,Lieutenant Governor,,LIB,Frank Gilbert,39,0,18,19,2,0
Pulaski,1,Lieutenant Governor,,DEM,Anthony Bland,369,0,129,233,5,2
Pulaski,2,Lieutenant Governor,,DEM,Anthony Bland,464,0,175,283,6,0
Pulaski,3,Lieutenant Governor,,DEM,Anthony Bland,153,0,47,104,2,0
Pulaski,4,Lieutenant Governor,,DEM,Anthony Bland,635,0,179,448,6,2
Pulaski,5,Lieutenant Governor,,DEM,Anthony Bland,504,0,119,374,11,0
Pulaski,6,Lieutenant Governor,,DEM,Anthony Bland,97,0,42,55,0,0
Pulaski,7,Lieutenant Governor,,DEM,Anthony Bland,156,0,85,71,0,0
Pulaski,8,Lieutenant Governor,,DEM,Anthony Bland,453,0,150,299,1,3
Pulaski,9,Lieutenant Governor,,DEM,Anthony Bland,728,0,301,422,5,0
Pulaski,10,Lieutenant Governor,,DEM,Anthony Bland,476,0,229,238,9,0
Pulaski,11,Lieutenant Governor,,DEM,Anthony Bland,60,0,31,29,0,0
Pulaski,12,Lieutenant Governor,,DEM,Anthony Bland,106,0,70,36,0,0
Pulaski,13,Lieutenant Governor,,DEM,Anthony Bland,256,0,111,141,3,1
Pulaski,14,Lieutenant Governor,,DEM,Anthony Bland,611,0,286,314,11,0
Pulaski,15,Lieutenant Governor,,DEM,Anthony Bland,730,0,354,369,6,1
Pulaski,16,Lieutenant Governor,,DEM,Anthony Bland,279,0,128,146,4,1
Pulaski,17,Lieutenant Governor,,DEM,Anthony Bland,538,0,284,249,3,2
Pulaski,18,Lieutenant Governor,,DEM,Anthony Bland,675,0,337,328,9,1
Pulaski,19,Lieutenant Governor,,DEM,Anthony Bland,651,0,347,293,9,2
Pulaski,20,Lieutenant Governor,,DEM,Anthony Bland,623,0,251,363,7,2
Pulaski,21,Lieutenant Governor,,DEM,Anthony Bland,277,0,134,138,3,2
Pulaski,22,Lieutenant Governor,,DEM,Anthony Bland,673,0,324,344,4,1
Pulaski,23,Lieutenant Governor,,DEM,Anthony Bland,595,0,266,318,10,1
Pulaski,24,Lieutenant Governor,,DEM,Anthony Bland,348,0,172,169,6,1
Pulaski,25,Lieutenant Governor,,DEM,Anthony Bland,234,0,119,113,1,1
Pulaski,26,Lieutenant Governor,,DEM,Anthony Bland,191,0,112,79,0,0
Pulaski,27,Lieutenant Governor,,DEM,Anthony Bland,374,0,162,201,10,1
Pulaski,28,Lieutenant Governor,,DEM,Anthony Bland,445,0,222,219,4,0
Pulaski,29,Lieutenant Governor,,DEM,Anthony Bland,34,0,12,17,3,2
Pulaski,30,Lieutenant Governor,,DEM,Anthony Bland,50,0,21,27,2,0
Pulaski,31,Lieutenant Governor,,DEM,Anthony Bland,387,0,172,211,4,0
Pulaski,32,Lieutenant Governor,,DEM,Anthony Bland,629,0,289,330,10,0
Pulaski,33,Lieutenant Governor,,DEM,Anthony Bland,370,0,133,233,4,0
Pulaski,34,Lieutenant Governor,,DEM,Anthony Bland,298,0,165,128,1,4
Pulaski,35,Lieutenant Governor,,DEM,Anthony Bland,268,0,135,127,6,0
Pulaski,36,Lieutenant Governor,,DEM,Anthony Bland,243,0,100,139,3,1
Pulaski,37,Lieutenant Governor,,DEM,Anthony Bland,550,0,266,280,4,0
Pulaski,38,Lieutenant Governor,,DEM,Anthony Bland,262,0,157,102,1,2
Pulaski,39,Lieutenant Governor,,DEM,Anthony Bland,735,0,264,468,3,0
Pulaski,40,Lieutenant Governor,,DEM,Anthony Bland,394,0,177,214,3,0
Pulaski,41,Lieutenant Governor,,DEM,Anthony Bland,509,0,174,325,10,0
Pulaski,42,Lieutenant Governor,,DEM,Anthony Bland,380,0,147,227,5,1
Pulaski,43,Lieutenant Governor,,DEM,Anthony Bland,546,0,275,267,4,0
Pulaski,44,Lieutenant Governor,,DEM,Anthony Bland,679,0,314,353,10,2
Pulaski,45,Lieutenant Governor,,DEM,Anthony Bland,438,0,179,253,6,0
Pulaski,46,Lieutenant Governor,,DEM,Anthony Bland,251,0,113,135,3,0
Pulaski,47,Lieutenant Governor,,DEM,Anthony Bland,93,0,60,33,0,0
Pulaski,48,Lieutenant Governor,,DEM,Anthony Bland,920,0,498,412,9,1
Pulaski,49,Lieutenant Governor,,DEM,Anthony Bland,540,23,220,289,6,2
Pulaski,50,Lieutenant Governor,,DEM,Anthony Bland,392,0,182,194,14,2
Pulaski,51,Lieutenant Governor,,DEM,Anthony Bland,288,0,102,184,2,0
Pulaski,52,Lieutenant Governor,,DEM,Anthony Bland,497,0,284,198,9,6
Pulaski,53,Lieutenant Governor,,DEM,Anthony Bland,474,0,308,152,13,1
Pulaski,54,Lieutenant Governor,,DEM,Anthony Bland,644,0,435,207,1,1
Pulaski,55,Lieutenant Governor,,DEM,Anthony Bland,888,0,408,471,8,1
Pulaski,56,Lieutenant Governor,,DEM,Anthony Bland,182,0,101,78,3,0
Pulaski,57,Lieutenant Governor,,DEM,Anthony Bland,196,0,135,58,3,0
Pulaski,58,Lieutenant Governor,,DEM,Anthony Bland,592,0,213,368,11,0
Pulaski,59,Lieutenant Governor,,DEM,Anthony Bland,199,0,112,78,9,0
Pulaski,60,Lieutenant Governor,,DEM,Anthony Bland,578,0,186,375,17,0
Pulaski,61,Lieutenant Governor,,DEM,Anthony Bland,315,0,184,126,5,0
Pulaski,62,Lieutenant Governor,,DEM,Anthony Bland,177,0,120,55,2,0
Pulaski,63,Lieutenant Governor,,DEM,Anthony Bland,224,0,113,109,1,1
Pulaski,64,Lieutenant Governor,,DEM,Anthony Bland,580,0,195,371,11,3
Pulaski,65,Lieutenant Governor,,DEM,Anthony Bland,363,0,167,188,7,1
Pulaski,66,Lieutenant Governor,,DEM,Anthony Bland,518,0,231,272,14,1
Pulaski,67,Lieutenant Governor,,DEM,Anthony Bland,718,0,348,359,10,1
Pulaski,68,Lieutenant Governor,,DEM,Anthony Bland,531,0,204,317,10,0
Pulaski,69,Lieutenant Governor,,DEM,Anthony Bland,468,0,214,238,16,0
Pulaski,70,Lieutenant Governor,,DEM,Anthony Bland,325,0,150,164,11,0
Pulaski,71,Lieutenant Governor,,DEM,Anthony Bland,667,0,253,394,20,0
Pulaski,72,Lieutenant Governor,,DEM,Anthony Bland,390,0,183,201,5,1
Pulaski,73,Lieutenant Governor,,DEM,Anthony Bland,532,0,194,311,25,2
Pulaski,74,Lieutenant Governor,,DEM,Anthony Bland,435,0,187,235,12,1
Pulaski,75,Lieutenant Governor,,DEM,Anthony Bland,643,0,307,320,14,2
Pulaski,76,Lieutenant Governor,,DEM,Anthony Bland,512,0,234,269,7,2
Pulaski,77,Lieutenant Governor,,DEM,Anthony Bland,816,0,261,530,21,4
Pulaski,78,Lieutenant Governor,,DEM,Anthony Bland,656,0,194,455,7,0
Pulaski,79,Lieutenant Governor,,DEM,Anthony Bland,750,0,328,416,4,2
Pulaski,80,Lieutenant Governor,,DEM,Anthony Bland,1192,0,484,693,9,6
Pulaski,81,Lieutenant Governor,,DEM,Anthony Bland,690,0,304,381,4,1
Pulaski,82,Lieutenant Governor,,DEM,Anthony Bland,710,0,328,377,3,2
Pulaski,83,Lieutenant Governor,,DEM,Anthony Bland,1113,0,454,649,10,0
Pulaski,84,Lieutenant Governor,,DEM,Anthony Bland,1046,0,449,584,11,2
Pulaski,85,Lieutenant Governor,,DEM,Anthony Bland,893,0,313,549,28,3
Pulaski,86,Lieutenant Governor,,DEM,Anthony Bland,461,0,177,253,27,4
Pulaski,87,Lieutenant Governor,,DEM,Anthony Bland,537,0,334,194,9,0
Pulaski,88,Lieutenant Governor,,DEM,Anthony Bland,589,0,296,268,20,5
Pulaski,89,Lieutenant Governor,,DEM,Anthony Bland,512,0,284,222,5,1
Pulaski,90,Lieutenant Governor,,DEM,Anthony Bland,601,0,267,306,27,1
Pulaski,91,Lieutenant Governor,,DEM,Anthony Bland,590,0,304,268,18,0
Pulaski,92,Lieutenant Governor,,DEM,Anthony Bland,541,0,303,225,9,4
Pulaski,93,Lieutenant Governor,,DEM,Anthony Bland,582,0,309,258,12,3
Pulaski,94,Lieutenant Governor,,DEM,Anthony Bland,491,0,256,221,11,3
Pulaski,95,Lieutenant Governor,,DEM,Anthony Bland,706,0,319,342,40,5
Pulaski,96,Lieutenant Governor,,DEM,Anthony Bland,359,0,191,159,8,1
Pulaski,97,Lieutenant Governor,,DEM,Anthony Bland,498,0,256,235,6,1
Pulaski,98,Lieutenant Governor,,DEM,Anthony Bland,733,0,322,406,4,1
Pulaski,99,Lieutenant Governor,,DEM,Anthony Bland,523,0,306,207,9,1
Pulaski,100,Lieutenant Governor,,DEM,Anthony Bland,304,0,130,170,3,1
Pulaski,101,Lieutenant Governor,,DEM,Anthony Bland,502,0,233,261,5,3
Pulaski,102,Lieutenant Governor,,DEM,Anthony Bland,591,0,294,294,3,0
Pulaski,103,Lieutenant Governor,,DEM,Anthony Bland,693,0,313,377,1,2
Pulaski,104,Lieutenant Governor,,DEM,Anthony Bland,1034,0,491,534,5,4
Pulaski,105,Lieutenant Governor,,DEM,Anthony Bland,675,0,298,373,4,0
Pulaski,106,Lieutenant Governor,,DEM,Anthony Bland,488,0,207,268,11,2
Pulaski,107,Lieutenant Governor,,DEM,Anthony Bland,454,0,225,215,13,1
Pulaski,108,Lieutenant Governor,,DEM,Anthony Bland,456,0,190,251,13,2
Pulaski,109,Lieutenant Governor,,DEM,Anthony Bland,1364,0,618,700,42,4
Pulaski,110,Lieutenant Governor,,DEM,Anthony Bland,333,0,131,200,2,0
Pulaski,111,Lieutenant Governor,,DEM,Anthony Bland,988,0,480,495,13,0
Pulaski,112,Lieutenant Governor,,DEM,Anthony Bland,465,0,219,242,4,0
Pulaski,113,Lieutenant Governor,,DEM,Anthony Bland,790,0,381,399,9,1
Pulaski,114,Lieutenant Governor,,DEM,Anthony Bland,752,2,345,384,17,4
Pulaski,115,Lieutenant Governor,,DEM,Anthony Bland,755,0,376,369,8,2
Pulaski,116,Lieutenant Governor,,DEM,Anthony Bland,526,0,323,199,3,1
Pulaski,117,Lieutenant Governor,,DEM,Anthony Bland,694,0,329,360,5,0
Pulaski,118,Lieutenant Governor,,DEM,Anthony Bland,811,1,314,476,16,4
Pulaski,119,Lieutenant Governor,,DEM,Anthony Bland,727,0,324,391,10,2
Pulaski,120,Lieutenant Governor,,DEM,Anthony Bland,658,0,318,321,15,4
Pulaski,121,Lieutenant Governor,,DEM,Anthony Bland,590,0,333,251,6,0
Pulaski,122,Lieutenant Governor,,DEM,Anthony Bland,532,0,246,267,17,2
Pulaski,123,Lieutenant Governor,,DEM,Anthony Bland,432,0,197,229,5,1
Pulaski,124,Lieutenant Governor,,DEM,Anthony Bland,638,0,261,372,4,1
Pulaski,125,Lieutenant Governor,,DEM,Anthony Bland,504,0,231,263,10,0
Pulaski,126,Lieutenant Governor,,DEM,Anthony Bland,162,0,106,55,1,0
Pulaski,127,Lieutenant Governor,,DEM,Anthony Bland,389,1,236,147,3,2
Pulaski,128,Lieutenant Governor,,DEM,Anthony Bland,962,0,408,538,12,4
Pulaski,129,Lieutenant Governor,,DEM,Anthony Bland,257,0,183,72,1,1
Pulaski,130,Lieutenant Governor,,DEM,Anthony Bland,333,0,288,44,1,0
Pulaski,131,Lieutenant Governor,,DEM,Anthony Bland,379,0,209,167,3,0
Pulaski,132,Lieutenant Governor,,DEM,Anthony Bland,284,0,197,85,2,0
Pulaski,133,Lieutenant Governor,,DEM,Anthony Bland,321,0,254,67,0,0
Pulaski,134,Lieutenant Governor,,DEM,Anthony Bland,350,0,195,147,4,4
Pulaski,135,Lieutenant Governor,,DEM,Anthony Bland,242,0,167,71,2,2
Pulaski,136,Lieutenant Governor,,DEM,Anthony Bland,443,0,123,304,15,1
Pulaski,137,Lieutenant Governor,,DEM,Anthony Bland,533,0,170,354,9,0
Pulaski,1,Secretary of State,,DEM,Susan Inman,451,0,165,279,5,2
Pulaski,2,Secretary of State,,DEM,Susan Inman,535,0,201,326,8,0
Pulaski,3,Secretary of State,,DEM,Susan Inman,175,0,48,125,2,0
Pulaski,4,Secretary of State,,DEM,Susan Inman,755,0,219,528,6,2
Pulaski,5,Secretary of State,,DEM,Susan Inman,623,0,146,466,11,0
Pulaski,6,Secretary of State,,DEM,Susan Inman,121,0,52,68,1,0
Pulaski,7,Secretary of State,,DEM,Susan Inman,188,0,110,77,0,1
Pulaski,8,Secretary of State,,DEM,Susan Inman,509,0,167,337,2,3
Pulaski,9,Secretary of State,,DEM,Susan Inman,781,0,320,455,6,0
Pulaski,10,Secretary of State,,DEM,Susan Inman,518,0,256,253,9,0
Pulaski,11,Secretary of State,,DEM,Susan Inman,72,0,37,35,0,0
Pulaski,12,Secretary of State,,DEM,Susan Inman,127,0,88,39,0,0
Pulaski,13,Secretary of State,,DEM,Susan Inman,307,0,139,164,3,1
Pulaski,14,Secretary of State,,DEM,Susan Inman,688,0,339,336,13,0
Pulaski,15,Secretary of State,,DEM,Susan Inman,775,0,375,393,5,2
Pulaski,16,Secretary of State,,DEM,Susan Inman,315,0,150,160,4,1
Pulaski,17,Secretary of State,,DEM,Susan Inman,590,0,310,275,3,2
Pulaski,18,Secretary of State,,DEM,Susan Inman,768,0,390,366,11,1
Pulaski,19,Secretary of State,,DEM,Susan Inman,713,0,384,318,9,2
Pulaski,20,Secretary of State,,DEM,Susan Inman,727,0,306,412,7,2
