county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Logan,Cane Creek,U.S. Congress District 4,,Lib,Tom Canada,14,10,4,0,0
Logan,Clark Crossroads,U.S. Congress District 4,,Lib,Tom Canada,10,9,1,0,0
Logan,Clark City,U.S. Congress District 4,,Lib,Tom Canada,10,8,2,0,0
Logan,Clark Rural,U.S. Congress District 4,,Lib,Tom Canada,2,2,0,0,0
Logan,Delaware,U.S. Congress District 4,,Lib,Tom Canada,6,4,2,0,0
Logan,Driggs,U.S. Congress District 4,,Lib,Tom Canada,1,0,1,0,0
Logan,Ellsworth,U.S. Congress District 4,,Lib,Tom Canada,10,7,3,0,0
Logan,Johnson,U.S. Congress District 4,,Lib,Tom Canada,2,1,1,0,0
Logan,Logan,U.S. Congress District 4,,Lib,Tom Canada,6,5,1,0,0
Logan,Mountain,U.S. Congress District 4,,Lib,Tom Canada,0,0,0,0,0
Logan,River City,U.S. Congress District 4,,Lib,Tom Canada,12,10,2,0,0
Logan,River Rural,U.S. Congress District 4,,Lib,Tom Canada,10,10,0,0,0
Logan,Shoal Creek,U.S. Congress District 4,,Lib,Tom Canada,7,6,1,0,0
Logan,Short Mtn Ward 1,U.S. Congress District 4,,Lib,Tom Canada,15,13,2,0,0
Logan,Short Mtn Ward 2,U.S. Congress District 4,,Lib,Tom Canada,19,11,8,0,0
Logan,Short Mtn Ward 3,U.S. Congress District 4,,Lib,Tom Canada,9,5,4,0,0
Logan,Short Mtn Ward 4,U.S. Congress District 4,,Lib,Tom Canada,12,5,7,0,0
Logan,Caulksville City,U.S. Congress District 4,,Lib,Tom Canada,2,2,0,0,0
Logan,Caulksville Rural,U.S. Congress District 4,,Lib,Tom Canada,3,2,1,0,0
Logan,Ratcliff City,U.S. Congress District 4,,Lib,Tom Canada,2,1,1,0,0
Logan,Ratcliff Rural,U.S. Congress District 4,,Lib,Tom Canada,1,1,0,0,0
Logan,Morrison Bluff,U.S. Congress District 4,,Lib,Tom Canada,3,3,0,0,0
Logan,Blue Mtn City,U.S. Congress District 4,,Lib,Tom Canada,0,0,0,0,0
Logan,Blue Mtn Rural,U.S. Congress District 4,,Lib,Tom Canada,1,0,1,0,0
Logan,Boone Ward 1,U.S. Congress District 4,,Lib,Tom Canada,14,9,5,0,0
Logan,Boone Ward 2,U.S. Congress District 4,,Lib,Tom Canada,14,7,7,0,0
Logan,Boone Ward 3,U.S. Congress District 4,,Lib,Tom Canada,13,5,8,0,0
Logan,Boone Ward 4,U.S. Congress District 4,,Lib,Tom Canada,11,5,6,0,0
Logan,Cauthron,U.S. Congress District 4,,Lib,Tom Canada,0,0,0,0,0
Logan,Petit Jean,U.S. Congress District 4,,Lib,Tom Canada,1,0,1,0,0
Logan,Reveille City,U.S. Congress District 4,,Lib,Tom Canada,5,4,1,0,0
Logan,Reveille Rural,U.S. Congress District 4,,Lib,Tom Canada,6,4,2,0,0
Logan,Sugar Creek,U.S. Congress District 4,,Lib,Tom Canada,5,4,1,0,0
Logan,Washburn,U.S. Congress District 4,,Lib,Tom Canada,3,1,2,0,0
Logan,Barber,U.S. Congress District 4,,Lib,Tom Canada,7,2,5,0,0
Logan,Tomlinson,U.S. Congress District 4,,Lib,Tom Canada,4,4,0,0,0
Logan,Cane Creek,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,29,22,7,0,0
Logan,Clark Crossroads,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,27,16,11,0,0
Logan,Clark City,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,39,33,6,0,0
Logan,Clark Rural,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,17,13,4,0,0
Logan,Delaware,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,31,24,6,0,1
Logan,Driggs,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,24,9,15,0,0
Logan,Ellsworth,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,16,11,5,0,0
Logan,Johnson,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,11,4,6,1,0
Logan,Logan,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,20,16,3,0,1
Logan,Mountain,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,13,11,2,0,0
Logan,River City,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,8,7,1,0,0
Logan,River Rural,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,23,21,2,0,0
Logan,Shoal Creek,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,44,38,6,0,0
Logan,Short Mtn Ward 1,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,98,58,39,1,0
Logan,Short Mtn Ward 2,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,51,27,23,1,0
Logan,Short Mtn Ward 3,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,37,22,15,0,0
Logan,Short Mtn Ward 4,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,84,38,45,1,0
Logan,Caulksville City,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,17,15,1,1,0
Logan,Caulksville Rural,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,36,22,13,1,0
Logan,Ratcliff City,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,13,10,3,0,0
Logan,Ratcliff Rural,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,22,20,2,0,0
Logan,Morrison Bluff,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,7,7,0,0,0
Logan,Blue Mtn City,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,1,1,0,0,0
Logan,Blue Mtn Rural,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,3,1,2,0,0
Logan,Boone Ward 1,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,60,27,30,3,0
Logan,Boone Ward 2,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,58,25,32,1,0
Logan,Boone Ward 3,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,85,24,59,2,0
Logan,Boone Ward 4,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,83,31,50,2,0
Logan,Cauthron,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,20,5,15,0,0
Logan,Petit Jean,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,14,6,8,0,0
Logan,Reveille City,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,29,22,7,0,0
Logan,Reveille Rural,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,36,26,9,1,0
Logan,Sugar Creek,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,29,13,15,1,0
Logan,Washburn,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,40,9,30,1,0
Logan,Barber,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,12,3,9,0,0
Logan,Tomlinson,U.S. Congress District 4,,Dem,Hayden Catherine Shamel,19,16,3,0,0
Logan,Cane Creek,U.S. Congress District 4,,Rep,Representative Bruce Westerman,91,73,17,1,0
Logan,Clark Crossroads,U.S. Congress District 4,,Rep,Representative Bruce Westerman,92,60,31,1,0
Logan,Clark City,U.S. Congress District 4,,Rep,Representative Bruce Westerman,86,61,25,0,0
Logan,Clark Rural,U.S. Congress District 4,,Rep,Representative Bruce Westerman,72,39,33,0,0
Logan,Delaware,U.S. Congress District 4,,Rep,Representative Bruce Westerman,124,95,27,2,0
Logan,Driggs,U.S. Congress District 4,,Rep,Representative Bruce Westerman,113,70,42,1,0
Logan,Ellsworth,U.S. Congress District 4,,Rep,Representative Bruce Westerman,165,114,50,1,0
Logan,Johnson,U.S. Congress District 4,,Rep,Representative Bruce Westerman,66,35,31,0,0
Logan,Logan,U.S. Congress District 4,,Rep,Representative Bruce Westerman,73,67,6,0,0
Logan,Mountain,U.S. Congress District 4,,Rep,Representative Bruce Westerman,38,30,8,0,0
Logan,River City,U.S. Congress District 4,,Rep,Representative Bruce Westerman,34,28,4,2,0
Logan,River Rural,U.S. Congress District 4,,Rep,Representative Bruce Westerman,69,64,5,0,0
Logan,Shoal Creek,U.S. Congress District 4,,Rep,Representative Bruce Westerman,158,126,31,1,0
Logan,Short Mtn Ward 1,U.S. Congress District 4,,Rep,Representative Bruce Westerman,239,113,123,3,0
Logan,Short Mtn Ward 2,U.S. Congress District 4,,Rep,Representative Bruce Westerman,160,82,77,1,0
Logan,Short Mtn Ward 3,U.S. Congress District 4,,Rep,Representative Bruce Westerman,150,89,57,4,0
Logan,Short Mtn Ward 4,U.S. Congress District 4,,Rep,Representative Bruce Westerman,251,121,129,1,0
Logan,Caulksville City,U.S. Congress District 4,,Rep,Representative Bruce Westerman,63,43,20,0,0
Logan,Caulksville Rural,U.S. Congress District 4,,Rep,Representative Bruce Westerman,108,80,28,0,0
Logan,Ratcliff City,U.S. Congress District 4,,Rep,Representative Bruce Westerman,36,29,7,0,0
Logan,Ratcliff Rural,U.S. Congress District 4,,Rep,Representative Bruce Westerman,29,26,1,2,0
Logan,Morrison Bluff,U.S. Congress District 4,,Rep,Representative Bruce Westerman,17,15,2,0,0
Logan,Blue Mtn City,U.S. Congress District 4,,Rep,Representative Bruce Westerman,17,8,9,0,0
Logan,Blue Mtn Rural,U.S. Congress District 4,,Rep,Representative Bruce Westerman,17,12,5,0,0
Logan,Boone Ward 1,U.S. Congress District 4,,Rep,Representative Bruce Westerman,194,85,107,2,0
Logan,Boone Ward 2,U.S. Congress District 4,,Rep,Representative Bruce Westerman,229,80,147,2,0
Logan,Boone Ward 3,U.S. Congress District 4,,Rep,Representative Bruce Westerman,226,85,136,5,0
Logan,Boone Ward 4,U.S. Congress District 4,,Rep,Representative Bruce Westerman,377,127,246,4,0
Logan,Cauthron,U.S. Congress District 4,,Rep,Representative Bruce Westerman,52,20,31,1,0
Logan,Petit Jean,U.S. Congress District 4,,Rep,Representative Bruce Westerman,55,30,25,0,0
Logan,Reveille City,U.S. Congress District 4,,Rep,Representative Bruce Westerman,117,89,28,0,0
Logan,Reveille Rural,U.S. Congress District 4,,Rep,Representative Bruce Westerman,140,107,32,1,0
Logan,Sugar Creek,U.S. Congress District 4,,Rep,Representative Bruce Westerman,100,55,45,0,0
Logan,Washburn,U.S. Congress District 4,,Rep,Representative Bruce Westerman,188,68,120,0,0
Logan,Barber,U.S. Congress District 4,,Rep,Representative Bruce Westerman,80,33,46,1,0
Logan,Tomlinson,U.S. Congress District 4,,Rep,Representative Bruce Westerman,86,69,17,0,0
Logan,Cane Creek,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Clark Crossroads,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Clark City,U.S. Congress District 4,,Non,Write-In,1,1,0,0,0
Logan,Clark Rural,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Delaware,U.S. Congress District 4,,Non,Write-In,1,1,0,0,0
Logan,Driggs,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Ellsworth,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Johnson,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Logan,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Mountain,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,River City,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,River Rural,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Shoal Creek,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Short Mtn Ward 1,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Short Mtn Ward 2,U.S. Congress District 4,,Non,Write-In,1,0,1,0,0
Logan,Short Mtn Ward 3,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Short Mtn Ward 4,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Caulksville City,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Caulksville Rural,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Ratcliff City,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Ratcliff Rural,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Morrison Bluff,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Blue Mtn City,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Blue Mtn Rural,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Boone Ward 1,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Boone Ward 2,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Boone Ward 3,U.S. Congress District 4,,Non,Write-In,1,1,0,0,0
Logan,Boone Ward 4,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Cauthron,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Petit Jean,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Reveille City,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Reveille Rural,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Sugar Creek,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Washburn,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
Logan,Barber,U.S. Congress District 4,,Non,Write-In,0,0,0,0,0
