county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Sharp,Big Creek,U.S. House,1,DEM,Chintan Desai,13,5,8,0,0
Sharp,Cave,U.S. House,1,DEM,Chintan Desai,91,42,49,0,0
Sharp,Cherokee,U.S. House,1,DEM,Chintan Desai,354,114,218,21,1
Sharp,Davidson,U.S. House,1,DEM,Chintan Desai,9,4,5,0,0
Sharp,East Sullivan,U.S. House,1,DEM,Chintan Desai,10,5,5,0,0
Sharp,Hardy,U.S. House,1,DEM,Chintan Desai,110,35,65,10,0
Sharp,Highland,U.S. House,1,DEM,Chintan Desai,85,39,42,4,0
Sharp,Jackson,U.S. House,1,DEM,Chintan Desai,23,14,6,3,0
Sharp,Lave Creek,U.S. House,1,DEM,Chintan Desai,20,7,12,1,0
Sharp,Lower North,U.S. House,1,DEM,Chintan Desai,21,9,11,1,0
Sharp,Morgan,U.S. House,1,DEM,Chintan Desai,14,8,6,0,0
Sharp,North Big Rock,U.S. House,1,DEM,Chintan Desai,12,7,5,0,0
Sharp,North Lebanon,U.S. House,1,DEM,Chintan Desai,4,3,1,0,0
Sharp,North Union,U.S. House,1,DEM,Chintan Desai,10,7,3,0,0
Sharp,Ozark,U.S. House,1,DEM,Chintan Desai,40,29,9,2,0
Sharp,Piney Fork,U.S. House,1,DEM,Chintan Desai,47,26,21,0,0
Sharp,Richwood,U.S. House,1,DEM,Chintan Desai,118,38,74,6,0
Sharp,Scott,U.S. House,1,DEM,Chintan Desai,14,6,8,0,0
Sharp,South Big Rock,U.S. House,1,DEM,Chintan Desai,13,8,5,0,0
Sharp,South Lebanon,U.S. House,1,DEM,Chintan Desai,9,2,7,0,0
Sharp,South Union,U.S. House,1,DEM,Chintan Desai,18,11,7,0,0
Sharp,Strawberry,U.S. House,1,DEM,Chintan Desai,10,7,2,1,0
Sharp,Upper North,U.S. House,1,DEM,Chintan Desai,20,15,5,0,0
Sharp,Washington,U.S. House,1,DEM,Chintan Desai,7,5,2,0,0
Sharp,West Sullivan,U.S. House,1,DEM,Chintan Desai,30,12,18,0,0
Sharp,Big Creek,U.S. House,1,REP,Congressman Rick Crawford,105,62,43,0,0
Sharp,Cave,U.S. House,1,REP,Congressman Rick Crawford,525,218,301,6,0
Sharp,Cherokee,U.S. House,1,REP,Congressman Rick Crawford,1063,370,655,38,0
Sharp,Davidson,U.S. House,1,REP,Congressman Rick Crawford,69,20,49,0,0
Sharp,East Sullivan,U.S. House,1,REP,Congressman Rick Crawford,112,43,67,2,0
Sharp,Hardy,U.S. House,1,REP,Congressman Rick Crawford,309,128,170,11,0
Sharp,Highland,U.S. House,1,REP,Congressman Rick Crawford,370,187,164,19,0
Sharp,Jackson,U.S. House,1,REP,Congressman Rick Crawford,76,46,30,0,0
Sharp,Lave Creek,U.S. House,1,REP,Congressman Rick Crawford,103,40,58,5,0
Sharp,Lower North,U.S. House,1,REP,Congressman Rick Crawford,149,87,58,4,0
Sharp,Morgan,U.S. House,1,REP,Congressman Rick Crawford,49,16,31,2,0
Sharp,North Big Rock,U.S. House,1,REP,Congressman Rick Crawford,39,29,10,0,0
Sharp,North Lebanon,U.S. House,1,REP,Congressman Rick Crawford,9,0,7,2,0
Sharp,North Union,U.S. House,1,REP,Congressman Rick Crawford,37,15,22,0,0
Sharp,Ozark,U.S. House,1,REP,Congressman Rick Crawford,138,75,62,1,0
Sharp,Piney Fork,U.S. House,1,REP,Congressman Rick Crawford,271,180,84,6,1
Sharp,Richwood,U.S. House,1,REP,Congressman Rick Crawford,456,111,324,21,0
Sharp,Scott,U.S. House,1,REP,Congressman Rick Crawford,93,52,40,1,0
Sharp,South Big Rock,U.S. House,1,REP,Congressman Rick Crawford,50,26,24,0,0
Sharp,South Lebanon,U.S. House,1,REP,Congressman Rick Crawford,30,20,10,0,0
Sharp,South Union,U.S. House,1,REP,Congressman Rick Crawford,67,38,29,0,0
Sharp,Strawberry,U.S. House,1,REP,Congressman Rick Crawford,54,32,21,1,0
Sharp,Upper North,U.S. House,1,REP,Congressman Rick Crawford,64,52,12,0,0
Sharp,Washington,U.S. House,1,REP,Congressman Rick Crawford,51,29,20,2,0
Sharp,West Sullivan,U.S. House,1,REP,Congressman Rick Crawford,118,61,57,0,0
Sharp,Big Creek,U.S. House,1,LIB,Elvis Presley,2,0,2,0,0
Sharp,Cave,U.S. House,1,LIB,Elvis Presley,14,10,4,0,0
Sharp,Cherokee,U.S. House,1,LIB,Elvis Presley,44,23,19,2,0
Sharp,Davidson,U.S. House,1,LIB,Elvis Presley,2,1,1,0,0
Sharp,East Sullivan,U.S. House,1,LIB,Elvis Presley,2,2,0,0,0
Sharp,Hardy,U.S. House,1,LIB,Elvis Presley,20,9,11,0,0
Sharp,Highland,U.S. House,1,LIB,Elvis Presley,5,3,2,0,0
Sharp,Jackson,U.S. House,1,LIB,Elvis Presley,6,2,4,0,0
Sharp,Lave Creek,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Sharp,Lower North,U.S. House,1,LIB,Elvis Presley,1,0,1,0,0
Sharp,Morgan,U.S. House,1,LIB,Elvis Presley,2,1,1,0,0
Sharp,North Big Rock,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Sharp,North Lebanon,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Sharp,North Union,U.S. House,1,LIB,Elvis Presley,1,1,0,0,0
Sharp,Ozark,U.S. House,1,LIB,Elvis Presley,3,3,0,0,0
Sharp,Piney Fork,U.S. House,1,LIB,Elvis Presley,5,3,2,0,0
Sharp,Richwood,U.S. House,1,LIB,Elvis Presley,16,6,10,0,0
Sharp,Scott,U.S. House,1,LIB,Elvis Presley,1,1,0,0,0
Sharp,South Big Rock,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Sharp,South Lebanon,U.S. House,1,LIB,Elvis Presley,1,1,0,0,0
Sharp,South Union,U.S. House,1,LIB,Elvis Presley,1,0,1,0,0
Sharp,Strawberry,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Sharp,Upper North,U.S. House,1,LIB,Elvis Presley,0,0,0,0,0
Sharp,Washington,U.S. House,1,LIB,Elvis Presley,2,2,0,0,0
Sharp,West Sullivan,U.S. House,1,LIB,Elvis Presley,3,3,0,0,0
Sharp,Big Creek,Governor,,LIB,Mark West,3,0,3,0,0
Sharp,Cave,Governor,,LIB,Mark West,25,18,6,1,0
Sharp,Cherokee,Governor,,LIB,Mark West,52,21,27,4,0
Sharp,Davidson,Governor,,LIB,Mark West,1,1,0,0,0
Sharp,East Sullivan,Governor,,LIB,Mark West,3,2,1,0,0
Sharp,Hardy,Governor,,LIB,Mark West,9,6,3,0,0
Sharp,Highland,Governor,,LIB,Mark West,18,9,8,1,0
Sharp,Jackson,Governor,,LIB,Mark West,5,1,4,0,0
Sharp,Lave Creek,Governor,,LIB,Mark West,2,2,0,0,0
Sharp,Lower North,Governor,,LIB,Mark West,6,4,2,0,0
Sharp,Morgan,Governor,,LIB,Mark West,2,1,1,0,0
Sharp,North Big Rock,Governor,,LIB,Mark West,3,2,1,0,0
Sharp,North Lebanon,Governor,,LIB,Mark West,0,0,0,0,0
Sharp,North Union,Governor,,LIB,Mark West,1,0,1,0,0
Sharp,Ozark,Governor,,LIB,Mark West,10,9,1,0,0
Sharp,Piney Fork,Governor,,LIB,Mark West,10,7,3,0,0
Sharp,Richwood,Governor,,LIB,Mark West,25,6,18,1,0
Sharp,Scott,Governor,,LIB,Mark West,4,0,4,0,0
Sharp,South Big Rock,Governor,,LIB,Mark West,4,2,2,0,0
Sharp,South Lebanon,Governor,,LIB,Mark West,0,0,0,0,0
Sharp,South Union,Governor,,LIB,Mark West,4,2,2,0,0
Sharp,Strawberry,Governor,,LIB,Mark West,1,1,0,0,0
Sharp,Upper North,Governor,,LIB,Mark West,3,3,0,0,0
Sharp,Washington,Governor,,LIB,Mark West,4,2,2,0,0
Sharp,West Sullivan,Governor,,LIB,Mark West,7,4,3,0,0
Sharp,Big Creek,Governor,,DEM,Jared K. Henderson,14,4,10,0,0
Sharp,Cave,Governor,,DEM,Jared K. Henderson,101,44,57,0,0
Sharp,Cherokee,Governor,,DEM,Jared K. Henderson,325,107,194,24,0
Sharp,Davidson,Governor,,DEM,Jared K. Henderson,13,6,7,0,0
Sharp,East Sullivan,Governor,,DEM,Jared K. Henderson,10,6,4,0,0
Sharp,Hardy,Governor,,DEM,Jared K. Henderson,98,27,61,10,0
Sharp,Highland,Governor,,DEM,Jared K. Henderson,87,43,41,3,0
Sharp,Jackson,Governor,,DEM,Jared K. Henderson,21,13,5,3,0
Sharp,Lave Creek,Governor,,DEM,Jared K. Henderson,17,4,12,1,0
Sharp,Lower North,Governor,,DEM,Jared K. Henderson,14,7,6,1,0
Sharp,Morgan,Governor,,DEM,Jared K. Henderson,12,6,6,0,0
Sharp,North Big Rock,Governor,,DEM,Jared K. Henderson,10,8,2,0,0
Sharp,North Lebanon,Governor,,DEM,Jared K. Henderson,3,2,1,0,0
Sharp,North Union,Governor,,DEM,Jared K. Henderson,4,3,1,0,0
Sharp,Ozark,Governor,,DEM,Jared K. Henderson,34,23,9,2,0
Sharp,Piney Fork,Governor,,DEM,Jared K. Henderson,48,27,21,0,0
Sharp,Richwood,Governor,,DEM,Jared K. Henderson,112,33,74,5,0
Sharp,Scott,Governor,,DEM,Jared K. Henderson,13,5,8,0,0
Sharp,South Big Rock,Governor,,DEM,Jared K. Henderson,13,6,7,0,0
Sharp,South Lebanon,Governor,,DEM,Jared K. Henderson,10,3,7,0,0
Sharp,South Union,Governor,,DEM,Jared K. Henderson,17,12,5,0,0
Sharp,Strawberry,Governor,,DEM,Jared K. Henderson,9,6,2,1,0
Sharp,Upper North,Governor,,DEM,Jared K. Henderson,19,14,5,0,0
Sharp,Washington,Governor,,DEM,Jared K. Henderson,6,4,2,0,0
Sharp,West Sullivan,Governor,,DEM,Jared K. Henderson,28,12,16,0,0
