county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee,provisional
Greene,Ward 1,U.S. Congress District 1,,LIB,Elvis Presley,19,8,10,1,0
Greene,Ward 1A,U.S. Congress District 1,,LIB,Elvis Presley,17,9,8,0,0
Greene,Ward 2,U.S. Congress District 1,,LIB,Elvis Presley,26,14,11,1,0
Greene,Ward 2A,U.S. Congress District 1,,LIB,Elvis Presley,14,7,7,0,0
Greene,Ward 3,U.S. Congress District 1,,LIB,Elvis Presley,18,10,8,0,0
Greene,Ward 3A,U.S. Congress District 1,,LIB,Elvis Presley,0,0,0,0,0
Greene,Ward 4,U.S. Congress District 1,,LIB,Elvis Presley,24,7,16,1,0
Greene,Ward 4A,U.S. Congress District 1,,LIB,Elvis Presley,23,11,12,0,0
Greene,Ward 4B,U.S. Congress District 1,,LIB,Elvis Presley,0,0,0,0,0
Greene,Ward 4C,U.S. Congress District 1,,LIB,Elvis Presley,0,0,0,0,0
Greene,Blue Cane,U.S. Congress District 1,,LIB,Elvis Presley,2,2,0,0,0
Greene,Hopewell,U.S. Congress District 1,,LIB,Elvis Presley,0,0,0,0,0
Greene,Hurricane,U.S. Congress District 1,,LIB,Elvis Presley,8,5,3,0,0
Greene,Reynolds,U.S. Congress District 1,,LIB,Elvis Presley,1,1,0,0,0
Greene,Breckenridge,U.S. Congress District 1,,LIB,Elvis Presley,8,5,3,0,0
Greene,Bryan,U.S. Congress District 1,,LIB,Elvis Presley,2,2,0,0,0
Greene,Walnut Corner,U.S. Congress District 1,,LIB,Elvis Presley,2,2,0,0,0
Greene,Cache,U.S. Congress District 1,,LIB,Elvis Presley,12,10,2,0,0
Greene,Clark,U.S. Congress District 1,,LIB,Elvis Presley,1,1,0,0,0
Greene,Collier,U.S. Congress District 1,,LIB,Elvis Presley,4,2,2,0,0
Greene,St. Francis,U.S. Congress District 1,,LIB,Elvis Presley,9,3,6,0,0
Greene,Crowley,U.S. Congress District 1,,LIB,Elvis Presley,6,3,3,0,0
Greene,Evening Shade,U.S. Congress District 1,,LIB,Elvis Presley,0,0,0,0,0
Greene,Sugar Creek,U.S. Congress District 1,,LIB,Elvis Presley,8,5,3,0,0
Greene,Friendship,U.S. Congress District 1,,LIB,Elvis Presley,4,2,2,0,0
Greene,Hays,U.S. Congress District 1,,LIB,Elvis Presley,1,1,0,0,0
Greene,Mainshore,U.S. Congress District 1,,LIB,Elvis Presley,0,0,0,0,0
Greene,Jones,U.S. Congress District 1,,LIB,Elvis Presley,1,1,0,0,0
Greene,Lake,U.S. Congress District 1,,LIB,Elvis Presley,0,0,0,0,0
Greene,Poland,U.S. Congress District 1,,LIB,Elvis Presley,13,11,2,0,0
Greene,Salem,U.S. Congress District 1,,LIB,Elvis Presley,3,2,1,0,0
Greene,Spring Grove,U.S. Congress District 1,,LIB,Elvis Presley,6,4,2,0,0
Greene,Union,U.S. Congress District 1,,LIB,Elvis Presley,13,10,3,0,0
Greene,Shady Grove,U.S. Congress District 1,,LIB,Elvis Presley,1,1,0,0,0
Greene,Delaplaine-Jones,U.S. Congress District 1,,LIB,Elvis Presley,1,1,0,0,0
Greene,Lafe-Breckenridge,U.S. Congress District 1,,LIB,Elvis Presley,2,1,1,0,0
Greene,Marmaduke-Hurricane,U.S. Congress District 1,,LIB,Elvis Presley,10,6,4,0,0
Greene,Oak Grove-Union,U.S. Congress District 1,,LIB,Elvis Presley,9,5,4,0,0
Greene,Ward 1,U.S. Congress District 1,,REP,Congressman Rick Crawford,758,222,526,9,1
Greene,Ward 1A,U.S. Congress District 1,,REP,Congressman Rick Crawford,789,262,524,3,0
Greene,Ward 2,U.S. Congress District 1,,REP,Congressman Rick Crawford,876,312,545,19,0
Greene,Ward 2A,U.S. Congress District 1,,REP,Congressman Rick Crawford,460,143,312,5,0
Greene,Ward 3,U.S. Congress District 1,,REP,Congressman Rick Crawford,419,169,248,2,0
Greene,Ward 3A,U.S. Congress District 1,,REP,Congressman Rick Crawford,0,0,0,0,0
Greene,Ward 4,U.S. Congress District 1,,REP,Congressman Rick Crawford,994,315,672,6,1
Greene,Ward 4A,U.S. Congress District 1,,REP,Congressman Rick Crawford,644,264,376,4,0
Greene,Ward 4B,U.S. Congress District 1,,REP,Congressman Rick Crawford,7,1,6,0,0
Greene,Ward 4C,U.S. Congress District 1,,REP,Congressman Rick Crawford,0,0,0,0,0
Greene,Blue Cane,U.S. Congress District 1,,REP,Congressman Rick Crawford,5,2,3,0,0
Greene,Hopewell,U.S. Congress District 1,,REP,Congressman Rick Crawford,84,60,24,0,0
Greene,Hurricane,U.S. Congress District 1,,REP,Congressman Rick Crawford,135,86,49,0,0
Greene,Reynolds,U.S. Congress District 1,,REP,Congressman Rick Crawford,9,7,2,0,0
Greene,Breckenridge,U.S. Congress District 1,,REP,Congressman Rick Crawford,193,129,63,1,0
Greene,Bryan,U.S. Congress District 1,,REP,Congressman Rick Crawford,26,14,12,0,0
Greene,Walnut Corner,U.S. Congress District 1,,REP,Congressman Rick Crawford,8,7,1,0,0
Greene,Cache,U.S. Congress District 1,,REP,Congressman Rick Crawford,318,189,127,2,0
Greene,Clark,U.S. Congress District 1,,REP,Congressman Rick Crawford,37,17,20,0,0
Greene,Collier,U.S. Congress District 1,,REP,Congressman Rick Crawford,61,29,31,1,0
Greene,St. Francis,U.S. Congress District 1,,REP,Congressman Rick Crawford,266,125,140,1,0
Greene,Crowley,U.S. Congress District 1,,REP,Congressman Rick Crawford,54,23,31,0,0
Greene,Evening Shade,U.S. Congress District 1,,REP,Congressman Rick Crawford,3,2,1,0,0
Greene,Sugar Creek,U.S. Congress District 1,,REP,Congressman Rick Crawford,202,112,88,0,2
Greene,Friendship,U.S. Congress District 1,,REP,Congressman Rick Crawford,252,139,113,0,0
Greene,Hays,U.S. Congress District 1,,REP,Congressman Rick Crawford,26,14,12,0,0
Greene,Mainshore,U.S. Congress District 1,,REP,Congressman Rick Crawford,42,20,22,0,0
Greene,Jones,U.S. Congress District 1,,REP,Congressman Rick Crawford,44,39,5,0,0
Greene,Lake,U.S. Congress District 1,,REP,Congressman Rick Crawford,35,19,16,0,0
Greene,Poland,U.S. Congress District 1,,REP,Congressman Rick Crawford,402,249,150,3,0
Greene,Salem,U.S. Congress District 1,,REP,Congressman Rick Crawford,194,129,64,0,1
Greene,Spring Grove,U.S. Congress District 1,,REP,Congressman Rick Crawford,212,75,136,1,0
Greene,Union,U.S. Congress District 1,,REP,Congressman Rick Crawford,398,185,211,1,1
Greene,Shady Grove,U.S. Congress District 1,,REP,Congressman Rick Crawford,20,15,5,0,0
Greene,Delaplaine-Jones,U.S. Congress District 1,,REP,Congressman Rick Crawford,24,19,5,0,0
Greene,Lafe-Breckenridge,U.S. Congress District 1,,REP,Congressman Rick Crawford,69,47,22,0,0
Greene,Marmaduke-Hurricane,U.S. Congress District 1,,REP,Congressman Rick Crawford,194,134,60,0,0
Greene,Oak Grove-Union,U.S. Congress District 1,,REP,Congressman Rick Crawford,210,114,96,0,0
Greene,Ward 1,U.S. Congress District 1,,DEM,Chintan Desai,208,54,148,6,0
Greene,Ward 1A,U.S. Congress District 1,,DEM,Chintan Desai,241,69,168,4,0
Greene,Ward 2,U.S. Congress District 1,,DEM,Chintan Desai,297,97,189,11,0
Greene,Ward 2A,U.S. Congress District 1,,DEM,Chintan Desai,110,35,73,2,0
Greene,Ward 3,U.S. Congress District 1,,DEM,Chintan Desai,174,73,98,3,0
Greene,Ward 3A,U.S. Congress District 1,,DEM,Chintan Desai,0,0,0,0,0
Greene,Ward 4,U.S. Congress District 1,,DEM,Chintan Desai,233,73,158,2,0
Greene,Ward 4A,U.S. Congress District 1,,DEM,Chintan Desai,147,55,91,1,0
Greene,Ward 4B,U.S. Congress District 1,,DEM,Chintan Desai,3,1,2,0,0
Greene,Ward 4C,U.S. Congress District 1,,DEM,Chintan Desai,0,0,0,0,0
Greene,Blue Cane,U.S. Congress District 1,,DEM,Chintan Desai,1,0,1,0,0
Greene,Hopewell,U.S. Congress District 1,,DEM,Chintan Desai,15,15,0,0,0
Greene,Hurricane,U.S. Congress District 1,,DEM,Chintan Desai,37,28,8,1,0
Greene,Reynolds,U.S. Congress District 1,,DEM,Chintan Desai,6,5,1,0,0
Greene,Breckenridge,U.S. Congress District 1,,DEM,Chintan Desai,51,34,16,1,0
Greene,Bryan,U.S. Congress District 1,,DEM,Chintan Desai,8,1,7,0,0
Greene,Walnut Corner,U.S. Congress District 1,,DEM,Chintan Desai,4,3,1,0,0
Greene,Cache,U.S. Congress District 1,,DEM,Chintan Desai,68,35,33,0,0
Greene,Clark,U.S. Congress District 1,,DEM,Chintan Desai,7,4,2,0,1
Greene,Collier,U.S. Congress District 1,,DEM,Chintan Desai,24,8,16,0,0
Greene,St. Francis,U.S. Congress District 1,,DEM,Chintan Desai,36,17,18,1,0
Greene,Crowley,U.S. Congress District 1,,DEM,Chintan Desai,12,5,5,2,0
Greene,Evening Shade,U.S. Congress District 1,,DEM,Chintan Desai,2,0,2,0,0
Greene,Sugar Creek,U.S. Congress District 1,,DEM,Chintan Desai,40,25,15,0,0
Greene,Friendship,U.S. Congress District 1,,DEM,Chintan Desai,51,23,26,2,0
Greene,Hays,U.S. Congress District 1,,DEM,Chintan Desai,1,1,0,0,0
Greene,Mainshore,U.S. Congress District 1,,DEM,Chintan Desai,17,10,5,2,0
Greene,Jones,U.S. Congress District 1,,DEM,Chintan Desai,19,19,0,0,0
Greene,Lake,U.S. Congress District 1,,DEM,Chintan Desai,10,4,6,0,0
Greene,Poland,U.S. Congress District 1,,DEM,Chintan Desai,69,47,20,0,2
Greene,Salem,U.S. Congress District 1,,DEM,Chintan Desai,45,32,13,0,0
Greene,Spring Grove,U.S. Congress District 1,,DEM,Chintan Desai,39,13,26,0,0
Greene,Union,U.S. Congress District 1,,DEM,Chintan Desai,70,31,38,1,0
Greene,Shady Grove,U.S. Congress District 1,,DEM,Chintan Desai,5,4,1,0,0
Greene,Delaplaine-Jones,U.S. Congress District 1,,DEM,Chintan Desai,2,2,0,0,0
Greene,Lafe-Breckenridge,U.S. Congress District 1,,DEM,Chintan Desai,21,15,6,0,0
Greene,Marmaduke-Hurricane,U.S. Congress District 1,,DEM,Chintan Desai,51,36,15,0,0
Greene,Oak Grove-Union,U.S. Congress District 1,,DEM,Chintan Desai,52,28,24,0,0
Greene,Ward 1,Governor,,DEM,Jared K. Henderson,199,51,142,6,0
Greene,Ward 1A,Governor,,DEM,Jared K. Henderson,222,62,157,3,0
Greene,Ward 2,Governor,,DEM,Jared K. Henderson,293,101,183,9,0
Greene,Ward 2A,Governor,,DEM,Jared K. Henderson,111,34,75,2,0
Greene,Ward 3,Governor,,DEM,Jared K. Henderson,162,70,89,3,0
Greene,Ward 3A,Governor,,DEM,Jared K. Henderson,0,0,0,0,0
Greene,Ward 4,Governor,,DEM,Jared K. Henderson,231,68,162,1,0
Greene,Ward 4A,Governor,,DEM,Jared K. Henderson,147,57,89,1,0
Greene,Ward 4B,Governor,,DEM,Jared K. Henderson,2,1,1,0,0
Greene,Ward 4C,Governor,,DEM,Jared K. Henderson,0,0,0,0,0
Greene,Blue Cane,Governor,,DEM,Jared K. Henderson,1,0,1,0,0
Greene,Hopewell,Governor,,DEM,Jared K. Henderson,15,14,1,0,0
Greene,Hurricane,Governor,,DEM,Jared K. Henderson,31,24,7,0,0
Greene,Reynolds,Governor,,DEM,Jared K. Henderson,6,5,1,0,0
Greene,Breckenridge,Governor,,DEM,Jared K. Henderson,52,34,17,1,0
Greene,Bryan,Governor,,DEM,Jared K. Henderson,11,3,8,0,0
Greene,Walnut Corner,Governor,,DEM,Jared K. Henderson,6,5,1,0,0
Greene,Cache,Governor,,DEM,Jared K. Henderson,61,36,25,0,0
Greene,Clark,Governor,,DEM,Jared K. Henderson,8,4,3,0,1
Greene,Collier,Governor,,DEM,Jared K. Henderson,23,8,15,0,0
Greene,St. Francis,Governor,,DEM,Jared K. Henderson,35,17,17,1,0
Greene,Crowley,Governor,,DEM,Jared K. Henderson,10,3,5,2,0
Greene,Evening Shade,Governor,,DEM,Jared K. Henderson,0,0,0,0,0
Greene,Sugar Creek,Governor,,DEM,Jared K. Henderson,44,26,17,0,1
Greene,Friendship,Governor,,DEM,Jared K. Henderson,54,25,28,1,0
Greene,Hays,Governor,,DEM,Jared K. Henderson,2,2,0,0,0
Greene,Mainshore,Governor,,DEM,Jared K. Henderson,15,9,4,2,0
Greene,Jones,Governor,,DEM,Jared K. Henderson,19,18,1,0,0
Greene,Lake,Governor,,DEM,Jared K. Henderson,10,4,6,0,0
Greene,Poland,Governor,,DEM,Jared K. Henderson,57,34,21,0,2
Greene,Salem,Governor,,DEM,Jared K. Henderson,40,29,11,0,0
Greene,Spring Grove,Governor,,DEM,Jared K. Henderson,41,11,30,0,0
Greene,Union,Governor,,DEM,Jared K. Henderson,61,24,36,1,0
Greene,Shady Grove,Governor,,DEM,Jared K. Henderson,4,4,0,0,0
Greene,Delaplaine-Jones,Governor,,DEM,Jared K. Henderson,5,4,1,0,0
Greene,Lafe-Breckenridge,Governor,,DEM,Jared K. Henderson,20,14,6,0,0
Greene,Marmaduke-Hurricane,Governor,,DEM,Jared K. Henderson,44,32,12,0,0
Greene,Oak Grove-Union,Governor,,DEM,Jared K. Henderson,46,27,19,0,0
Greene,Ward 1,Governor,,LIB,Mark West,38,13,23,2,0
Greene,Ward 1A,Governor,,LIB,Mark West,52,23,29,0,0
Greene,Ward 2,Governor,,LIB,Mark West,58,24,33,1,0
Greene,Ward 2A,Governor,,LIB,Mark West,37,13,24,0,0
Greene,Ward 3,Governor,,LIB,Mark West,25,12,13,0,0
Greene,Ward 3A,Governor,,LIB,Mark West,0,0,0,0,0
Greene,Ward 4,Governor,,LIB,Mark West,68,24,41,3,0
Greene,Ward 4A,Governor,,LIB,Mark West,49,21,28,0,0
Greene,Ward 4B,Governor,,LIB,Mark West,1,0,1,0,0
Greene,Ward 4C,Governor,,LIB,Mark West,0,0,0,0,0
Greene,Blue Cane,Governor,,LIB,Mark West,0,0,0,0,0
Greene,Hopewell,Governor,,LIB,Mark West,9,8,1,0,0
Greene,Hurricane,Governor,,LIB,Mark West,12,7,5,0,0
Greene,Reynolds,Governor,,LIB,Mark West,1,1,0,0,0
Greene,Breckenridge,Governor,,LIB,Mark West,20,10,10,0,0
Greene,Bryan,Governor,,LIB,Mark West,1,0,1,0,0
Greene,Walnut Corner,Governor,,LIB,Mark West,2,2,0,0,0
Greene,Cache,Governor,,LIB,Mark West,21,12,9,0,0
Greene,Clark,Governor,,LIB,Mark West,3,2,1,0,0
Greene,Collier,Governor,,LIB,Mark West,5,0,5,0,0
Greene,St. Francis,Governor,,LIB,Mark West,13,4,8,1,0
Greene,Crowley,Governor,,LIB,Mark West,8,4,4,0,0
Greene,Evening Shade,Governor,,LIB,Mark West,0,0,0,0,0
Greene,Sugar Creek,Governor,,LIB,Mark West,16,7,9,0,0
Greene,Friendship,Governor,,LIB,Mark West,15,7,7,1,0
Greene,Hays,Governor,,LIB,Mark West,2,1,1,0,0
Greene,Mainshore,Governor,,LIB,Mark West,1,1,0,0,0
Greene,Jones,Governor,,LIB,Mark West,2,1,1,0,0
Greene,Lake,Governor,,LIB,Mark West,1,0,1,0,0
Greene,Poland,Governor,,LIB,Mark West,27,14,13,0,0
Greene,Salem,Governor,,LIB,Mark West,10,7,3,0,0
Greene,Spring Grove,Governor,,LIB,Mark West,14,5,9,0,0
Greene,Union,Governor,,LIB,Mark West,35,13,22,0,0
Greene,Shady Grove,Governor,,LIB,Mark West,0,0,0,0,0
Greene,Delaplaine-Jones,Governor,,LIB,Mark West,0,0,0,0,0
Greene,Lafe-Breckenridge,Governor,,LIB,Mark West,1,0,1,0,0
Greene,Marmaduke-Hurricane,Governor,,LIB,Mark West,19,14,5,0,0
Greene,Oak Grove-Union,Governor,,LIB,Mark West,24,15,9,0,0
Greene,Ward 1,Governor,,REP,Governor Asa Hutchinson,747,221,517,8,1
Greene,Ward 1A,Governor,,REP,Governor Asa Hutchinson,774,254,516,4,0
Greene,Ward 2,Governor,,REP,Governor Asa Hutchinson,854,301,532,21,0
Greene,Ward 2A,Governor,,REP,Governor Asa Hutchinson,440,138,297,5,0
Greene,Ward 3,Governor,,REP,Governor Asa Hutchinson,426,170,254,2,0
Greene,Ward 3A,Governor,,REP,Governor Asa Hutchinson,0,0,0,0,0
Greene,Ward 4,Governor,,REP,Governor Asa Hutchinson,953,302,645,5,1
Greene,Ward 4A,Governor,,REP,Governor Asa Hutchinson,621,252,365,4,0
Greene,Ward 4B,Governor,,REP,Governor Asa Hutchinson,7,1,6,0,0
Greene,Ward 4C,Governor,,REP,Governor Asa Hutchinson,0,0,0,0,0
Greene,Blue Cane,Governor,,REP,Governor Asa Hutchinson,7,4,3,0,0
Greene,Hopewell,Governor,,REP,Governor Asa Hutchinson,75,54,21,0,0
Greene,Hurricane,Governor,,REP,Governor Asa Hutchinson,140,90,49,1,0
Greene,Reynolds,Governor,,REP,Governor Asa Hutchinson,8,7,1,0,0
Greene,Breckenridge,Governor,,REP,Governor Asa Hutchinson,182,125,56,1,0
Greene,Bryan,Governor,,REP,Governor Asa Hutchinson,25,15,10,0,0
Greene,Walnut Corner,Governor,,REP,Governor Asa Hutchinson,7,6,1,0,0
Greene,Cache,Governor,,REP,Governor Asa Hutchinson,317,187,128,2,0
Greene,Clark,Governor,,REP,Governor Asa Hutchinson,35,16,19,0,0
Greene,Collier,Governor,,REP,Governor Asa Hutchinson,63,33,29,1,0
Greene,St. Francis,Governor,,REP,Governor Asa Hutchinson,262,122,139,1,0
Greene,Crowley,Governor,,REP,Governor Asa Hutchinson,55,24,31,0,0
Greene,Evening Shade,Governor,,REP,Governor Asa Hutchinson,5,2,3,0,0
Greene,Sugar Creek,Governor,,REP,Governor Asa Hutchinson,188,108,79,0,1
Greene,Friendship,Governor,,REP,Governor Asa Hutchinson,237,132,105,0,0
Greene,Hays,Governor,,REP,Governor Asa Hutchinson,24,13,11,0,0
Greene,Mainshore,Governor,,REP,Governor Asa Hutchinson,44,21,23,0,0
Greene,Jones,Governor,,REP,Governor Asa Hutchinson,43,40,3,0,0
Greene,Lake,Governor,,REP,Governor Asa Hutchinson,34,19,15,0,0
Greene,Poland,Governor,,REP,Governor Asa Hutchinson,401,261,137,3,0
Greene,Salem,Governor,,REP,Governor Asa Hutchinson,197,131,65,0,1
Greene,Spring Grove,Governor,,REP,Governor Asa Hutchinson,203,77,125,1,0
Greene,Union,Governor,,REP,Governor Asa Hutchinson,389,191,196,1,1
Greene,Shady Grove,Governor,,REP,Governor Asa Hutchinson,22,16,6,0,0
Greene,Delaplaine-Jones,Governor,,REP,Governor Asa Hutchinson,22,18,4,0,0
Greene,Lafe-Breckenridge,Governor,,REP,Governor Asa Hutchinson,71,49,22,0,0
Greene,Marmaduke-Hurricane,Governor,,REP,Governor Asa Hutchinson,197,134,63,0,0
Greene,Oak Grove-Union,Governor,,REP,Governor Asa Hutchinson,200,106,94,0,0
Greene,Ward 1,Lieutenant Governor,,DEM,Anthony Bland,202,53,142,7,0
Greene,Ward 1A,Lieutenant Governor,,DEM,Anthony Bland,244,73,168,3,0
Greene,Ward 2,Lieutenant Governor,,DEM,Anthony Bland,305,102,191,12,0
Greene,Ward 2A,Lieutenant Governor,,DEM,Anthony Bland,113,38,73,2,0
Greene,Ward 3,Lieutenant Governor,,DEM,Anthony Bland,176,75,98,3,0
Greene,Ward 3A,Lieutenant Governor,,DEM,Anthony Bland,0,0,0,0,0
Greene,Ward 4,Lieutenant Governor,,DEM,Anthony Bland,242,70,170,2,0
Greene,Ward 4A,Lieutenant Governor,,DEM,Anthony Bland,150,52,97,1,0
Greene,Ward 4B,Lieutenant Governor,,DEM,Anthony Bland,3,1,2,0,0
Greene,Ward 4C,Lieutenant Governor,,DEM,Anthony Bland,0,0,0,0,0
Greene,Blue Cane,Lieutenant Governor,,DEM,Anthony Bland,1,0,1,0,0
Greene,Hopewell,Lieutenant Governor,,DEM,Anthony Bland,14,14,0,0,0
Greene,Hurricane,Lieutenant Governor,,DEM,Anthony Bland,39,29,10,0,0
Greene,Reynolds,Lieutenant Governor,,DEM,Anthony Bland,6,5,1,0,0
Greene,Breckenridge,Lieutenant Governor,,DEM,Anthony Bland,53,36,16,1,0
Greene,Bryan,Lieutenant Governor,,DEM,Anthony Bland,10,3,7,0,0
Greene,Walnut Corner,Lieutenant Governor,,DEM,Anthony Bland,5,4,1,0,0
Greene,Cache,Lieutenant Governor,,DEM,Anthony Bland,70,39,31,0,0
Greene,Clark,Lieutenant Governor,,DEM,Anthony Bland,7,4,2,0,1
Greene,Collier,Lieutenant Governor,,DEM,Anthony Bland,25,10,15,0,0
Greene,St. Francis,Lieutenant Governor,,DEM,Anthony Bland,37,16,20,1,0
Greene,Crowley,Lieutenant Governor,,DEM,Anthony Bland,13,5,6,2,0
Greene,Evening Shade,Lieutenant Governor,,DEM,Anthony Bland,2,0,2,0,0
Greene,Sugar Creek,Lieutenant Governor,,DEM,Anthony Bland,47,30,17,0,0
Greene,Friendship,Lieutenant Governor,,DEM,Anthony Bland,61,26,33,2,0
Greene,Hays,Lieutenant Governor,,DEM,Anthony Bland,1,1,0,0,0
Greene,Mainshore,Lieutenant Governor,,DEM,Anthony Bland,16,9,5,2,0
Greene,Jones,Lieutenant Governor,,DEM,Anthony Bland,20,19,1,0,0
Greene,Lake,Lieutenant Governor,,DEM,Anthony Bland,11,5,6,0,0
Greene,Poland,Lieutenant Governor,,DEM,Anthony Bland,67,45,20,0,2
Greene,Salem,Lieutenant Governor,,DEM,Anthony Bland,39,27,12,0,0
Greene,Spring Grove,Lieutenant Governor,,DEM,Anthony Bland,40,11,29,0,0
Greene,Union,Lieutenant Governor,,DEM,Anthony Bland,72,36,35,1,0
Greene,Shady Grove,Lieutenant Governor,,DEM,Anthony Bland,4,4,0,0,0
Greene,Delaplaine-Jones,Lieutenant Governor,,DEM,Anthony Bland,3,2,1,0,0
Greene,Lafe-Breckenridge,Lieutenant Governor,,DEM,Anthony Bland,25,17,8,0,0
Greene,Marmaduke-Hurricane,Lieutenant Governor,,DEM,Anthony Bland,60,42,18,0,0
Greene,Oak Grove-Union,Lieutenant Governor,,DEM,Anthony Bland,51,31,20,0,0
Greene,Ward 1,Lieutenant Governor,,LIB,Frank Gilbert,26,12,12,2,0
Greene,Ward 1A,Lieutenant Governor,,LIB,Frank Gilbert,28,11,17,0,0
Greene,Ward 2,Lieutenant Governor,,LIB,Frank Gilbert,29,12,17,0,0
Greene,Ward 2A,Lieutenant Governor,,LIB,Frank Gilbert,18,7,11,0,0
Greene,Ward 3,Lieutenant Governor,,LIB,Frank Gilbert,24,13,11,0,0
Greene,Ward 3A,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Greene,Ward 4,Lieutenant Governor,,LIB,Frank Gilbert,31,14,16,1,0
Greene,Ward 4A,Lieutenant Governor,,LIB,Frank Gilbert,26,15,11,0,0
Greene,Ward 4B,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Greene,Ward 4C,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Greene,Blue Cane,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Greene,Hopewell,Lieutenant Governor,,LIB,Frank Gilbert,3,2,1,0,0
Greene,Hurricane,Lieutenant Governor,,LIB,Frank Gilbert,7,5,2,0,0
Greene,Reynolds,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Greene,Breckenridge,Lieutenant Governor,,LIB,Frank Gilbert,9,6,3,0,0
Greene,Bryan,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0,0
Greene,Walnut Corner,Lieutenant Governor,,LIB,Frank Gilbert,2,2,0,0,0
Greene,Cache,Lieutenant Governor,,LIB,Frank Gilbert,14,9,5,0,0
Greene,Clark,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0,0
Greene,Collier,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0,0
Greene,St. Francis,Lieutenant Governor,,LIB,Frank Gilbert,7,3,3,1,0
Greene,Crowley,Lieutenant Governor,,LIB,Frank Gilbert,4,2,2,0,0
Greene,Evening Shade,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Greene,Sugar Creek,Lieutenant Governor,,LIB,Frank Gilbert,8,3,5,0,0
Greene,Friendship,Lieutenant Governor,,LIB,Frank Gilbert,5,4,1,0,0
Greene,Hays,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Greene,Mainshore,Lieutenant Governor,,LIB,Frank Gilbert,1,1,0,0,0
Greene,Jones,Lieutenant Governor,,LIB,Frank Gilbert,2,1,1,0,0
