county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee
Saline,Precinct 27,U.S. Congress District 2,,DEM,Representative Clarke Tucker,527,216,300,11
Saline,Precinct 28,U.S. Congress District 2,,DEM,Representative Clarke Tucker,117,70,47,0
Saline,Precinct 29,U.S. Congress District 2,,DEM,Representative Clarke Tucker,77,55,21,1
Saline,Precinct 30,U.S. Congress District 2,,DEM,Representative Clarke Tucker,58,44,14,0
Saline,Precinct 31,U.S. Congress District 2,,DEM,Representative Clarke Tucker,404,136,262,6
Saline,Precinct 32,U.S. Congress District 2,,DEM,Representative Clarke Tucker,173,80,91,2
Saline,Precinct 33,U.S. Congress District 2,,DEM,Representative Clarke Tucker,173,90,81,2
Saline,Precinct 34,U.S. Congress District 2,,DEM,Representative Clarke Tucker,251,159,92,0
Saline,Precinct 35,U.S. Congress District 2,,DEM,Representative Clarke Tucker,459,130,310,19
Saline,Precinct 36,U.S. Congress District 2,,DEM,Representative Clarke Tucker,297,98,197,2
Saline,Precinct 37,U.S. Congress District 2,,DEM,Representative Clarke Tucker,305,106,193,6
Saline,Precinct 38,U.S. Congress District 2,,DEM,Representative Clarke Tucker,338,105,229,4
Saline,Precinct 39,U.S. Congress District 2,,DEM,Representative Clarke Tucker,266,108,155,3
Saline,Precinct 40,U.S. Congress District 2,,DEM,Representative Clarke Tucker,446,132,303,11
Saline,Precinct 41,U.S. Congress District 2,,DEM,Representative Clarke Tucker,298,90,198,10
Saline,Precinct 42,U.S. Congress District 2,,DEM,Representative Clarke Tucker,256,86,165,5
Saline,Precinct 01,U.S. Congress District 2,,LIB,Joe Ryne Swafford,42,25,17,0
Saline,Precinct 02,U.S. Congress District 2,,LIB,Joe Ryne Swafford,16,7,8,1
Saline,Precinct 03,U.S. Congress District 2,,LIB,Joe Ryne Swafford,20,14,6,0
Saline,Precinct 04,U.S. Congress District 2,,LIB,Joe Ryne Swafford,27,12,15,0
Saline,Precinct 05,U.S. Congress District 2,,LIB,Joe Ryne Swafford,32,10,22,0
Saline,Precinct 06,U.S. Congress District 2,,LIB,Joe Ryne Swafford,18,12,6,0
Saline,Precinct 07,U.S. Congress District 2,,LIB,Joe Ryne Swafford,20,11,9,0
Saline,Precinct 08,U.S. Congress District 2,,LIB,Joe Ryne Swafford,3,2,1,0
Saline,Precinct 09,U.S. Congress District 2,,LIB,Joe Ryne Swafford,26,13,12,1
Saline,Precinct 10,U.S. Congress District 2,,LIB,Joe Ryne Swafford,19,13,6,0
Saline,Precinct 11,U.S. Congress District 2,,LIB,Joe Ryne Swafford,50,18,31,1
Saline,Precinct 12,U.S. Congress District 2,,LIB,Joe Ryne Swafford,17,9,8,0
Saline,Precinct 13,U.S. Congress District 2,,LIB,Joe Ryne Swafford,30,14,16,0
Saline,Precinct 14,U.S. Congress District 2,,LIB,Joe Ryne Swafford,38,13,25,0
Saline,Precinct 15,U.S. Congress District 2,,LIB,Joe Ryne Swafford,27,10,16,1
Saline,Precinct 16,U.S. Congress District 2,,LIB,Joe Ryne Swafford,29,18,11,0
Saline,Precinct 17,U.S. Congress District 2,,LIB,Joe Ryne Swafford,47,21,26,0
Saline,Precinct 18,U.S. Congress District 2,,LIB,Joe Ryne Swafford,3,0,3,0
Saline,Precinct 19,U.S. Congress District 2,,LIB,Joe Ryne Swafford,11,11,0,0
Saline,Precinct 20,U.S. Congress District 2,,LIB,Joe Ryne Swafford,9,0,9,0
Saline,Precinct 21,U.S. Congress District 2,,LIB,Joe Ryne Swafford,3,2,1,0
Saline,Precinct 22,U.S. Congress District 2,,LIB,Joe Ryne Swafford,24,19,5,0
Saline,Precinct 23,U.S. Congress District 2,,LIB,Joe Ryne Swafford,6,6,0,0
Saline,Precinct 24,U.S. Congress District 2,,LIB,Joe Ryne Swafford,40,19,21,0
Saline,Precinct 25,U.S. Congress District 2,,LIB,Joe Ryne Swafford,34,26,8,0
Saline,Precinct 26,U.S. Congress District 2,,LIB,Joe Ryne Swafford,27,13,14,0
Saline,Precinct 27,U.S. Congress District 2,,LIB,Joe Ryne Swafford,29,12,16,1
Saline,Precinct 28,U.S. Congress District 2,,LIB,Joe Ryne Swafford,9,6,3,0
Saline,Precinct 29,U.S. Congress District 2,,LIB,Joe Ryne Swafford,12,8,4,0
Saline,Precinct 30,U.S. Congress District 2,,LIB,Joe Ryne Swafford,3,2,1,0
Saline,Precinct 31,U.S. Congress District 2,,LIB,Joe Ryne Swafford,51,27,24,0
Saline,Precinct 32,U.S. Congress District 2,,LIB,Joe Ryne Swafford,12,5,7,0
Saline,Precinct 33,U.S. Congress District 2,,LIB,Joe Ryne Swafford,13,11,2,0
Saline,Precinct 34,U.S. Congress District 2,,LIB,Joe Ryne Swafford,13,12,1,0
Saline,Precinct 35,U.S. Congress District 2,,LIB,Joe Ryne Swafford,22,11,11,0
Saline,Precinct 36,U.S. Congress District 2,,LIB,Joe Ryne Swafford,15,9,6,0
Saline,Precinct 37,U.S. Congress District 2,,LIB,Joe Ryne Swafford,29,14,15,0
Saline,Precinct 38,U.S. Congress District 2,,LIB,Joe Ryne Swafford,32,11,21,0
Saline,Precinct 39,U.S. Congress District 2,,LIB,Joe Ryne Swafford,10,5,5,0
Saline,Precinct 40,U.S. Congress District 2,,LIB,Joe Ryne Swafford,25,11,14,0
Saline,Precinct 41,U.S. Congress District 2,,LIB,Joe Ryne Swafford,33,7,25,1
Saline,Precinct 42,U.S. Congress District 2,,LIB,Joe Ryne Swafford,27,11,15,1
Saline,Precinct 01,U.S. Congress District 2,,REP,Congressman French Hill,1267,641,621,5
Saline,Precinct 02,U.S. Congress District 2,,REP,Congressman French Hill,1452,317,1114,21
Saline,Precinct 03,U.S. Congress District 2,,REP,Congressman French Hill,718,319,396,3
Saline,Precinct 04,U.S. Congress District 2,,REP,Congressman French Hill,603,199,402,2
Saline,Precinct 05,U.S. Congress District 2,,REP,Congressman French Hill,934,267,658,9
Saline,Precinct 06,U.S. Congress District 2,,REP,Congressman French Hill,1040,343,689,8
Saline,Precinct 07,U.S. Congress District 2,,REP,Congressman French Hill,529,212,314,3
Saline,Precinct 08,U.S. Congress District 2,,REP,Congressman French Hill,218,107,103,8
Saline,Precinct 09,U.S. Congress District 2,,REP,Congressman French Hill,927,337,581,9
Saline,Precinct 10,U.S. Congress District 2,,REP,Congressman French Hill,656,315,337,4
Saline,Precinct 11,U.S. Congress District 2,,REP,Congressman French Hill,667,208,451,8
Saline,Precinct 12,U.S. Congress District 2,,REP,Congressman French Hill,385,108,275,2
Saline,Precinct 13,U.S. Congress District 2,,REP,Congressman French Hill,1179,338,830,11
Saline,Precinct 14,U.S. Congress District 2,,REP,Congressman French Hill,706,264,433,9
Saline,Precinct 15,U.S. Congress District 2,,REP,Congressman French Hill,951,304,637,10
Saline,Precinct 16,U.S. Congress District 2,,REP,Congressman French Hill,964,504,449,11
Saline,Precinct 17,U.S. Congress District 2,,REP,Congressman French Hill,739,223,511,5
Saline,Precinct 18,U.S. Congress District 2,,REP,Congressman French Hill,52,14,38,0
Saline,Precinct 19,U.S. Congress District 2,,REP,Congressman French Hill,301,156,144,1
Saline,Precinct 20,U.S. Congress District 2,,REP,Congressman French Hill,895,132,756,7
Saline,Precinct 21,U.S. Congress District 2,,REP,Congressman French Hill,134,85,46,3
Saline,Precinct 22,U.S. Congress District 2,,REP,Congressman French Hill,623,395,218,10
Saline,Precinct 23,U.S. Congress District 2,,REP,Congressman French Hill,250,208,38,4
Saline,Precinct 24,U.S. Congress District 2,,REP,Congressman French Hill,825,326,497,2
Saline,Precinct 25,U.S. Congress District 2,,REP,Congressman French Hill,730,385,340,5
Saline,Precinct 26,U.S. Congress District 2,,REP,Congressman French Hill,374,205,169,0
Saline,Precinct 27,U.S. Congress District 2,,REP,Congressman French Hill,1286,467,808,11
Saline,Precinct 28,U.S. Congress District 2,,REP,Congressman French Hill,427,253,169,5
Saline,Precinct 29,U.S. Congress District 2,,REP,Congressman French Hill,274,161,111,2
Saline,Precinct 30,U.S. Congress District 2,,REP,Congressman French Hill,166,127,38,1
Saline,Precinct 31,U.S. Congress District 2,,REP,Congressman French Hill,777,354,419,4
Saline,Precinct 32,U.S. Congress District 2,,REP,Congressman French Hill,559,271,286,2
Saline,Precinct 33,U.S. Congress District 2,,REP,Congressman French Hill,545,279,259,7
Saline,Precinct 34,U.S. Congress District 2,,REP,Congressman French Hill,204,148,54,2
Saline,Precinct 35,U.S. Congress District 2,,REP,Congressman French Hill,1167,318,814,35
Saline,Precinct 36,U.S. Congress District 2,,REP,Congressman French Hill,507,197,308,2
Saline,Precinct 37,U.S. Congress District 2,,REP,Congressman French Hill,838,266,571,1
Saline,Precinct 38,U.S. Congress District 2,,REP,Congressman French Hill,804,225,573,6
Saline,Precinct 39,U.S. Congress District 2,,REP,Congressman French Hill,314,109,203,2
Saline,Precinct 40,U.S. Congress District 2,,REP,Congressman French Hill,892,239,636,17
Saline,Precinct 41,U.S. Congress District 2,,REP,Congressman French Hill,578,190,383,5
Saline,Precinct 42,U.S. Congress District 2,,REP,Congressman French Hill,827,274,551,2
Saline,Precinct 01,Governor,,REP,Governor Asa Hutchinson,1349,675,669,5
Saline,Precinct 02,Governor,,REP,Governor Asa Hutchinson,1576,357,1193,26
Saline,Precinct 03,Governor,,REP,Governor Asa Hutchinson,758,340,415,3
Saline,Precinct 04,Governor,,REP,Governor Asa Hutchinson,679,224,451,4
Saline,Precinct 05,Governor,,REP,Governor Asa Hutchinson,995,285,699,11
Saline,Precinct 06,Governor,,REP,Governor Asa Hutchinson,1119,373,737,9
Saline,Precinct 07,Governor,,REP,Governor Asa Hutchinson,568,229,336,3
Saline,Precinct 08,Governor,,REP,Governor Asa Hutchinson,222,108,106,8
Saline,Precinct 09,Governor,,REP,Governor Asa Hutchinson,971,356,606,9
Saline,Precinct 10,Governor,,REP,Governor Asa Hutchinson,689,334,351,4
Saline,Precinct 11,Governor,,REP,Governor Asa Hutchinson,742,227,506,9
Saline,Precinct 12,Governor,,REP,Governor Asa Hutchinson,427,117,308,2
Saline,Precinct 13,Governor,,REP,Governor Asa Hutchinson,1307,371,921,15
Saline,Precinct 14,Governor,,REP,Governor Asa Hutchinson,810,293,506,11
Saline,Precinct 15,Governor,,REP,Governor Asa Hutchinson,1026,329,687,10
Saline,Precinct 16,Governor,,REP,Governor Asa Hutchinson,1023,536,476,11
Saline,Precinct 17,Governor,,REP,Governor Asa Hutchinson,846,248,590,8
Saline,Precinct 18,Governor,,REP,Governor Asa Hutchinson,73,23,50,0
Saline,Precinct 19,Governor,,REP,Governor Asa Hutchinson,321,169,151,1
Saline,Precinct 20,Governor,,REP,Governor Asa Hutchinson,999,152,839,8
Saline,Precinct 21,Governor,,REP,Governor Asa Hutchinson,142,92,47,3
Saline,Precinct 22,Governor,,REP,Governor Asa Hutchinson,682,436,234,12
Saline,Precinct 23,Governor,,REP,Governor Asa Hutchinson,257,211,42,4
Saline,Precinct 24,Governor,,REP,Governor Asa Hutchinson,899,353,542,4
Saline,Precinct 25,Governor,,REP,Governor Asa Hutchinson,802,420,376,6
Saline,Precinct 26,Governor,,REP,Governor Asa Hutchinson,470,258,211,1
Saline,Precinct 27,Governor,,REP,Governor Asa Hutchinson,1381,505,864,12
Saline,Precinct 28,Governor,,REP,Governor Asa Hutchinson,441,267,169,5
Saline,Precinct 29,Governor,,REP,Governor Asa Hutchinson,295,177,115,3
Saline,Precinct 30,Governor,,REP,Governor Asa Hutchinson,177,135,41,1
Saline,Precinct 31,Governor,,REP,Governor Asa Hutchinson,858,390,462,6
Saline,Precinct 32,Governor,,REP,Governor Asa Hutchinson,606,297,306,3
Saline,Precinct 33,Governor,,REP,Governor Asa Hutchinson,566,292,267,7
Saline,Precinct 34,Governor,,REP,Governor Asa Hutchinson,248,180,66,2
Saline,Precinct 35,Governor,,REP,Governor Asa Hutchinson,1290,363,886,41
Saline,Precinct 36,Governor,,REP,Governor Asa Hutchinson,540,206,331,3
Saline,Precinct 37,Governor,,REP,Governor Asa Hutchinson,894,286,607,1
Saline,Precinct 38,Governor,,REP,Governor Asa Hutchinson,848,234,610,4
Saline,Precinct 39,Governor,,REP,Governor Asa Hutchinson,345,124,218,3
Saline,Precinct 40,Governor,,REP,Governor Asa Hutchinson,980,258,703,19
Saline,Precinct 41,Governor,,REP,Governor Asa Hutchinson,644,200,437,7
Saline,Precinct 42,Governor,,REP,Governor Asa Hutchinson,891,284,604,3
Saline,Precinct 01,Governor,,DEM,Jared K. Henderson,297,137,158,2
Saline,Precinct 02,Governor,,DEM,Jared K. Henderson,376,79,292,5
Saline,Precinct 03,Governor,,DEM,Jared K. Henderson,131,61,70,0
Saline,Precinct 04,Governor,,DEM,Jared K. Henderson,297,102,189,6
Saline,Precinct 05,Governor,,DEM,Jared K. Henderson,263,62,197,4
Saline,Precinct 06,Governor,,DEM,Jared K. Henderson,339,126,211,2
Saline,Precinct 07,Governor,,DEM,Jared K. Henderson,131,62,65,4
Saline,Precinct 08,Governor,,DEM,Jared K. Henderson,35,16,18,1
Saline,Precinct 09,Governor,,DEM,Jared K. Henderson,193,79,109,5
Saline,Precinct 10,Governor,,DEM,Jared K. Henderson,140,74,65,1
Saline,Precinct 11,Governor,,DEM,Jared K. Henderson,382,113,264,5
Saline,Precinct 12,Governor,,DEM,Jared K. Henderson,164,36,125,3
Saline,Precinct 13,Governor,,DEM,Jared K. Henderson,488,136,345,7
Saline,Precinct 14,Governor,,DEM,Jared K. Henderson,346,164,180,2
Saline,Precinct 15,Governor,,DEM,Jared K. Henderson,326,92,229,5
Saline,Precinct 16,Governor,,DEM,Jared K. Henderson,230,99,124,7
Saline,Precinct 17,Governor,,DEM,Jared K. Henderson,310,83,224,3
Saline,Precinct 18,Governor,,DEM,Jared K. Henderson,120,64,55,1
Saline,Precinct 19,Governor,,DEM,Jared K. Henderson,44,24,20,0
Saline,Precinct 20,Governor,,DEM,Jared K. Henderson,225,31,184,10
Saline,Precinct 21,Governor,,DEM,Jared K. Henderson,31,20,11,0
Saline,Precinct 22,Governor,,DEM,Jared K. Henderson,271,164,106,1
Saline,Precinct 23,Governor,,DEM,Jared K. Henderson,63,43,20,0
Saline,Precinct 24,Governor,,DEM,Jared K. Henderson,221,88,127,6
Saline,Precinct 25,Governor,,DEM,Jared K. Henderson,177,104,70,3
Saline,Precinct 26,Governor,,DEM,Jared K. Henderson,540,251,286,3
Saline,Precinct 27,Governor,,DEM,Jared K. Henderson,421,173,238,10
Saline,Precinct 28,Governor,,DEM,Jared K. Henderson,88,48,40,0
Saline,Precinct 29,Governor,,DEM,Jared K. Henderson,59,39,20,0
Saline,Precinct 30,Governor,,DEM,Jared K. Henderson,47,37,10,0
Saline,Precinct 31,Governor,,DEM,Jared K. Henderson,323,103,216,4
Saline,Precinct 32,Governor,,DEM,Jared K. Henderson,121,54,66,1
Saline,Precinct 33,Governor,,DEM,Jared K. Henderson,142,74,66,2
Saline,Precinct 34,Governor,,DEM,Jared K. Henderson,207,130,77,0
Saline,Precinct 35,Governor,,DEM,Jared K. Henderson,341,94,236,11
Saline,Precinct 36,Governor,,DEM,Jared K. Henderson,256,88,167,1
Saline,Precinct 37,Governor,,DEM,Jared K. Henderson,254,87,161,6
Saline,Precinct 38,Governor,,DEM,Jared K. Henderson,280,91,185,4
Saline,Precinct 39,Governor,,DEM,Jared K. Henderson,232,93,137,2
Saline,Precinct 40,Governor,,DEM,Jared K. Henderson,357,113,235,9
Saline,Precinct 41,Governor,,DEM,Jared K. Henderson,226,73,145,8
Saline,Precinct 42,Governor,,DEM,Jared K. Henderson,182,65,112,5
Saline,Precinct 01,Governor,,LIB,Mark West,43,30,13,0
Saline,Precinct 02,Governor,,LIB,Mark West,11,6,5,0
Saline,Precinct 03,Governor,,LIB,Mark West,25,14,11,0
Saline,Precinct 04,Governor,,LIB,Mark West,33,17,16,0
Saline,Precinct 05,Governor,,LIB,Mark West,43,15,28,0
Saline,Precinct 06,Governor,,LIB,Mark West,35,19,16,0
Saline,Precinct 07,Governor,,LIB,Mark West,16,7,9,0
Saline,Precinct 08,Governor,,LIB,Mark West,11,7,4,0
Saline,Precinct 09,Governor,,LIB,Mark West,35,14,21,0
Saline,Precinct 10,Governor,,LIB,Mark West,20,12,8,0
Saline,Precinct 11,Governor,,LIB,Mark West,57,19,38,0
Saline,Precinct 12,Governor,,LIB,Mark West,19,9,10,0
Saline,Precinct 13,Governor,,LIB,Mark West,52,20,32,0
Saline,Precinct 14,Governor,,LIB,Mark West,35,14,21,0
Saline,Precinct 15,Governor,,LIB,Mark West,32,13,19,0
Saline,Precinct 16,Governor,,LIB,Mark West,41,23,17,1
Saline,Precinct 17,Governor,,LIB,Mark West,55,25,30,0
Saline,Precinct 18,Governor,,LIB,Mark West,3,2,1,0
Saline,Precinct 19,Governor,,LIB,Mark West,8,7,1,0
Saline,Precinct 20,Governor,,LIB,Mark West,1,0,1,0
Saline,Precinct 21,Governor,,LIB,Mark West,5,3,2,0
Saline,Precinct 22,Governor,,LIB,Mark West,30,23,7,0
Saline,Precinct 23,Governor,,LIB,Mark West,7,7,0,0
Saline,Precinct 24,Governor,,LIB,Mark West,53,29,24,0
Saline,Precinct 25,Governor,,LIB,Mark West,33,20,13,0
Saline,Precinct 26,Governor,,LIB,Mark West,29,17,12,0
Saline,Precinct 27,Governor,,LIB,Mark West,40,17,22,1
Saline,Precinct 28,Governor,,LIB,Mark West,22,13,9,0
Saline,Precinct 29,Governor,,LIB,Mark West,9,8,1,0
Saline,Precinct 30,Governor,,LIB,Mark West,5,3,2,0
Saline,Precinct 31,Governor,,LIB,Mark West,51,24,27,0
Saline,Precinct 32,Governor,,LIB,Mark West,16,4,12,0
Saline,Precinct 33,Governor,,LIB,Mark West,25,14,11,0
Saline,Precinct 34,Governor,,LIB,Mark West,11,7,4,0
Saline,Precinct 35,Governor,,LIB,Mark West,21,6,14,1
Saline,Precinct 36,Governor,,LIB,Mark West,23,11,12,0
Saline,Precinct 37,Governor,,LIB,Mark West,24,13,11,0
Saline,Precinct 38,Governor,,LIB,Mark West,50,18,30,2
Saline,Precinct 39,Governor,,LIB,Mark West,14,6,8,0
Saline,Precinct 40,Governor,,LIB,Mark West,30,15,15,0
Saline,Precinct 41,Governor,,LIB,Mark West,38,13,25,0
Saline,Precinct 42,Governor,,LIB,Mark West,35,22,13,0
Saline,Precinct 01,Lieutenant Governor,,DEM,Anthony Bland,299,141,156,2
Saline,Precinct 02,Lieutenant Governor,,DEM,Anthony Bland,420,86,328,6
Saline,Precinct 03,Lieutenant Governor,,DEM,Anthony Bland,133,60,73,0
Saline,Precinct 04,Lieutenant Governor,,DEM,Anthony Bland,317,103,207,7
Saline,Precinct 05,Lieutenant Governor,,DEM,Anthony Bland,255,59,192,4
Saline,Precinct 06,Lieutenant Governor,,DEM,Anthony Bland,363,130,231,2
Saline,Precinct 07,Lieutenant Governor,,DEM,Anthony Bland,132,64,65,3
Saline,Precinct 08,Lieutenant Governor,,DEM,Anthony Bland,33,19,13,1
Saline,Precinct 09,Lieutenant Governor,,DEM,Anthony Bland,188,74,109,5
Saline,Precinct 10,Lieutenant Governor,,DEM,Anthony Bland,119,54,64,1
Saline,Precinct 11,Lieutenant Governor,,DEM,Anthony Bland,377,111,261,5
Saline,Precinct 12,Lieutenant Governor,,DEM,Anthony Bland,172,32,137,3
Saline,Precinct 13,Lieutenant Governor,,DEM,Anthony Bland,497,137,354,6
Saline,Precinct 14,Lieutenant Governor,,DEM,Anthony Bland,363,155,206,2
Saline,Precinct 15,Lieutenant Governor,,DEM,Anthony Bland,329,93,231,5
Saline,Precinct 16,Lieutenant Governor,,DEM,Anthony Bland,232,108,116,8
Saline,Precinct 17,Lieutenant Governor,,DEM,Anthony Bland,322,88,230,4
Saline,Precinct 18,Lieutenant Governor,,DEM,Anthony Bland,123,66,56,1
Saline,Precinct 19,Lieutenant Governor,,DEM,Anthony Bland,45,26,19,0
Saline,Precinct 20,Lieutenant Governor,,DEM,Anthony Bland,267,39,217,11
Saline,Precinct 21,Lieutenant Governor,,DEM,Anthony Bland,27,17,10,0
Saline,Precinct 22,Lieutenant Governor,,DEM,Anthony Bland,290,179,110,1
Saline,Precinct 23,Lieutenant Governor,,DEM,Anthony Bland,64,46,18,0
Saline,Precinct 24,Lieutenant Governor,,DEM,Anthony Bland,232,83,144,5
Saline,Precinct 25,Lieutenant Governor,,DEM,Anthony Bland,192,111,77,4
Saline,Precinct 26,Lieutenant Governor,,DEM,Anthony Bland,575,275,297,3
Saline,Precinct 27,Lieutenant Governor,,DEM,Anthony Bland,424,174,240,10
Saline,Precinct 28,Lieutenant Governor,,DEM,Anthony Bland,94,54,40,0
Saline,Precinct 29,Lieutenant Governor,,DEM,Anthony Bland,65,42,22,1
Saline,Precinct 30,Lieutenant Governor,,DEM,Anthony Bland,46,33,13,0
Saline,Precinct 31,Lieutenant Governor,,DEM,Anthony Bland,326,106,217,3
Saline,Precinct 32,Lieutenant Governor,,DEM,Anthony Bland,122,49,72,1
Saline,Precinct 33,Lieutenant Governor,,DEM,Anthony Bland,134,69,63,2
Saline,Precinct 34,Lieutenant Governor,,DEM,Anthony Bland,224,144,80,0
Saline,Precinct 35,Lieutenant Governor,,DEM,Anthony Bland,389,112,264,13
Saline,Precinct 36,Lieutenant Governor,,DEM,Anthony Bland,261,95,166,0
Saline,Precinct 37,Lieutenant Governor,,DEM,Anthony Bland,240,87,148,5
Saline,Precinct 38,Lieutenant Governor,,DEM,Anthony Bland,274,82,189,3
Saline,Precinct 39,Lieutenant Governor,,DEM,Anthony Bland,237,97,137,3
Saline,Precinct 40,Lieutenant Governor,,DEM,Anthony Bland,376,120,244,12
Saline,Precinct 41,Lieutenant Governor,,DEM,Anthony Bland,241,71,161,9
Saline,Precinct 42,Lieutenant Governor,,DEM,Anthony Bland,192,70,117,5
Saline,Precinct 01,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1352,677,670,5
Saline,Precinct 02,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1516,344,1147,25
Saline,Precinct 03,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,730,329,398,3
Saline,Precinct 04,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,655,224,428,3
Saline,Precinct 05,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,998,284,704,10
Saline,Precinct 06,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1080,360,711,9
Saline,Precinct 07,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,561,224,333,4
Saline,Precinct 08,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,231,111,112,8
Saline,Precinct 09,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,970,359,603,8
Saline,Precinct 10,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,705,349,352,4
Saline,Precinct 11,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,733,221,503,9
Saline,Precinct 12,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,409,113,294,2
Saline,Precinct 13,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1300,370,916,14
Saline,Precinct 14,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,778,295,472,11
Saline,Precinct 15,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1009,326,674,9
Saline,Precinct 16,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1023,526,486,11
Saline,Precinct 17,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,820,238,575,7
Saline,Precinct 18,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,62,19,43,0
Saline,Precinct 19,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,319,168,150,1
Saline,Precinct 20,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,947,141,799,7
Saline,Precinct 21,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,148,95,50,3
Saline,Precinct 22,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,659,415,232,12
Saline,Precinct 23,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,252,207,41,4
Saline,Precinct 24,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,898,359,535,4
Saline,Precinct 25,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,780,403,372,5
Saline,Precinct 26,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,428,234,193,1
Saline,Precinct 27,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1368,497,858,13
Saline,Precinct 28,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,420,244,171,5
Saline,Precinct 29,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,291,175,114,2
Saline,Precinct 30,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,177,136,40,1
Saline,Precinct 31,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,836,380,449,7
Saline,Precinct 32,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,605,299,303,3
Saline,Precinct 33,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,571,295,269,7
Saline,Precinct 34,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,226,161,63,2
Saline,Precinct 35,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,1234,336,859,39
Saline,Precinct 36,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,533,197,332,4
