county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Fulton,PLEASANT RIDGE,Lieutenant Governor,,DEM,Anthony Bland,79,0,0,34,45
Fulton,CHEROKEE VILLAGE,Lieutenant Governor,,DEM,Anthony Bland,77,0,0,29,48
Fulton,SOUTHFORK/WILSON,Lieutenant Governor,,DEM,Anthony Bland,80,0,0,46,34
Fulton,STRAWBERRY,Lieutenant Governor,,DEM,Anthony Bland,55,0,0,39,16
Fulton,WASHINGTON,Lieutenant Governor,,DEM,Anthony Bland,43,0,0,17,26
Fulton,ABSENTEE,Lieutenant Governor,,DEM,Anthony Bland,13,13,0,0,0
Fulton,BENTON/UNION,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,579,0,0,414,165
Fulton,VIDETTE/BIG CREEK,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,208,0,0,68,140
Fulton,CLEVELAND,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,96,0,0,35,61
Fulton,FULTON/MT CALM,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,270,0,0,90,180
Fulton,MAMMOTH SPRING/AFTON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,536,0,0,238,298
Fulton,MYATT,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,52,0,0,11,41
Fulton,PLEASANT RIDGE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,244,0,0,112,132
Fulton,CHEROKEE VILLAGE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,210,0,0,74,136
Fulton,SOUTHFORK/WILSON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,184,0,0,109,75
Fulton,STRAWBERRY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,173,0,0,74,99
Fulton,WASHINGTON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,97,0,0,46,51
Fulton,ABSENTEE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,60,60,0,0,0
Fulton,BENTON/UNION,Attorney General,,REP,Attorney General Leslie Rutledge,580,0,0,416,164
Fulton,VIDETTE/BIG CREEK,Attorney General,,REP,Attorney General Leslie Rutledge,205,0,0,70,135
Fulton,CLEVELAND,Attorney General,,REP,Attorney General Leslie Rutledge,94,0,0,38,56
Fulton,FULTON/MT CALM,Attorney General,,REP,Attorney General Leslie Rutledge,271,0,0,86,185
Fulton,MAMMOTH SPRING/AFTON,Attorney General,,REP,Attorney General Leslie Rutledge,512,0,0,231,281
Fulton,MYATT,Attorney General,,REP,Attorney General Leslie Rutledge,49,0,0,12,37
Fulton,PLEASANT RIDGE,Attorney General,,REP,Attorney General Leslie Rutledge,234,0,0,104,130
Fulton,CHEROKEE VILLAGE,Attorney General,,REP,Attorney General Leslie Rutledge,202,0,0,75,127
Fulton,SOUTHFORK/WILSON,Attorney General,,REP,Attorney General Leslie Rutledge,184,0,0,108,76
Fulton,STRAWBERRY,Attorney General,,REP,Attorney General Leslie Rutledge,177,0,0,76,101
Fulton,WASHINGTON,Attorney General,,REP,Attorney General Leslie Rutledge,94,0,0,46,48
Fulton,ABSENTEE,Attorney General,,REP,Attorney General Leslie Rutledge,62,62,0,0,0
Fulton,BENTON/UNION,Attorney General,,LIB,Kerry Hicks,29,0,0,21,8
Fulton,VIDETTE/BIG CREEK,Attorney General,,LIB,Kerry Hicks,9,0,0,1,8
Fulton,CLEVELAND,Attorney General,,LIB,Kerry Hicks,7,0,0,3,4
Fulton,FULTON/MT CALM,Attorney General,,LIB,Kerry Hicks,9,0,0,2,7
Fulton,MAMMOTH SPRING/AFTON,Attorney General,,LIB,Kerry Hicks,25,0,0,8,17
Fulton,MYATT,Attorney General,,LIB,Kerry Hicks,6,0,0,0,6
Fulton,PLEASANT RIDGE,Attorney General,,LIB,Kerry Hicks,7,0,0,4,3
Fulton,CHEROKEE VILLAGE,Attorney General,,LIB,Kerry Hicks,8,0,0,0,8
Fulton,SOUTHFORK/WILSON,Attorney General,,LIB,Kerry Hicks,7,0,0,2,5
Fulton,STRAWBERRY,Attorney General,,LIB,Kerry Hicks,9,0,0,3,6
Fulton,WASHINGTON,Attorney General,,LIB,Kerry Hicks,2,0,0,1,1
Fulton,ABSENTEE,Attorney General,,LIB,Kerry Hicks,3,3,0,0,0
Fulton,BENTON/UNION,Attorney General,,DEM,Mike Lee,289,0,0,229,60
Fulton,VIDETTE/BIG CREEK,Attorney General,,DEM,Mike Lee,50,0,0,10,40
Fulton,CLEVELAND,Attorney General,,DEM,Mike Lee,29,0,0,9,20
Fulton,FULTON/MT CALM,Attorney General,,DEM,Mike Lee,72,0,0,28,44
Fulton,MAMMOTH SPRING/AFTON,Attorney General,,DEM,Mike Lee,215,0,0,96,119
Fulton,MYATT,Attorney General,,DEM,Mike Lee,15,0,0,4,11
Fulton,PLEASANT RIDGE,Attorney General,,DEM,Mike Lee,88,0,0,42,46
Fulton,CHEROKEE VILLAGE,Attorney General,,DEM,Mike Lee,84,0,0,30,54
Fulton,SOUTHFORK/WILSON,Attorney General,,DEM,Mike Lee,80,0,0,45,35
Fulton,STRAWBERRY,Attorney General,,DEM,Mike Lee,51,0,0,37,14
Fulton,WASHINGTON,Attorney General,,DEM,Mike Lee,47,0,0,18,29
Fulton,ABSENTEE,Attorney General,,DEM,Mike Lee,11,11,0,0,0
Fulton,BENTON/UNION,Secretary of State,,LIB,Christopher Olson,27,0,0,12,15
Fulton,VIDETTE/BIG CREEK,Secretary of State,,LIB,Christopher Olson,10,0,0,4,6
Fulton,CLEVELAND,Secretary of State,,LIB,Christopher Olson,6,0,0,1,5
Fulton,FULTON/MT CALM,Secretary of State,,LIB,Christopher Olson,22,0,0,4,18
Fulton,MAMMOTH SPRING/AFTON,Secretary of State,,LIB,Christopher Olson,15,0,0,2,13
Fulton,MYATT,Secretary of State,,LIB,Christopher Olson,3,0,0,1,2
Fulton,PLEASANT RIDGE,Secretary of State,,LIB,Christopher Olson,7,0,0,2,5
Fulton,CHEROKEE VILLAGE,Secretary of State,,LIB,Christopher Olson,7,0,0,1,6
Fulton,SOUTHFORK/WILSON,Secretary of State,,LIB,Christopher Olson,6,0,0,5,1
Fulton,STRAWBERRY,Secretary of State,,LIB,Christopher Olson,8,0,0,4,4
Fulton,WASHINGTON,Secretary of State,,LIB,Christopher Olson,6,0,0,1,5
Fulton,ABSENTEE,Secretary of State,,LIB,Christopher Olson,2,2,0,0,0
Fulton,BENTON/UNION,Secretary of State,,REP,John Thurston Commissioner of State Lands,542,0,0,397,145
Fulton,VIDETTE/BIG CREEK,Secretary of State,,REP,John Thurston Commissioner of State Lands,197,0,0,66,131
Fulton,CLEVELAND,Secretary of State,,REP,John Thurston Commissioner of State Lands,93,0,0,37,56
Fulton,FULTON/MT CALM,Secretary of State,,REP,John Thurston Commissioner of State Lands,248,0,0,84,164
Fulton,MAMMOTH SPRING/AFTON,Secretary of State,,REP,John Thurston Commissioner of State Lands,514,0,0,231,283
Fulton,MYATT,Secretary of State,,REP,John Thurston Commissioner of State Lands,51,0,0,11,40
Fulton,PLEASANT RIDGE,Secretary of State,,REP,John Thurston Commissioner of State Lands,238,0,0,111,127
Fulton,CHEROKEE VILLAGE,Secretary of State,,REP,John Thurston Commissioner of State Lands,205,0,0,75,130
Fulton,SOUTHFORK/WILSON,Secretary of State,,REP,John Thurston Commissioner of State Lands,177,0,0,102,75
Fulton,STRAWBERRY,Secretary of State,,REP,John Thurston Commissioner of State Lands,165,0,0,69,96
Fulton,WASHINGTON,Secretary of State,,REP,John Thurston Commissioner of State Lands,90,0,0,43,47
Fulton,ABSENTEE,Secretary of State,,REP,John Thurston Commissioner of State Lands,59,59,0,0,0
Fulton,BENTON/UNION,Secretary of State,,DEM,Susan Inman,321,0,0,250,71
Fulton,VIDETTE/BIG CREEK,Secretary of State,,DEM,Susan Inman,56,0,0,11,45
Fulton,CLEVELAND,Secretary of State,,DEM,Susan Inman,30,0,0,12,18
Fulton,FULTON/MT CALM,Secretary of State,,DEM,Susan Inman,80,0,0,29,51
Fulton,MAMMOTH SPRING/AFTON,Secretary of State,,DEM,Susan Inman,222,0,0,103,119
Fulton,MYATT,Secretary of State,,DEM,Susan Inman,16,0,0,4,12
Fulton,PLEASANT RIDGE,Secretary of State,,DEM,Susan Inman,85,0,0,37,48
Fulton,CHEROKEE VILLAGE,Secretary of State,,DEM,Susan Inman,82,0,0,29,53
Fulton,SOUTHFORK/WILSON,Secretary of State,,DEM,Susan Inman,87,0,0,48,39
Fulton,STRAWBERRY,Secretary of State,,DEM,Susan Inman,64,0,0,43,21
Fulton,WASHINGTON,Secretary of State,,DEM,Susan Inman,44,0,0,19,25
Fulton,ABSENTEE,Secretary of State,,DEM,Susan Inman,15,15,0,0,0
Fulton,BENTON/UNION,State Treasurer,,REP,Treasurer of State Dennis Milligan,650,0,0,465,185
Fulton,VIDETTE/BIG CREEK,State Treasurer,,REP,Treasurer of State Dennis Milligan,221,0,0,70,151
Fulton,CLEVELAND,State Treasurer,,REP,Treasurer of State Dennis Milligan,103,0,0,41,62
Fulton,FULTON/MT CALM,State Treasurer,,REP,Treasurer of State Dennis Milligan,280,0,0,94,186
Fulton,MAMMOTH SPRING/AFTON,State Treasurer,,REP,Treasurer of State Dennis Milligan,585,0,0,258,327
Fulton,MYATT,State Treasurer,,REP,Treasurer of State Dennis Milligan,54,0,0,11,43
Fulton,PLEASANT RIDGE,State Treasurer,,REP,Treasurer of State Dennis Milligan,260,0,0,119,141
Fulton,CHEROKEE VILLAGE,State Treasurer,,REP,Treasurer of State Dennis Milligan,213,0,0,79,134
Fulton,SOUTHFORK/WILSON,State Treasurer,,REP,Treasurer of State Dennis Milligan,200,0,0,112,88
Fulton,STRAWBERRY,State Treasurer,,REP,Treasurer of State Dennis Milligan,185,0,0,82,103
Fulton,WASHINGTON,State Treasurer,,REP,Treasurer of State Dennis Milligan,102,0,0,47,55
Fulton,ABSENTEE,State Treasurer,,REP,Treasurer of State Dennis Milligan,67,67,0,0,0
Fulton,BENTON/UNION,State Treasurer,,LIB,Ashley Ewald,187,0,0,145,42
Fulton,VIDETTE/BIG CREEK,State Treasurer,,LIB,Ashley Ewald,32,0,0,9,23
Fulton,CLEVELAND,State Treasurer,,LIB,Ashley Ewald,23,0,0,7,16
Fulton,FULTON/MT CALM,State Treasurer,,LIB,Ashley Ewald,48,0,0,14,34
Fulton,MAMMOTH SPRING/AFTON,State Treasurer,,LIB,Ashley Ewald,133,0,0,56,77
Fulton,MYATT,State Treasurer,,LIB,Ashley Ewald,12,0,0,4,8
Fulton,PLEASANT RIDGE,State Treasurer,,LIB,Ashley Ewald,61,0,0,27,34
Fulton,CHEROKEE VILLAGE,State Treasurer,,LIB,Ashley Ewald,68,0,0,22,46
Fulton,SOUTHFORK/WILSON,State Treasurer,,LIB,Ashley Ewald,52,0,0,32,20
Fulton,STRAWBERRY,State Treasurer,,LIB,Ashley Ewald,48,0,0,32,16
Fulton,WASHINGTON,State Treasurer,,LIB,Ashley Ewald,30,0,0,11,19
Fulton,ABSENTEE,State Treasurer,,LIB,Ashley Ewald,7,7,0,0,0
Fulton,BENTON/UNION,Auditor of State,,LIB,David E. Dinwiddie,180,0,0,142,38
Fulton,VIDETTE/BIG CREEK,Auditor of State,,LIB,David E. Dinwiddie,28,0,0,6,22
Fulton,CLEVELAND,Auditor of State,,LIB,David E. Dinwiddie,20,0,0,6,14
Fulton,FULTON/MT CALM,Auditor of State,,LIB,David E. Dinwiddie,51,0,0,17,34
Fulton,MAMMOTH SPRING/AFTON,Auditor of State,,LIB,David E. Dinwiddie,137,0,0,50,87
Fulton,MYATT,Auditor of State,,LIB,David E. Dinwiddie,12,0,0,4,8
Fulton,PLEASANT RIDGE,Auditor of State,,LIB,David E. Dinwiddie,61,0,0,25,36
Fulton,CHEROKEE VILLAGE,Auditor of State,,LIB,David E. Dinwiddie,66,0,0,20,46
Fulton,SOUTHFORK/WILSON,Auditor of State,,LIB,David E. Dinwiddie,50,0,0,30,20
Fulton,STRAWBERRY,Auditor of State,,LIB,David E. Dinwiddie,47,0,0,31,16
Fulton,WASHINGTON,Auditor of State,,LIB,David E. Dinwiddie,32,0,0,11,21
Fulton,ABSENTEE,Auditor of State,,LIB,David E. Dinwiddie,8,8,0,0,0
Fulton,BENTON/UNION,Auditor of State,,REP,Auditor Andrea Lea,654,0,0,467,187
Fulton,VIDETTE/BIG CREEK,Auditor of State,,REP,Auditor Andrea Lea,226,0,0,73,153
Fulton,CLEVELAND,Auditor of State,,REP,Auditor Andrea Lea,107,0,0,42,65
Fulton,FULTON/MT CALM,Auditor of State,,REP,Auditor Andrea Lea,281,0,0,93,188
Fulton,MAMMOTH SPRING/AFTON,Auditor of State,,REP,Auditor Andrea Lea,578,0,0,260,318
Fulton,MYATT,Auditor of State,,REP,Auditor Andrea Lea,54,0,0,11,43
Fulton,PLEASANT RIDGE,Auditor of State,,REP,Auditor Andrea Lea,257,0,0,119,138
Fulton,CHEROKEE VILLAGE,Auditor of State,,REP,Auditor Andrea Lea,220,0,0,82,138
Fulton,SOUTHFORK/WILSON,Auditor of State,,REP,Auditor Andrea Lea,205,0,0,113,92
Fulton,STRAWBERRY,Auditor of State,,REP,Auditor Andrea Lea,186,0,0,82,104
Fulton,WASHINGTON,Auditor of State,,REP,Auditor Andrea Lea,102,0,0,48,54
Fulton,ABSENTEE,Auditor of State,,REP,Auditor Andrea Lea,68,68,0,0,0
Fulton,BENTON/UNION,Commissioner of State Lands,,LIB,T.J. Campbell,24,0,0,15,9
Fulton,VIDETTE/BIG CREEK,Commissioner of State Lands,,LIB,T.J. Campbell,5,0,0,0,5
Fulton,CLEVELAND,Commissioner of State Lands,,LIB,T.J. Campbell,4,0,0,2,2
Fulton,FULTON/MT CALM,Commissioner of State Lands,,LIB,T.J. Campbell,15,0,0,4,11
Fulton,MAMMOTH SPRING/AFTON,Commissioner of State Lands,,LIB,T.J. Campbell,24,0,0,9,15
Fulton,MYATT,Commissioner of State Lands,,LIB,T.J. Campbell,4,0,0,1,3
Fulton,PLEASANT RIDGE,Commissioner of State Lands,,LIB,T.J. Campbell,6,0,0,2,4
Fulton,CHEROKEE VILLAGE,Commissioner of State Lands,,LIB,T.J. Campbell,6,0,0,2,4
Fulton,SOUTHFORK/WILSON,Commissioner of State Lands,,LIB,T.J. Campbell,8,0,0,2,6
Fulton,STRAWBERRY,Commissioner of State Lands,,LIB,T.J. Campbell,12,0,0,4,8
Fulton,WASHINGTON,Commissioner of State Lands,,LIB,T.J. Campbell,2,0,0,1,1
Fulton,ABSENTEE,Commissioner of State Lands,,LIB,T.J. Campbell,3,3,0,0,0
Fulton,BENTON/UNION,Commissioner of State Lands,,DEM,Larry Williams,329,0,0,261,68
Fulton,VIDETTE/BIG CREEK,Commissioner of State Lands,,DEM,Larry Williams,54,0,0,10,44
Fulton,CLEVELAND,Commissioner of State Lands,,DEM,Larry Williams,34,0,0,12,22
Fulton,FULTON/MT CALM,Commissioner of State Lands,,DEM,Larry Williams,81,0,0,27,54
Fulton,MAMMOTH SPRING/AFTON,Commissioner of State Lands,,DEM,Larry Williams,219,0,0,101,118
Fulton,MYATT,Commissioner of State Lands,,DEM,Larry Williams,22,0,0,4,18
Fulton,PLEASANT RIDGE,Commissioner of State Lands,,DEM,Larry Williams,91,0,0,40,51
Fulton,CHEROKEE VILLAGE,Commissioner of State Lands,,DEM,Larry Williams,82,0,0,30,52
Fulton,SOUTHFORK/WILSON,Commissioner of State Lands,,DEM,Larry Williams,87,0,0,49,38
Fulton,STRAWBERRY,Commissioner of State Lands,,DEM,Larry Williams,60,0,0,42,18
Fulton,WASHINGTON,Commissioner of State Lands,,DEM,Larry Williams,51,0,0,22,29
Fulton,ABSENTEE,Commissioner of State Lands,,DEM,Larry Williams,16,16,0,0,0
Fulton,BENTON/UNION,Commissioner of State Lands,,REP,Tommy Land,527,0,0,375,152
Fulton,VIDETTE/BIG CREEK,Commissioner of State Lands,,REP,Tommy Land,201,0,0,69,132
Fulton,CLEVELAND,Commissioner of State Lands,,REP,Tommy Land,90,0,0,35,55
Fulton,FULTON/MT CALM,Commissioner of State Lands,,REP,Tommy Land,248,0,0,85,163
Fulton,MAMMOTH SPRING/AFTON,Commissioner of State Lands,,REP,Tommy Land,508,0,0,224,284
Fulton,MYATT,Commissioner of State Lands,,REP,Tommy Land,42,0,0,11,31
Fulton,PLEASANT RIDGE,Commissioner of State Lands,,REP,Tommy Land,231,0,0,107,124
Fulton,CHEROKEE VILLAGE,Commissioner of State Lands,,REP,Tommy Land,201,0,0,71,130
Fulton,SOUTHFORK/WILSON,Commissioner of State Lands,,REP,Tommy Land,174,0,0,101,73
Fulton,STRAWBERRY,Commissioner of State Lands,,REP,Tommy Land,163,0,0,69,94
Fulton,WASHINGTON,Commissioner of State Lands,,REP,Tommy Land,88,0,0,40,48
Fulton,ABSENTEE,Commissioner of State Lands,,REP,Tommy Land,59,59,0,0,0
Fulton,MAMMOTH SPRING/AFTON,State Senate District 19,,REP,Representative James Sturch,490,0,0,212,278
Fulton,MYATT,State Senate District 19,,REP,Representative James Sturch,46,0,0,11,35
Fulton,PLEASANT RIDGE,State Senate District 19,,REP,Representative James Sturch,226,0,0,103,123
Fulton,CHEROKEE VILLAGE,State Senate District 19,,REP,Representative James Sturch,195,0,0,69,126
Fulton,STRAWBERRY,State Senate District 19,,REP,Representative James Sturch,169,0,0,78,91
Fulton,ABSENTEE,State Senate District 19,,REP,Representative James Sturch,34,34,0,0,0
Fulton,MAMMOTH SPRING/AFTON,State Senate District 19,,DEM,Susi Epperson,256,0,0,119,137
Fulton,MYATT,State Senate District 19,,DEM,Susi Epperson,22,0,0,5,17
Fulton,PLEASANT RIDGE,State Senate District 19,,DEM,Susi Epperson,101,0,0,44,57
Fulton,CHEROKEE VILLAGE,State Senate District 19,,DEM,Susi Epperson,96,0,0,35,61
Fulton,STRAWBERRY,State Senate District 19,,DEM,Susi Epperson,68,0,0,39,29
Fulton,ABSENTEE,State Senate District 19,,DEM,Susi Epperson,7,7,0,0,0
Fulton,BENTON/UNION,State Representative District 61,,DEM,Representative Scott Baltz,547,0,0,418,129
Fulton,VIDETTE/BIG CREEK,State Representative District 61,,DEM,Representative Scott Baltz,90,0,0,23,67
Fulton,CLEVELAND,State Representative District 61,,DEM,Representative Scott Baltz,64,0,0,23,41
Fulton,FULTON/MT CALM,State Representative District 61,,DEM,Representative Scott Baltz,145,0,0,45,100
Fulton,MAMMOTH SPRING/AFTON,State Representative District 61,,DEM,Representative Scott Baltz,320,0,0,147,173
Fulton,MYATT,State Representative District 61,,DEM,Representative Scott Baltz,35,0,0,4,31
Fulton,PLEASANT RIDGE,State Representative District 61,,DEM,Representative Scott Baltz,122,0,0,54,68
Fulton,CHEROKEE VILLAGE,State Representative District 61,,DEM,Representative Scott Baltz,109,0,0,44,65
Fulton,SOUTHFORK/WILSON,State Representative District 61,,DEM,Representative Scott Baltz,133,0,0,71,62
Fulton,STRAWBERRY,State Representative District 61,,DEM,Representative Scott Baltz,93,0,0,57,36
Fulton,WASHINGTON,State Representative District 61,,DEM,Representative Scott Baltz,72,0,0,28,44
