county,precinct,office,district,party,candidate,votes,election_day,early_vote,absentee
Montgomery,Caney,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Center,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Fannie,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Hopper,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Mount Ida - Inside,U.S. House,4,Non,Write-In,1,1,0,0
Montgomery,Mount Ida - Outside,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Norman - Inside,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Norman - Outside,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Oden - Inside,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Oden - Outside,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Pencil Bluff,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Sims,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Washita,U.S. House,4,Non,Write-In,0,0,0,0
Montgomery,Alamo,Governor,,Lib,Mark West,1,0,1,0
Montgomery,Black Springs,Governor,,Lib,Mark West,4,2,2,0
Montgomery,Caddo Gap,Governor,,Lib,Mark West,2,1,1,0
Montgomery,Caney,Governor,,Lib,Mark West,2,2,0,0
Montgomery,Center,Governor,,Lib,Mark West,11,8,3,0
Montgomery,Fannie,Governor,,Lib,Mark West,1,0,0,1
Montgomery,Hopper,Governor,,Lib,Mark West,3,2,1,0
Montgomery,Mount Ida - Inside,Governor,,Lib,Mark West,6,4,1,1
Montgomery,Mount Ida - Outside,Governor,,Lib,Mark West,8,3,5,0
Montgomery,Norman - Inside,Governor,,Lib,Mark West,5,3,2,0
Montgomery,Norman - Outside,Governor,,Lib,Mark West,10,8,2,0
Montgomery,Oden - Inside,Governor,,Lib,Mark West,1,1,0,0
Montgomery,Oden - Outside,Governor,,Lib,Mark West,7,6,1,0
Montgomery,Pencil Bluff,Governor,,Lib,Mark West,4,3,1,0
Montgomery,Sims,Governor,,Lib,Mark West,2,1,1,0
Montgomery,Washita,Governor,,Lib,Mark West,2,2,0,0
Montgomery,Alamo,Governor,,Dem,Jared K. Henderson,2,1,1,0
Montgomery,Black Springs,Governor,,Dem,Jared K. Henderson,36,15,18,3
Montgomery,Caddo Gap,Governor,,Dem,Jared K. Henderson,31,19,11,1
Montgomery,Caney,Governor,,Dem,Jared K. Henderson,20,16,2,2
Montgomery,Center,Governor,,Dem,Jared K. Henderson,100,37,62,1
Montgomery,Fannie,Governor,,Dem,Jared K. Henderson,12,7,5,0
Montgomery,Hopper,Governor,,Dem,Jared K. Henderson,8,3,4,1
Montgomery,Mount Ida - Inside,Governor,,Dem,Jared K. Henderson,82,20,51,11
Montgomery,Mount Ida - Outside,Governor,,Dem,Jared K. Henderson,73,16,57,0
Montgomery,Norman - Inside,Governor,,Dem,Jared K. Henderson,15,10,5,0
Montgomery,Norman - Outside,Governor,,Dem,Jared K. Henderson,40,20,20,0
Montgomery,Oden - Inside,Governor,,Dem,Jared K. Henderson,19,10,7,2
Montgomery,Oden - Outside,Governor,,Dem,Jared K. Henderson,48,34,12,2
Montgomery,Pencil Bluff,Governor,,Dem,Jared K. Henderson,21,14,7,0
Montgomery,Sims,Governor,,Dem,Jared K. Henderson,23,10,11,2
Montgomery,Washita,Governor,,Dem,Jared K. Henderson,28,9,19,0
Montgomery,Alamo,Governor,,Rep,Governor Asa Hutchinson,20,14,6,0
Montgomery,Black Springs,Governor,,Rep,Governor Asa Hutchinson,142,87,51,4
Montgomery,Caddo Gap,Governor,,Rep,Governor Asa Hutchinson,192,113,67,12
Montgomery,Caney,Governor,,Rep,Governor Asa Hutchinson,197,172,22,3
Montgomery,Center,Governor,,Rep,Governor Asa Hutchinson,351,126,222,3
Montgomery,Fannie,Governor,,Rep,Governor Asa Hutchinson,52,15,36,1
Montgomery,Hopper,Governor,,Rep,Governor Asa Hutchinson,42,30,11,1
Montgomery,Mount Ida - Inside,Governor,,Rep,Governor Asa Hutchinson,214,83,120,11
Montgomery,Mount Ida - Outside,Governor,,Rep,Governor Asa Hutchinson,273,106,161,6
Montgomery,Norman - Inside,Governor,,Rep,Governor Asa Hutchinson,71,50,21,0
Montgomery,Norman - Outside,Governor,,Rep,Governor Asa Hutchinson,99,66,29,4
Montgomery,Oden - Inside,Governor,,Rep,Governor Asa Hutchinson,54,30,24,0
Montgomery,Oden - Outside,Governor,,Rep,Governor Asa Hutchinson,201,103,93,5
Montgomery,Pencil Bluff,Governor,,Rep,Governor Asa Hutchinson,112,86,26,0
Montgomery,Sims,Governor,,Rep,Governor Asa Hutchinson,92,59,32,1
Montgomery,Washita,Governor,,Rep,Governor Asa Hutchinson,92,41,51,0
Montgomery,Alamo,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0
Montgomery,Black Springs,Lieutenant Governor,,Lib,Frank Gilbert,3,1,2,0
Montgomery,Caddo Gap,Lieutenant Governor,,Lib,Frank Gilbert,2,1,1,0
Montgomery,Caney,Lieutenant Governor,,Lib,Frank Gilbert,4,4,0,0
Montgomery,Center,Lieutenant Governor,,Lib,Frank Gilbert,13,7,6,0
Montgomery,Fannie,Lieutenant Governor,,Lib,Frank Gilbert,1,0,0,1
Montgomery,Hopper,Lieutenant Governor,,Lib,Frank Gilbert,1,1,0,0
Montgomery,Mount Ida - Inside,Lieutenant Governor,,Lib,Frank Gilbert,7,2,4,1
Montgomery,Mount Ida - Outside,Lieutenant Governor,,Lib,Frank Gilbert,4,2,2,0
Montgomery,Norman - Inside,Lieutenant Governor,,Lib,Frank Gilbert,3,1,2,0
Montgomery,Norman - Outside,Lieutenant Governor,,Lib,Frank Gilbert,3,3,0,0
Montgomery,Oden - Inside,Lieutenant Governor,,Lib,Frank Gilbert,0,0,0,0
Montgomery,Oden - Outside,Lieutenant Governor,,Lib,Frank Gilbert,5,3,2,0
Montgomery,Pencil Bluff,Lieutenant Governor,,Lib,Frank Gilbert,3,2,1,0
Montgomery,Sims,Lieutenant Governor,,Lib,Frank Gilbert,1,0,1,0
Montgomery,Washita,Lieutenant Governor,,Lib,Frank Gilbert,3,2,1,0
Montgomery,Alamo,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,20,13,7,0
Montgomery,Black Springs,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,143,88,51,4
Montgomery,Caddo Gap,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,191,115,64,12
Montgomery,Caney,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,196,170,23,3
Montgomery,Center,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,343,131,210,2
Montgomery,Fannie,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,52,15,36,1
Montgomery,Hopper,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,42,30,12,0
Montgomery,Mount Ida - Inside,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,206,86,110,10
Montgomery,Mount Ida - Outside,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,275,107,162,6
Montgomery,Norman - Inside,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,73,51,22,0
Montgomery,Norman - Outside,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,105,72,29,4
Montgomery,Oden - Inside,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,55,30,25,0
Montgomery,Oden - Outside,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,209,110,94,5
Montgomery,Pencil Bluff,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,117,90,27,0
Montgomery,Sims,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,90,57,32,1
Montgomery,Washita,Lieutenant Governor,,Rep,Lt. Governor Tim Griffin,90,42,48,0
Montgomery,Alamo,Lieutenant Governor,,Dem,Anthony Bland,3,2,1,0
Montgomery,Black Springs,Lieutenant Governor,,Dem,Anthony Bland,37,15,19,3
Montgomery,Caddo Gap,Lieutenant Governor,,Dem,Anthony Bland,33,18,14,1
Montgomery,Caney,Lieutenant Governor,,Dem,Anthony Bland,20,16,2,2
Montgomery,Center,Lieutenant Governor,,Dem,Anthony Bland,107,34,71,2
Montgomery,Fannie,Lieutenant Governor,,Dem,Anthony Bland,12,7,5,0
Montgomery,Hopper,Lieutenant Governor,,Dem,Anthony Bland,10,4,4,2
Montgomery,Mount Ida - Inside,Lieutenant Governor,,Dem,Anthony Bland,89,19,59,11
Montgomery,Mount Ida - Outside,Lieutenant Governor,,Dem,Anthony Bland,75,17,58,0
Montgomery,Norman - Inside,Lieutenant Governor,,Dem,Anthony Bland,14,10,4,0
Montgomery,Norman - Outside,Lieutenant Governor,,Dem,Anthony Bland,42,20,22,0
Montgomery,Oden - Inside,Lieutenant Governor,,Dem,Anthony Bland,19,11,6,2
Montgomery,Oden - Outside,Lieutenant Governor,,Dem,Anthony Bland,41,29,10,2
Montgomery,Pencil Bluff,Lieutenant Governor,,Dem,Anthony Bland,16,10,6,0
Montgomery,Sims,Lieutenant Governor,,Dem,Anthony Bland,25,12,11,2
Montgomery,Washita,Lieutenant Governor,,Dem,Anthony Bland,30,9,21,0
Montgomery,Alamo,Attorney General,,Rep,Attorney General Leslie Rutledge,19,13,6,0
Montgomery,Black Springs,Attorney General,,Rep,Attorney General Leslie Rutledge,136,82,50,4
Montgomery,Caddo Gap,Attorney General,,Rep,Attorney General Leslie Rutledge,185,110,63,12
Montgomery,Caney,Attorney General,,Rep,Attorney General Leslie Rutledge,193,167,23,3
Montgomery,Center,Attorney General,,Rep,Attorney General Leslie Rutledge,340,126,212,2
Montgomery,Fannie,Attorney General,,Rep,Attorney General Leslie Rutledge,51,15,35,1
Montgomery,Hopper,Attorney General,,Rep,Attorney General Leslie Rutledge,41,29,12,0
Montgomery,Mount Ida - Inside,Attorney General,,Rep,Attorney General Leslie Rutledge,206,84,112,10
Montgomery,Mount Ida - Outside,Attorney General,,Rep,Attorney General Leslie Rutledge,268,102,160,6
Montgomery,Norman - Inside,Attorney General,,Rep,Attorney General Leslie Rutledge,67,46,21,0
Montgomery,Norman - Outside,Attorney General,,Rep,Attorney General Leslie Rutledge,102,68,30,4
Montgomery,Oden - Inside,Attorney General,,Rep,Attorney General Leslie Rutledge,52,30,22,0
Montgomery,Oden - Outside,Attorney General,,Rep,Attorney General Leslie Rutledge,203,105,93,5
Montgomery,Pencil Bluff,Attorney General,,Rep,Attorney General Leslie Rutledge,113,85,28,0
Montgomery,Sims,Attorney General,,Rep,Attorney General Leslie Rutledge,84,53,30,1
Montgomery,Washita,Attorney General,,Rep,Attorney General Leslie Rutledge,93,41,52,0
Montgomery,Alamo,Attorney General,,Dem,Mike Lee,4,2,2,0
Montgomery,Black Springs,Attorney General,,Dem,Mike Lee,39,18,18,3
Montgomery,Caddo Gap,Attorney General,,Dem,Mike Lee,39,23,15,1
Montgomery,Caney,Attorney General,,Dem,Mike Lee,26,22,2,2
Montgomery,Center,Attorney General,,Dem,Mike Lee,112,40,70,2
Montgomery,Fannie,Attorney General,,Dem,Mike Lee,13,7,6,0
Montgomery,Hopper,Attorney General,,Dem,Mike Lee,11,5,4,2
Montgomery,Mount Ida - Inside,Attorney General,,Dem,Mike Lee,88,21,56,11
Montgomery,Mount Ida - Outside,Attorney General,,Dem,Mike Lee,81,19,62,0
Montgomery,Norman - Inside,Attorney General,,Dem,Mike Lee,20,15,5,0
Montgomery,Norman - Outside,Attorney General,,Dem,Mike Lee,44,24,20,0
Montgomery,Oden - Inside,Attorney General,,Dem,Mike Lee,19,9,8,2
Montgomery,Oden - Outside,Attorney General,,Dem,Mike Lee,49,36,11,2
Montgomery,Pencil Bluff,Attorney General,,Dem,Mike Lee,22,16,6,0
Montgomery,Sims,Attorney General,,Dem,Mike Lee,30,15,13,2
Montgomery,Washita,Attorney General,,Dem,Mike Lee,28,10,18,0
Montgomery,Alamo,Attorney General,,Lib,Kerry Hicks,0,0,0,0
Montgomery,Black Springs,Attorney General,,Lib,Kerry Hicks,6,2,4,0
Montgomery,Caddo Gap,Attorney General,,Lib,Kerry Hicks,1,0,1,0
Montgomery,Caney,Attorney General,,Lib,Kerry Hicks,2,2,0,0
Montgomery,Center,Attorney General,,Lib,Kerry Hicks,11,6,5,0
Montgomery,Fannie,Attorney General,,Lib,Kerry Hicks,1,0,0,1
Montgomery,Hopper,Attorney General,,Lib,Kerry Hicks,0,0,0,0
Montgomery,Mount Ida - Inside,Attorney General,,Lib,Kerry Hicks,8,2,4,2
Montgomery,Mount Ida - Outside,Attorney General,,Lib,Kerry Hicks,6,5,1,0
Montgomery,Norman - Inside,Attorney General,,Lib,Kerry Hicks,5,3,2,0
Montgomery,Norman - Outside,Attorney General,,Lib,Kerry Hicks,5,4,1,0
Montgomery,Oden - Inside,Attorney General,,Lib,Kerry Hicks,3,2,1,0
Montgomery,Oden - Outside,Attorney General,,Lib,Kerry Hicks,6,3,3,0
Montgomery,Pencil Bluff,Attorney General,,Lib,Kerry Hicks,4,3,1,0
Montgomery,Sims,Attorney General,,Lib,Kerry Hicks,2,2,0,0
Montgomery,Washita,Attorney General,,Lib,Kerry Hicks,2,2,0,0
Montgomery,Alamo,Secretary of State,,Rep,John Thurston Commissioner of State Lands,20,13,7,0
Montgomery,Black Springs,Secretary of State,,Rep,John Thurston Commissioner of State Lands,138,82,52,4
Montgomery,Caddo Gap,Secretary of State,,Rep,John Thurston Commissioner of State Lands,181,107,62,12
Montgomery,Caney,Secretary of State,,Rep,John Thurston Commissioner of State Lands,193,167,23,3
Montgomery,Center,Secretary of State,,Rep,John Thurston Commissioner of State Lands,330,124,204,2
Montgomery,Fannie,Secretary of State,,Rep,John Thurston Commissioner of State Lands,50,15,34,1
Montgomery,Hopper,Secretary of State,,Rep,John Thurston Commissioner of State Lands,41,29,12,0
Montgomery,Mount Ida - Inside,Secretary of State,,Rep,John Thurston Commissioner of State Lands,194,77,108,9
Montgomery,Mount Ida - Outside,Secretary of State,,Rep,John Thurston Commissioner of State Lands,259,100,153,6
Montgomery,Norman - Inside,Secretary of State,,Rep,John Thurston Commissioner of State Lands,70,48,22,0
Montgomery,Norman - Outside,Secretary of State,,Rep,John Thurston Commissioner of State Lands,105,74,27,4
Montgomery,Oden - Inside,Secretary of State,,Rep,John Thurston Commissioner of State Lands,52,29,23,0
Montgomery,Oden - Outside,Secretary of State,,Rep,John Thurston Commissioner of State Lands,197,104,88,5
Montgomery,Pencil Bluff,Secretary of State,,Rep,John Thurston Commissioner of State Lands,113,87,26,0
Montgomery,Sims,Secretary of State,,Rep,John Thurston Commissioner of State Lands,84,53,30,1
Montgomery,Washita,Secretary of State,,Rep,John Thurston Commissioner of State Lands,88,41,47,0
Montgomery,Alamo,Secretary of State,,Dem,Susan Inman,2,1,1,0
Montgomery,Black Springs,Secretary of State,,Dem,Susan Inman,40,17,20,3
Montgomery,Caddo Gap,Secretary of State,,Dem,Susan Inman,41,24,16,1
Montgomery,Caney,Secretary of State,,Dem,Susan Inman,27,23,2,2
Montgomery,Center,Secretary of State,,Dem,Susan Inman,122,43,77,2
Montgomery,Fannie,Secretary of State,,Dem,Susan Inman,13,7,6,0
Montgomery,Hopper,Secretary of State,,Dem,Susan Inman,10,5,3,2
Montgomery,Mount Ida - Inside,Secretary of State,,Dem,Susan Inman,102,26,64,12
Montgomery,Mount Ida - Outside,Secretary of State,,Dem,Susan Inman,84,22,62,0
Montgomery,Norman - Inside,Secretary of State,,Dem,Susan Inman,18,13,5,0
Montgomery,Norman - Outside,Secretary of State,,Dem,Susan Inman,41,19,22,0
Montgomery,Oden - Inside,Secretary of State,,Dem,Susan Inman,22,12,8,2
Montgomery,Oden - Outside,Secretary of State,,Dem,Susan Inman,51,36,13,2
Montgomery,Pencil Bluff,Secretary of State,,Dem,Susan Inman,22,14,8,0
Montgomery,Sims,Secretary of State,,Dem,Susan Inman,31,15,14,2
Montgomery,Washita,Secretary of State,,Dem,Susan Inman,32,12,20,0
Montgomery,Alamo,Secretary of State,,Lib,Christopher Olson,0,0,0,0
Montgomery,Black Springs,Secretary of State,,Lib,Christopher Olson,3,2,1,0
Montgomery,Caddo Gap,Secretary of State,,Lib,Christopher Olson,3,2,1,0
Montgomery,Caney,Secretary of State,,Lib,Christopher Olson,2,2,0,0
Montgomery,Center,Secretary of State,,Lib,Christopher Olson,12,5,7,0
Montgomery,Fannie,Secretary of State,,Lib,Christopher Olson,2,0,1,1
Montgomery,Hopper,Secretary of State,,Lib,Christopher Olson,2,1,1,0
Montgomery,Mount Ida - Inside,Secretary of State,,Lib,Christopher Olson,8,5,1,2
Montgomery,Mount Ida - Outside,Secretary of State,,Lib,Christopher Olson,11,4,7,0
Montgomery,Norman - Inside,Secretary of State,,Lib,Christopher Olson,3,2,1,0
Montgomery,Norman - Outside,Secretary of State,,Lib,Christopher Olson,5,3,2,0
Montgomery,Oden - Inside,Secretary of State,,Lib,Christopher Olson,0,0,0,0
Montgomery,Oden - Outside,Secretary of State,,Lib,Christopher Olson,7,1,6,0
Montgomery,Pencil Bluff,Secretary of State,,Lib,Christopher Olson,4,3,1,0
Montgomery,Sims,Secretary of State,,Lib,Christopher Olson,1,1,0,0
Montgomery,Washita,Secretary of State,,Lib,Christopher Olson,6,1,5,0
Montgomery,Alamo,State Treasurer,,Rep,Treasurer of State Dennis Milligan,21,13,8,0
Montgomery,Black Springs,State Treasurer,,Rep,Treasurer of State Dennis Milligan,153,91,56,6
Montgomery,Caddo Gap,State Treasurer,,Rep,Treasurer of State Dennis Milligan,194,115,67,12
Montgomery,Caney,State Treasurer,,Rep,Treasurer of State Dennis Milligan,202,175,24,3
Montgomery,Center,State Treasurer,,Rep,Treasurer of State Dennis Milligan,354,141,211,2
Montgomery,Fannie,State Treasurer,,Rep,Treasurer of State Dennis Milligan,50,16,33,1
Montgomery,Hopper,State Treasurer,,Rep,Treasurer of State Dennis Milligan,46,31,14,1
Montgomery,Mount Ida - Inside,State Treasurer,,Rep,Treasurer of State Dennis Milligan,219,87,118,14
Montgomery,Mount Ida - Outside,State Treasurer,,Rep,Treasurer of State Dennis Milligan,275,104,165,6
Montgomery,Norman - Inside,State Treasurer,,Rep,Treasurer of State Dennis Milligan,81,58,23,0
Montgomery,Norman - Outside,State Treasurer,,Rep,Treasurer of State Dennis Milligan,114,80,30,4
Montgomery,Oden - Inside,State Treasurer,,Rep,Treasurer of State Dennis Milligan,56,30,26,0
Montgomery,Oden - Outside,State Treasurer,,Rep,Treasurer of State Dennis Milligan,210,114,91,5
Montgomery,Pencil Bluff,State Treasurer,,Rep,Treasurer of State Dennis Milligan,119,90,29,0
Montgomery,Sims,State Treasurer,,Rep,Treasurer of State Dennis Milligan,89,57,31,1
Montgomery,Washita,State Treasurer,,Rep,Treasurer of State Dennis Milligan,101,45,56,0
Montgomery,Alamo,State Treasurer,,Lib,Ashley Ewald,1,1,0,0
Montgomery,Black Springs,State Treasurer,,Lib,Ashley Ewald,26,9,16,1
Montgomery,Caddo Gap,State Treasurer,,Lib,Ashley Ewald,30,18,11,1
Montgomery,Caney,State Treasurer,,Lib,Ashley Ewald,18,16,1,1
Montgomery,Center,State Treasurer,,Lib,Ashley Ewald,104,30,72,2
Montgomery,Fannie,State Treasurer,,Lib,Ashley Ewald,13,6,6,1
Montgomery,Hopper,State Treasurer,,Lib,Ashley Ewald,7,4,2,1
Montgomery,Mount Ida - Inside,State Treasurer,,Lib,Ashley Ewald,81,20,54,7
Montgomery,Mount Ida - Outside,State Treasurer,,Lib,Ashley Ewald,75,21,54,0
Montgomery,Norman - Inside,State Treasurer,,Lib,Ashley Ewald,10,5,5,0
Montgomery,Norman - Outside,State Treasurer,,Lib,Ashley Ewald,30,14,16,0
Montgomery,Oden - Inside,State Treasurer,,Lib,Ashley Ewald,14,10,2,2
Montgomery,Oden - Outside,State Treasurer,,Lib,Ashley Ewald,43,29,12,2
Montgomery,Pencil Bluff,State Treasurer,,Lib,Ashley Ewald,19,13,6,0
Montgomery,Sims,State Treasurer,,Lib,Ashley Ewald,26,11,13,2
Montgomery,Washita,State Treasurer,,Lib,Ashley Ewald,25,9,16,0
Montgomery,Alamo,Auditor of State,,Rep,Auditor Andrea Lea,20,13,7,0
Montgomery,Black Springs,Auditor of State,,Rep,Auditor Andrea Lea,150,88,56,6
Montgomery,Caddo Gap,Auditor of State,,Rep,Auditor Andrea Lea,197,117,68,12
Montgomery,Caney,Auditor of State,,Rep,Auditor Andrea Lea,201,174,24,3
Montgomery,Center,Auditor of State,,Rep,Auditor Andrea Lea,370,140,228,2
Montgomery,Fannie,Auditor of State,,Rep,Auditor Andrea Lea,52,16,35,1
Montgomery,Hopper,Auditor of State,,Rep,Auditor Andrea Lea,48,33,14,1
Montgomery,Mount Ida - Inside,Auditor of State,,Rep,Auditor Andrea Lea,232,89,128,15
Montgomery,Mount Ida - Outside,Auditor of State,,Rep,Auditor Andrea Lea,288,110,172,6
Montgomery,Norman - Inside,Auditor of State,,Rep,Auditor Andrea Lea,80,57,23,0
Montgomery,Norman - Outside,Auditor of State,,Rep,Auditor Andrea Lea,117,79,34,4
Montgomery,Oden - Inside,Auditor of State,,Rep,Auditor Andrea Lea,56,30,26,0
Montgomery,Oden - Outside,Auditor of State,,Rep,Auditor Andrea Lea,213,117,91,5
Montgomery,Pencil Bluff,Auditor of State,,Rep,Auditor Andrea Lea,115,87,28,0
Montgomery,Sims,Auditor of State,,Rep,Auditor Andrea Lea,92,57,34,1
Montgomery,Washita,Auditor of State,,Rep,Auditor Andrea Lea,101,44,57,0
Montgomery,Alamo,Auditor of State,,Lib,David E. Dinwiddie,2,1,1,0
Montgomery,Black Springs,Auditor of State,,Lib,David E. Dinwiddie,29,14,14,1
Montgomery,Caddo Gap,Auditor of State,,Lib,David E. Dinwiddie,28,17,10,1
Montgomery,Caney,Auditor of State,,Lib,David E. Dinwiddie,19,17,1,1
Montgomery,Center,Auditor of State,,Lib,David E. Dinwiddie,89,32,55,2
Montgomery,Fannie,Auditor of State,,Lib,David E. Dinwiddie,13,6,6,1
Montgomery,Hopper,Auditor of State,,Lib,David E. Dinwiddie,5,2,2,1
Montgomery,Mount Ida - Inside,Auditor of State,,Lib,David E. Dinwiddie,66,18,42,6
Montgomery,Mount Ida - Outside,Auditor of State,,Lib,David E. Dinwiddie,59,16,43,0
Montgomery,Norman - Inside,Auditor of State,,Lib,David E. Dinwiddie,12,7,5,0
Montgomery,Norman - Outside,Auditor of State,,Lib,David E. Dinwiddie,27,15,12,0
Montgomery,Oden - Inside,Auditor of State,,Lib,David E. Dinwiddie,15,10,3,2
Montgomery,Oden - Outside,Auditor of State,,Lib,David E. Dinwiddie,38,26,10,2
Montgomery,Pencil Bluff,Auditor of State,,Lib,David E. Dinwiddie,21,14,7,0
Montgomery,Sims,Auditor of State,,Lib,David E. Dinwiddie,23,11,10,2
Montgomery,Washita,Auditor of State,,Lib,David E. Dinwiddie,23,9,14,0
Montgomery,Alamo,Commissioner of State Lands,,Dem,Larry Williams,4,1,3,0
Montgomery,Black Springs,Commissioner of State Lands,,Dem,Larry Williams,40,16,21,3
Montgomery,Caddo Gap,Commissioner of State Lands,,Dem,Larry Williams,41,25,15,1
Montgomery,Caney,Commissioner of State Lands,,Dem,Larry Williams,27,23,2,2
Montgomery,Center,Commissioner of State Lands,,Dem,Larry Williams,129,44,85,0
