county,precinct,office,district,party,candidate,votes,absentee,provisional,early_vote,election_day
Desha,SILVERLAKE,U.S. House,1,LIB,Elvis Presley,1,0,0,1,0
Desha,WALNUT LAKE,U.S. House,1,LIB,Elvis Presley,3,0,0,0,3
Desha,BOWIE 1,U.S. House,1,REP,Congressman Rick Crawford,299,1,1,165,132
Desha,BOWIE 2,U.S. House,1,REP,Congressman Rick Crawford,257,1,0,170,86
Desha,BOWIE 3,U.S. House,1,REP,Congressman Rick Crawford,45,1,0,26,18
Desha,BOWIE RURAL,U.S. House,1,REP,Congressman Rick Crawford,28,0,0,18,10
Desha,CLAYTON MCARTHUR,U.S. House,1,REP,Congressman Rick Crawford,43,0,0,29,14
Desha,CLAYTON REED,U.S. House,1,REP,Congressman Rick Crawford,2,0,0,0,2
Desha,CLAYTON TILLAR,U.S. House,1,REP,Congressman Rick Crawford,5,0,0,4,1
Desha,FRANKLIN,U.S. House,1,REP,Congressman Rick Crawford,68,2,0,38,28
Desha,HALLEY,U.S. House,1,REP,Congressman Rick Crawford,51,4,0,36,11
Desha,JEFFERSON,U.S. House,1,REP,Congressman Rick Crawford,55,5,1,22,27
Desha,MISSISSIPPI,U.S. House,1,REP,Congressman Rick Crawford,5,5,0,0,0
Desha,MITCHELLVILLE,U.S. House,1,REP,Congressman Rick Crawford,9,0,0,1,8
Desha,RANDOLPH 1,U.S. House,1,REP,Congressman Rick Crawford,67,4,0,31,32
Desha,RANDOLPH 2,U.S. House,1,REP,Congressman Rick Crawford,47,4,1,23,19
Desha,RANDOLPH 3,U.S. House,1,REP,Congressman Rick Crawford,187,12,0,105,70
Desha,RANDOLPH 4,U.S. House,1,REP,Congressman Rick Crawford,158,7,0,90,61
Desha,RANDOLPH RURAL,U.S. House,1,REP,Congressman Rick Crawford,20,0,0,10,10
Desha,REDFORK,U.S. House,1,REP,Congressman Rick Crawford,101,5,0,26,70
Desha,RICHLAND,U.S. House,1,REP,Congressman Rick Crawford,88,2,11,35,40
Desha,SILVERLAKE,U.S. House,1,REP,Congressman Rick Crawford,82,2,1,36,43
Desha,WALNUT LAKE,U.S. House,1,REP,Congressman Rick Crawford,41,1,0,17,23
Desha,BOWIE 1,Governor,,LIB,Mark West,5,0,0,2,3
Desha,BOWIE 2,Governor,,LIB,Mark West,15,0,0,8,7
Desha,BOWIE 3,Governor,,LIB,Mark West,6,0,0,5,1
Desha,BOWIE RURAL,Governor,,LIB,Mark West,2,0,0,2,0
Desha,CLAYTON MCARTHUR,Governor,,LIB,Mark West,4,1,0,2,1
Desha,CLAYTON REED,Governor,,LIB,Mark West,1,0,0,0,1
Desha,CLAYTON TILLAR,Governor,,LIB,Mark West,0,0,0,0,0
Desha,FRANKLIN,Governor,,LIB,Mark West,1,0,0,0,1
Desha,HALLEY,Governor,,LIB,Mark West,2,0,0,2,0
Desha,JEFFERSON,Governor,,LIB,Mark West,1,0,0,0,1
Desha,MISSISSIPPI,Governor,,LIB,Mark West,0,0,0,0,0
Desha,MITCHELLVILLE,Governor,,LIB,Mark West,0,0,0,0,0
Desha,RANDOLPH 1,Governor,,LIB,Mark West,6,0,0,2,4
Desha,RANDOLPH 2,Governor,,LIB,Mark West,9,0,0,4,5
Desha,RANDOLPH 3,Governor,,LIB,Mark West,6,0,0,4,2
Desha,RANDOLPH 4,Governor,,LIB,Mark West,11,0,0,4,7
Desha,RANDOLPH RURAL,Governor,,LIB,Mark West,0,0,0,0,0
Desha,REDFORK,Governor,,LIB,Mark West,3,0,0,1,2
Desha,RICHLAND,Governor,,LIB,Mark West,1,0,0,0,1
Desha,SILVERLAKE,Governor,,LIB,Mark West,1,0,0,1,0
Desha,WALNUT LAKE,Governor,,LIB,Mark West,2,0,0,0,2
Desha,BOWIE 1,Governor,,REP,Governor Asa Hutchinson,315,2,1,173,139
Desha,BOWIE 2,Governor,,REP,Governor Asa Hutchinson,282,2,0,182,98
Desha,BOWIE 3,Governor,,REP,Governor Asa Hutchinson,70,2,0,39,29
Desha,BOWIE RURAL,Governor,,REP,Governor Asa Hutchinson,29,0,0,19,10
Desha,CLAYTON MCARTHUR,Governor,,REP,Governor Asa Hutchinson,43,1,0,28,14
Desha,CLAYTON REED,Governor,,REP,Governor Asa Hutchinson,4,0,0,0,4
Desha,CLAYTON TILLAR,Governor,,REP,Governor Asa Hutchinson,5,0,0,4,1
Desha,FRANKLIN,Governor,,REP,Governor Asa Hutchinson,81,2,0,50,29
Desha,HALLEY,Governor,,REP,Governor Asa Hutchinson,56,4,0,41,11
Desha,JEFFERSON,Governor,,REP,Governor Asa Hutchinson,57,5,1,25,26
Desha,MISSISSIPPI,Governor,,REP,Governor Asa Hutchinson,6,6,0,0,0
Desha,MITCHELLVILLE,Governor,,REP,Governor Asa Hutchinson,19,0,0,2,17
Desha,RANDOLPH 1,Governor,,REP,Governor Asa Hutchinson,76,3,0,37,36
Desha,RANDOLPH 2,Governor,,REP,Governor Asa Hutchinson,64,5,1,25,33
Desha,RANDOLPH 3,Governor,,REP,Governor Asa Hutchinson,210,15,0,118,77
Desha,RANDOLPH 4,Governor,,REP,Governor Asa Hutchinson,178,10,0,102,66
Desha,RANDOLPH RURAL,Governor,,REP,Governor Asa Hutchinson,24,0,0,13,11
Desha,REDFORK,Governor,,REP,Governor Asa Hutchinson,103,6,0,27,70
Desha,RICHLAND,Governor,,REP,Governor Asa Hutchinson,77,3,0,32,42
Desha,SILVERLAKE,Governor,,REP,Governor Asa Hutchinson,92,2,1,40,49
Desha,WALNUT LAKE,Governor,,REP,Governor Asa Hutchinson,42,1,0,17,24
Desha,BOWIE 1,Governor,,DEM,Jared K. Henderson,103,2,0,49,52
Desha,BOWIE 2,Governor,,DEM,Jared K. Henderson,147,4,3,71,69
Desha,BOWIE 3,Governor,,DEM,Jared K. Henderson,216,7,2,140,67
Desha,BOWIE RURAL,Governor,,DEM,Jared K. Henderson,16,2,3,7,4
Desha,CLAYTON MCARTHUR,Governor,,DEM,Jared K. Henderson,37,1,0,27,9
Desha,CLAYTON REED,Governor,,DEM,Jared K. Henderson,47,0,0,3,44
Desha,CLAYTON TILLAR,Governor,,DEM,Jared K. Henderson,2,0,0,1,1
Desha,FRANKLIN,Governor,,DEM,Jared K. Henderson,69,4,0,39,26
Desha,HALLEY,Governor,,DEM,Jared K. Henderson,10,0,0,4,6
Desha,JEFFERSON,Governor,,DEM,Jared K. Henderson,13,4,0,7,2
Desha,MISSISSIPPI,Governor,,DEM,Jared K. Henderson,4,3,0,0,1
Desha,MITCHELLVILLE,Governor,,DEM,Jared K. Henderson,78,0,0,8,70
Desha,RANDOLPH 1,Governor,,DEM,Jared K. Henderson,132,9,0,52,71
Desha,RANDOLPH 2,Governor,,DEM,Jared K. Henderson,224,9,0,84,131
Desha,RANDOLPH 3,Governor,,DEM,Jared K. Henderson,114,3,0,53,58
Desha,RANDOLPH 4,Governor,,DEM,Jared K. Henderson,225,5,0,98,122
Desha,RANDOLPH RURAL,Governor,,DEM,Jared K. Henderson,13,0,0,3,10
Desha,REDFORK,Governor,,DEM,Jared K. Henderson,55,1,1,15,38
Desha,RICHLAND,Governor,,DEM,Jared K. Henderson,17,1,0,12,4
Desha,SILVERLAKE,Governor,,DEM,Jared K. Henderson,27,0,0,8,19
Desha,WALNUT LAKE,Governor,,DEM,Jared K. Henderson,11,1,0,6,4
Desha,BOWIE 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,311,3,1,167,140
Desha,BOWIE 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,276,3,1,180,92
Desha,BOWIE 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,58,2,0,36,20
Desha,BOWIE RURAL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,28,0,0,17,11
Desha,CLAYTON MCARTHUR,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,43,0,0,28,15
Desha,CLAYTON REED,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,3,0,0,0,3
Desha,CLAYTON TILLAR,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,5,0,0,4,1
Desha,FRANKLIN,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,79,2,0,48,29
Desha,HALLEY,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,53,4,0,39,10
Desha,JEFFERSON,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,55,4,1,24,26
Desha,MISSISSIPPI,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,6,6,0,0,0
Desha,MITCHELLVILLE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,18,0,0,2,16
Desha,RANDOLPH 1,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,77,4,0,38,35
Desha,RANDOLPH 2,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,50,4,1,22,23
Desha,RANDOLPH 3,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,197,12,0,111,74
Desha,RANDOLPH 4,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,171,10,0,100,61
Desha,RANDOLPH RURAL,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,20,0,0,10,10
Desha,REDFORK,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,108,6,0,27,75
Desha,RICHLAND,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,75,3,0,33,39
Desha,SILVERLAKE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,88,2,1,39,46
Desha,WALNUT LAKE,Lieutenant Governor,,REP,Lt. Governor Tim Griffin,40,1,0,17,22
Desha,BOWIE 1,Lieutenant Governor,,LIB,Frank Gilbert,8,0,0,2,6
Desha,BOWIE 2,Lieutenant Governor,,LIB,Frank Gilbert,15,0,0,8,7
Desha,BOWIE 3,Lieutenant Governor,,LIB,Frank Gilbert,10,0,0,8,2
Desha,BOWIE RURAL,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,1,0
Desha,CLAYTON MCARTHUR,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Desha,CLAYTON REED,Lieutenant Governor,,LIB,Frank Gilbert,3,0,0,0,3
Desha,CLAYTON TILLAR,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Desha,FRANKLIN,Lieutenant Governor,,LIB,Frank Gilbert,3,0,0,2,1
Desha,HALLEY,Lieutenant Governor,,LIB,Frank Gilbert,2,0,0,2,0
Desha,JEFFERSON,Lieutenant Governor,,LIB,Frank Gilbert,2,0,0,2,0
Desha,MISSISSIPPI,Lieutenant Governor,,LIB,Frank Gilbert,0,0,0,0,0
Desha,MITCHELLVILLE,Lieutenant Governor,,LIB,Frank Gilbert,2,0,0,0,2
Desha,RANDOLPH 1,Lieutenant Governor,,LIB,Frank Gilbert,6,0,0,2,4
Desha,RANDOLPH 2,Lieutenant Governor,,LIB,Frank Gilbert,8,0,0,2,6
Desha,RANDOLPH 3,Lieutenant Governor,,LIB,Frank Gilbert,11,1,0,4,6
Desha,RANDOLPH 4,Lieutenant Governor,,LIB,Frank Gilbert,16,1,0,4,11
Desha,RANDOLPH RURAL,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,0,1
Desha,REDFORK,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,0,1
Desha,RICHLAND,Lieutenant Governor,,LIB,Frank Gilbert,8,0,0,4,4
Desha,SILVERLAKE,Lieutenant Governor,,LIB,Frank Gilbert,1,0,0,1,0
Desha,WALNUT LAKE,Lieutenant Governor,,LIB,Frank Gilbert,3,0,0,0,3
Desha,BOWIE 1,Lieutenant Governor,,DEM,Anthony Bland,102,1,0,55,46
Desha,BOWIE 2,Lieutenant Governor,,DEM,Anthony Bland,152,3,2,74,73
Desha,BOWIE 3,Lieutenant Governor,,DEM,Anthony Bland,223,7,2,140,74
Desha,BOWIE RURAL,Lieutenant Governor,,DEM,Anthony Bland,16,2,3,8,3
Desha,CLAYTON MCARTHUR,Lieutenant Governor,,DEM,Anthony Bland,39,3,0,28,8
Desha,CLAYTON REED,Lieutenant Governor,,DEM,Anthony Bland,46,0,0,3,43
Desha,CLAYTON TILLAR,Lieutenant Governor,,DEM,Anthony Bland,2,0,0,1,1
Desha,FRANKLIN,Lieutenant Governor,,DEM,Anthony Bland,70,4,0,40,26
Desha,HALLEY,Lieutenant Governor,,DEM,Anthony Bland,11,0,0,5,6
Desha,JEFFERSON,Lieutenant Governor,,DEM,Anthony Bland,13,4,0,6,3
Desha,MISSISSIPPI,Lieutenant Governor,,DEM,Anthony Bland,5,4,0,0,1
Desha,MITCHELLVILLE,Lieutenant Governor,,DEM,Anthony Bland,77,0,0,8,69
Desha,RANDOLPH 1,Lieutenant Governor,,DEM,Anthony Bland,130,8,0,49,73
Desha,RANDOLPH 2,Lieutenant Governor,,DEM,Anthony Bland,235,10,0,88,137
Desha,RANDOLPH 3,Lieutenant Governor,,DEM,Anthony Bland,118,4,0,58,56
Desha,RANDOLPH 4,Lieutenant Governor,,DEM,Anthony Bland,228,5,0,99,124
Desha,RANDOLPH RURAL,Lieutenant Governor,,DEM,Anthony Bland,16,0,0,6,10
Desha,REDFORK,Lieutenant Governor,,DEM,Anthony Bland,50,1,1,14,34
Desha,RICHLAND,Lieutenant Governor,,DEM,Anthony Bland,14,2,0,8,4
Desha,SILVERLAKE,Lieutenant Governor,,DEM,Anthony Bland,31,0,0,10,21
Desha,WALNUT LAKE,Lieutenant Governor,,DEM,Anthony Bland,10,1,0,5,4
Desha,BOWIE 1,Attorney General,,LIB,Kerry Hicks,5,0,0,1,4
Desha,BOWIE 2,Attorney General,,LIB,Kerry Hicks,10,0,0,6,4
Desha,BOWIE 3,Attorney General,,LIB,Kerry Hicks,10,0,0,8,2
Desha,BOWIE RURAL,Attorney General,,LIB,Kerry Hicks,2,0,0,1,1
Desha,CLAYTON MCARTHUR,Attorney General,,LIB,Kerry Hicks,2,0,0,2,0
Desha,CLAYTON REED,Attorney General,,LIB,Kerry Hicks,1,0,0,0,1
Desha,CLAYTON TILLAR,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Desha,FRANKLIN,Attorney General,,LIB,Kerry Hicks,6,0,0,2,4
Desha,HALLEY,Attorney General,,LIB,Kerry Hicks,1,0,0,1,0
Desha,JEFFERSON,Attorney General,,LIB,Kerry Hicks,1,0,0,1,0
Desha,MISSISSIPPI,Attorney General,,LIB,Kerry Hicks,0,0,0,0,0
Desha,MITCHELLVILLE,Attorney General,,LIB,Kerry Hicks,2,0,0,0,2
Desha,RANDOLPH 1,Attorney General,,LIB,Kerry Hicks,3,0,0,2,1
Desha,RANDOLPH 2,Attorney General,,LIB,Kerry Hicks,9,0,0,3,6
Desha,RANDOLPH 3,Attorney General,,LIB,Kerry Hicks,8,1,0,5,2
Desha,RANDOLPH 4,Attorney General,,LIB,Kerry Hicks,11,0,0,3,8
Desha,RANDOLPH RURAL,Attorney General,,LIB,Kerry Hicks,2,0,0,0,2
Desha,REDFORK,Attorney General,,LIB,Kerry Hicks,1,0,0,0,1
Desha,RICHLAND,Attorney General,,LIB,Kerry Hicks,2,0,0,1,1
Desha,SILVERLAKE,Attorney General,,LIB,Kerry Hicks,1,0,0,0,1
Desha,WALNUT LAKE,Attorney General,,LIB,Kerry Hicks,2,0,0,0,2
Desha,BOWIE 1,Attorney General,,DEM,Mike Lee,108,2,0,52,54
Desha,BOWIE 2,Attorney General,,DEM,Mike Lee,170,3,2,86,79
Desha,BOWIE 3,Attorney General,,DEM,Mike Lee,234,7,2,149,76
Desha,BOWIE RURAL,Attorney General,,DEM,Mike Lee,15,2,3,7,3
Desha,CLAYTON MCARTHUR,Attorney General,,DEM,Mike Lee,41,3,0,28,10
Desha,CLAYTON REED,Attorney General,,DEM,Mike Lee,46,0,0,3,43
Desha,CLAYTON TILLAR,Attorney General,,DEM,Mike Lee,2,0,0,1,1
Desha,FRANKLIN,Attorney General,,DEM,Mike Lee,70,1,0,42,27
Desha,HALLEY,Attorney General,,DEM,Mike Lee,13,1,0,5,7
Desha,JEFFERSON,Attorney General,,DEM,Mike Lee,16,4,0,9,3
Desha,MISSISSIPPI,Attorney General,,DEM,Mike Lee,6,5,0,0,1
Desha,MITCHELLVILLE,Attorney General,,DEM,Mike Lee,82,0,0,8,74
Desha,RANDOLPH 1,Attorney General,,DEM,Mike Lee,136,8,0,55,73
Desha,RANDOLPH 2,Attorney General,,DEM,Mike Lee,240,10,0,88,142
Desha,RANDOLPH 3,Attorney General,,DEM,Mike Lee,129,7,0,61,61
Desha,RANDOLPH 4,Attorney General,,DEM,Mike Lee,240,4,0,106,130
Desha,RANDOLPH RURAL,Attorney General,,DEM,Mike Lee,16,0,0,5,11
Desha,REDFORK,Attorney General,,DEM,Mike Lee,53,1,1,15,36
Desha,RICHLAND,Attorney General,,DEM,Mike Lee,13,1,0,6,6
Desha,SILVERLAKE,Attorney General,,DEM,Mike Lee,34,0,0,13,21
Desha,WALNUT LAKE,Attorney General,,DEM,Mike Lee,12,1,0,6,5
Desha,BOWIE 1,Attorney General,,REP,Attorney General Leslie Rutledge,309,2,1,170,136
Desha,BOWIE 2,Attorney General,,REP,Attorney General Leslie Rutledge,261,3,0,169,89
Desha,BOWIE 3,Attorney General,,REP,Attorney General Leslie Rutledge,50,2,0,28,20
Desha,BOWIE RURAL,Attorney General,,REP,Attorney General Leslie Rutledge,30,2,0,18,10
Desha,CLAYTON MCARTHUR,Attorney General,,REP,Attorney General Leslie Rutledge,41,0,0,29,12
Desha,CLAYTON REED,Attorney General,,REP,Attorney General Leslie Rutledge,2,0,0,0,2
Desha,CLAYTON TILLAR,Attorney General,,REP,Attorney General Leslie Rutledge,5,0,0,4,1
Desha,FRANKLIN,Attorney General,,REP,Attorney General Leslie Rutledge,71,5,0,42,24
Desha,HALLEY,Attorney General,,REP,Attorney General Leslie Rutledge,55,3,0,42,10
Desha,JEFFERSON,Attorney General,,REP,Attorney General Leslie Rutledge,53,5,1,21,26
Desha,MISSISSIPPI,Attorney General,,REP,Attorney General Leslie Rutledge,5,5,0,0,0
Desha,MITCHELLVILLE,Attorney General,,REP,Attorney General Leslie Rutledge,12,0,0,1,11
Desha,RANDOLPH 1,Attorney General,,REP,Attorney General Leslie Rutledge,74,4,0,32,38
Desha,RANDOLPH 2,Attorney General,,REP,Attorney General Leslie Rutledge,56,4,11,23,18
Desha,RANDOLPH 3,Attorney General,,REP,Attorney General Leslie Rutledge,190,11,0,108,71
Desha,RANDOLPH 4,Attorney General,,REP,Attorney General Leslie Rutledge,166,12,0,95,59
Desha,RANDOLPH RURAL,Attorney General,,REP,Attorney General Leslie Rutledge,18,0,0,11,7
Desha,REDFORK,Attorney General,,REP,Attorney General Leslie Rutledge,105,6,0,26,73
Desha,RICHLAND,Attorney General,,REP,Attorney General Leslie Rutledge,80,3,1,36,40
Desha,SILVERLAKE,Attorney General,,REP,Attorney General Leslie Rutledge,86,2,1,37,46
Desha,WALNUT LAKE,Attorney General,,REP,Attorney General Leslie Rutledge,39,1,0,16,22
Desha,BOWIE 1,Secretary of State,,DEM,Susan Inman,121,2,0,60,59
Desha,BOWIE 2,Secretary of State,,DEM,Susan Inman,197,5,2,102,88
Desha,BOWIE 3,Secretary of State,,DEM,Susan Inman,232,7,2,142,81
Desha,BOWIE RURAL,Secretary of State,,DEM,Susan Inman,18,2,3,8,5
Desha,CLAYTON MCARTHUR,Secretary of State,,DEM,Susan Inman,42,3,0,30,9
Desha,CLAYTON REED,Secretary of State,,DEM,Susan Inman,46,0,0,3,43
Desha,CLAYTON TILLAR,Secretary of State,,DEM,Susan Inman,1,0,0,0,1
Desha,FRANKLIN,Secretary of State,,DEM,Susan Inman,74,4,0,44,26
Desha,HALLEY,Secretary of State,,DEM,Susan Inman,15,1,0,8,6
Desha,JEFFERSON,Secretary of State,,DEM,Susan Inman,17,4,0,9,4
Desha,MISSISSIPPI,Secretary of State,,DEM,Susan Inman,6,5,0,0,1
Desha,MITCHELLVILLE,Secretary of State,,DEM,Susan Inman,84,0,0,7,77
Desha,RANDOLPH 1,Secretary of State,,DEM,Susan Inman,150,10,0,65,75
Desha,RANDOLPH 2,Secretary of State,,DEM,Susan Inman,247,10,0,90,147
Desha,RANDOLPH 3,Secretary of State,,DEM,Susan Inman,142,10,0,63,69
Desha,RANDOLPH 4,Secretary of State,,DEM,Susan Inman,259,7,0,117,135
Desha,RANDOLPH RURAL,Secretary of State,,DEM,Susan Inman,16,0,0,6,10
Desha,REDFORK,Secretary of State,,DEM,Susan Inman,61,3,1,18,39
Desha,RICHLAND,Secretary of State,,DEM,Susan Inman,21,1,0,12,8
Desha,SILVERLAKE,Secretary of State,,DEM,Susan Inman,37,0,0,14,23
Desha,WALNUT LAKE,Secretary of State,,DEM,Susan Inman,14,1,0,7,6
Desha,BOWIE 1,Secretary of State,,LIB,Christopher Olson,9,0,0,3,6
Desha,BOWIE 2,Secretary of State,,LIB,Christopher Olson,8,0,0,6,2
Desha,BOWIE 3,Secretary of State,,LIB,Christopher Olson,9,0,0,8,1
Desha,BOWIE RURAL,Secretary of State,,LIB,Christopher Olson,2,0,0,2,0
Desha,CLAYTON MCARTHUR,Secretary of State,,LIB,Christopher Olson,2,0,0,1,1
Desha,CLAYTON REED,Secretary of State,,LIB,Christopher Olson,2,0,0,0,2
Desha,CLAYTON TILLAR,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Desha,FRANKLIN,Secretary of State,,LIB,Christopher Olson,3,0,0,0,3
Desha,HALLEY,Secretary of State,,LIB,Christopher Olson,1,0,0,1,0
Desha,JEFFERSON,Secretary of State,,LIB,Christopher Olson,2,0,0,1,1
Desha,MISSISSIPPI,Secretary of State,,LIB,Christopher Olson,0,0,0,0,0
Desha,MITCHELLVILLE,Secretary of State,,LIB,Christopher Olson,3,0,0,1,2
Desha,RANDOLPH 1,Secretary of State,,LIB,Christopher Olson,7,0,0,1,6
Desha,RANDOLPH 2,Secretary of State,,LIB,Christopher Olson,8,0,0,3,5
Desha,RANDOLPH 3,Secretary of State,,LIB,Christopher Olson,9,1,0,4,4
Desha,RANDOLPH 4,Secretary of State,,LIB,Christopher Olson,18,0,0,7,11
Desha,RANDOLPH RURAL,Secretary of State,,LIB,Christopher Olson,2,0,0,0,2
Desha,REDFORK,Secretary of State,,LIB,Christopher Olson,1,0,0,0,1
Desha,RICHLAND,Secretary of State,,LIB,Christopher Olson,4,0,0,1,3
Desha,SILVERLAKE,Secretary of State,,LIB,Christopher Olson,2,0,0,1,1
Desha,WALNUT LAKE,Secretary of State,,LIB,Christopher Olson,3,0,0,1,2
Desha,BOWIE 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,286,2,1,157,126
Desha,BOWIE 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,237,1,1,152,83
Desha,BOWIE 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,46,2,0,30,14
Desha,BOWIE RURAL,Secretary of State,,REP,John Thurston Commissioner of State Lands,24,0,0,16,8
Desha,CLAYTON MCARTHUR,Secretary of State,,REP,John Thurston Commissioner of State Lands,38,0,0,27,11
Desha,CLAYTON REED,Secretary of State,,REP,John Thurston Commissioner of State Lands,2,0,0,0,2
Desha,CLAYTON TILLAR,Secretary of State,,REP,John Thurston Commissioner of State Lands,6,0,0,5,1
Desha,FRANKLIN,Secretary of State,,REP,John Thurston Commissioner of State Lands,72,2,0,45,25
Desha,HALLEY,Secretary of State,,REP,John Thurston Commissioner of State Lands,52,3,0,38,11
Desha,JEFFERSON,Secretary of State,,REP,John Thurston Commissioner of State Lands,51,5,1,21,24
Desha,MISSISSIPPI,Secretary of State,,REP,John Thurston Commissioner of State Lands,5,5,0,0,0
Desha,MITCHELLVILLE,Secretary of State,,REP,John Thurston Commissioner of State Lands,9,0,0,2,7
Desha,RANDOLPH 1,Secretary of State,,REP,John Thurston Commissioner of State Lands,56,2,0,24,30
Desha,RANDOLPH 2,Secretary of State,,REP,John Thurston Commissioner of State Lands,41,3,1,21,16
Desha,RANDOLPH 3,Secretary of State,,REP,John Thurston Commissioner of State Lands,172,8,0,104,60
Desha,RANDOLPH 4,Secretary of State,,REP,John Thurston Commissioner of State Lands,136,9,0,78,49
Desha,RANDOLPH RURAL,Secretary of State,,REP,John Thurston Commissioner of State Lands,19,0,0,10,9
